C:\Cambridge\Election2009\Council\Tuesday\Council Transfer Report


*** COUNT 2 ***

   000502-00-0329:  Toomey, Jr., Timothy J. --> Sullivan, Edward J.
   000502-00-0771:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000502-00-0784:  Marquardt, Charles J. --> Sullivan, Edward J.
   000502-00-0939:  Marquardt, Charles J. --> EXHAUSTED PILE
   000203-00-0014:  Marquardt, Charles J. --> Cheung, Leland
   000601-00-0090:  Marquardt, Charles J. --> EXHAUSTED PILE
   000601-00-0097:  Marquardt, Charles J. --> Seidel, Sam
   000601-00-0135:  Marquardt, Charles J. --> Seidel, Sam
   000601-00-0308:  Marquardt, Charles J. --> EXHAUSTED PILE
   000601-00-0327:  Marquardt, Charles J. --> Cheung, Leland
   000601-00-0341:  Marquardt, Charles J. --> Seidel, Sam
   000601-00-0342:  Marquardt, Charles J. --> Seidel, Sam
   000601-00-0462:  Marquardt, Charles J. --> Cheung, Leland
   000601-00-0559:  Marquardt, Charles J. --> Cheung, Leland
   000601-00-0671:  Marquardt, Charles J. --> Cheung, Leland
   000601-00-0735:  Marquardt, Charles J. --> EXHAUSTED PILE
   000601-00-0742:  Marquardt, Charles J. --> Cheung, Leland
   000601-00-0799:  Marquardt, Charles J. --> Cheung, Leland
   000601-00-0938:  Marquardt, Charles J. --> Ward, Larry W.
   000101-00-0016:  Marquardt, Charles J. --> EXHAUSTED PILE
   000101-00-0023:  Marquardt, Charles J. --> Cheung, Leland
   000101-00-0098:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000101-00-0118:  Marquardt, Charles J. --> EXHAUSTED PILE
   000101-00-0177:  Marquardt, Charles J. --> Cheung, Leland
   000101-00-0193:  Marquardt, Charles J. --> Cheung, Leland
   000101-00-0230:  Marquardt, Charles J. --> Cheung, Leland
   000101-00-0248:  Marquardt, Charles J. --> Cheung, Leland
   000101-00-0255:  Marquardt, Charles J. --> EXHAUSTED PILE
   000101-00-0293:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000101-00-0336:  Marquardt, Charles J. --> Seidel, Sam
   000101-00-0348:  Marquardt, Charles J. --> Ward, Larry W.
   000101-00-0356:  Marquardt, Charles J. --> EXHAUSTED PILE
   000101-00-0361:  Marquardt, Charles J. --> Cheung, Leland
   000101-00-0409:  Marquardt, Charles J. --> Sullivan, Edward J.
   000101-00-0430:  Marquardt, Charles J. --> EXHAUSTED PILE
   000101-00-0432:  Marquardt, Charles J. --> Cheung, Leland
   000101-00-0437:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000101-00-0552:  Marquardt, Charles J. --> Sullivan, Edward J.
   000101-00-0591:  Marquardt, Charles J. --> Cheung, Leland
   000101-00-0886:  Marquardt, Charles J. --> EXHAUSTED PILE
   000101-00-0887:  Marquardt, Charles J. --> EXHAUSTED PILE
   000101-00-0992:  Marquardt, Charles J. --> Sullivan, Edward J.
   000101-00-0997:  Marquardt, Charles J. --> EXHAUSTED PILE
   000101-00-1005:  Marquardt, Charles J. --> EXHAUSTED PILE
   000303-00-0060:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000303-00-0181:  Marquardt, Charles J. --> EXHAUSTED PILE
   000303-00-0240:  Marquardt, Charles J. --> Ward, Larry W.
   000303-00-0242:  Marquardt, Charles J. --> Ward, Larry W.
   000303-00-0513:  Marquardt, Charles J. --> EXHAUSTED PILE
   000901-00-0012:  Marquardt, Charles J. --> EXHAUSTED PILE
   000901-00-0164:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000901-00-0316:  Marquardt, Charles J. --> EXHAUSTED PILE
   000901-00-0403:  Marquardt, Charles J. --> EXHAUSTED PILE
   000901-00-0625:  Marquardt, Charles J. --> EXHAUSTED PILE
   000901-00-0626:  Marquardt, Charles J. --> EXHAUSTED PILE
   000901-00-0789:  Marquardt, Charles J. --> Sullivan, Edward J.
   000901-00-0916:  Marquardt, Charles J. --> EXHAUSTED PILE
   000901-00-0919:  Marquardt, Charles J. --> EXHAUSTED PILE
   000901-00-1008:  Marquardt, Charles J. --> Seidel, Sam
   000901-00-1047:  Marquardt, Charles J. --> Cheung, Leland
   000901-00-1208:  Marquardt, Charles J. --> Seidel, Sam
   000503-00-0336:  Marquardt, Charles J. --> Seidel, Sam
   000503-00-0612:  Marquardt, Charles J. --> Sullivan, Edward J.
   000503-00-0701:  Marquardt, Charles J. --> EXHAUSTED PILE
   000503-00-0862:  Marquardt, Charles J. --> Cheung, Leland
   000503-00-0941:  Marquardt, Charles J. --> EXHAUSTED PILE
   000503-00-1101:  Marquardt, Charles J. --> Cheung, Leland
   001001-00-0072:  Marquardt, Charles J. --> Cheung, Leland
   001001-00-0184:  Marquardt, Charles J. --> EXHAUSTED PILE
   001001-00-0389:  Marquardt, Charles J. --> Sullivan, Edward J.
   001001-00-0401:  Marquardt, Charles J. --> Ward, Larry W.
   001001-00-0505:  Marquardt, Charles J. --> Seidel, Sam
   001001-00-0527:  Marquardt, Charles J. --> EXHAUSTED PILE
   001001-00-0549:  Marquardt, Charles J. --> Sullivan, Edward J.
   001001-00-0653:  Marquardt, Charles J. --> EXHAUSTED PILE
   001001-00-0707:  Marquardt, Charles J. --> Cheung, Leland
   001001-00-0720:  Marquardt, Charles J. --> EXHAUSTED PILE
   001001-00-0764:  Marquardt, Charles J. --> EXHAUSTED PILE
   001001-00-0892:  Marquardt, Charles J. --> Cheung, Leland
   001001-00-0969:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   001003-00-0107:  Marquardt, Charles J. --> EXHAUSTED PILE
   001003-00-0182:  Marquardt, Charles J. --> EXHAUSTED PILE
   001003-00-0189:  Marquardt, Charles J. --> EXHAUSTED PILE
   001003-00-0388:  Marquardt, Charles J. --> EXHAUSTED PILE
   000801-00-0059:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000801-00-0062:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000801-00-0082:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000801-00-0330:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000201-00-0081:  Marquardt, Charles J. --> Sullivan, Edward J.
   000201-00-0086:  Marquardt, Charles J. --> Ward, Larry W.
   000201-00-0222:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000201-00-0229:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000201-00-0383:  Marquardt, Charles J. --> Cheung, Leland
   000201-00-0464:  Marquardt, Charles J. --> Seidel, Sam
   001103-00-0038:  Marquardt, Charles J. --> Sullivan, Edward J.
   001103-00-0128:  Marquardt, Charles J. --> Seidel, Sam
   001103-00-0372:  Marquardt, Charles J. --> EXHAUSTED PILE
   001103-00-0535:  Marquardt, Charles J. --> Sullivan, Edward J.
   001103-00-1269:  Marquardt, Charles J. --> EXHAUSTED PILE
   001103-00-1271:  Marquardt, Charles J. --> EXHAUSTED PILE
   001103-00-1354:  Marquardt, Charles J. --> Cheung, Leland
   001103-00-1368:  Marquardt, Charles J. --> Seidel, Sam
   000603-00-0046:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0049:  Marquardt, Charles J. --> Cheung, Leland
   000603-00-0127:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0195:  Marquardt, Charles J. --> Sullivan, Edward J.
   000603-00-0197:  Marquardt, Charles J. --> Sullivan, Edward J.
   000603-00-0224:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0228:  Marquardt, Charles J. --> Ward, Larry W.
   000603-00-0246:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0257:  Marquardt, Charles J. --> Sullivan, Edward J.
   000603-00-0274:  Marquardt, Charles J. --> Sullivan, Edward J.
   000603-00-0283:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0287:  Marquardt, Charles J. --> Seidel, Sam
   000603-00-0297:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0313:  Marquardt, Charles J. --> Sullivan, Edward J.
   000603-00-0363:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0429:  Marquardt, Charles J. --> Seidel, Sam
   000603-00-0450:  Marquardt, Charles J. --> Sullivan, Edward J.
   000603-00-0496:  Marquardt, Charles J. --> Sullivan, Edward J.
   000603-00-0535:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0537:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0545:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0558:  Marquardt, Charles J. --> Sullivan, Edward J.
   000603-00-0590:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0624:  Marquardt, Charles J. --> EXHAUSTED PILE
   000603-00-0631:  Marquardt, Charles J. --> Sullivan, Edward J.
   000603-00-0645:  Marquardt, Charles J. --> Sullivan, Edward J.
   000603-00-0671:  Marquardt, Charles J. --> Cheung, Leland
   000603-00-0677:  Marquardt, Charles J. --> Seidel, Sam
   000603-00-0698:  Marquardt, Charles J. --> Sullivan, Edward J.
   000603-00-0709:  Marquardt, Charles J. --> Seidel, Sam
   000603-00-0899:  Marquardt, Charles J. --> EXHAUSTED PILE
   000803-00-0072:  Marquardt, Charles J. --> Cheung, Leland
   000803-00-0112:  Marquardt, Charles J. --> Sullivan, Edward J.
   001002-00-0075:  Marquardt, Charles J. --> Sullivan, Edward J.
   001002-00-0099:  Marquardt, Charles J. --> Cheung, Leland
   001002-00-0230:  Marquardt, Charles J. --> Seidel, Sam
   001002-00-0599:  Marquardt, Charles J. --> Sullivan, Edward J.
   001002-00-0629:  Marquardt, Charles J. --> Seidel, Sam
   001002-00-0893:  Marquardt, Charles J. --> Ward, Larry W.
   001002-00-0909:  Marquardt, Charles J. --> Seidel, Sam
   001002-00-1161:  Marquardt, Charles J. --> Cheung, Leland
   000301-00-0036:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000301-00-0068:  Marquardt, Charles J. --> Sullivan, Edward J.
   000301-00-0096:  Marquardt, Charles J. --> EXHAUSTED PILE
   000301-00-0105:  Marquardt, Charles J. --> Cheung, Leland
   000301-00-0116:  Marquardt, Charles J. --> Cheung, Leland
   000301-00-0165:  Marquardt, Charles J. --> Sullivan, Edward J.
   000301-00-0166:  Marquardt, Charles J. --> Cheung, Leland
   000301-00-0241:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000301-00-0250:  Marquardt, Charles J. --> Sullivan, Edward J.
   000301-00-0260:  Marquardt, Charles J. --> Sullivan, Edward J.
   000301-00-0285:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000301-00-0299:  Marquardt, Charles J. --> Cheung, Leland
   000301-00-0344:  Marquardt, Charles J. --> Sullivan, Edward J.
   000301-00-0346:  Marquardt, Charles J. --> Ward, Larry W.
   000301-00-0439:  Marquardt, Charles J. --> EXHAUSTED PILE
   000301-00-0663:  Marquardt, Charles J. --> Cheung, Leland
   000301-00-0695:  Marquardt, Charles J. --> Seidel, Sam
   000301-00-0774:  Marquardt, Charles J. --> Sullivan, Edward J.
   000301-00-0775:  Marquardt, Charles J. --> Sullivan, Edward J.
   000301-00-0787:  Marquardt, Charles J. --> Sullivan, Edward J.
   000301-00-0796:  Marquardt, Charles J. --> Sullivan, Edward J.
   000301-00-0830:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000301-00-0847:  Marquardt, Charles J. --> Sullivan, Edward J.
   000701-00-0008:  Marquardt, Charles J. --> Seidel, Sam
   000701-00-0010:  Marquardt, Charles J. --> Seidel, Sam
   000701-00-0088:  Marquardt, Charles J. --> Seidel, Sam
   000701-00-0189:  Marquardt, Charles J. --> Sullivan, Edward J.
   000701-00-0239:  Marquardt, Charles J. --> EXHAUSTED PILE
   000701-00-0313:  Marquardt, Charles J. --> Seidel, Sam
   000701-00-0459:  Marquardt, Charles J. --> Ward, Larry W.
   000701-00-0553:  Marquardt, Charles J. --> EXHAUSTED PILE
   000701-00-0554:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0005:  Marquardt, Charles J. --> Seidel, Sam
   000102-00-0119:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0133:  Marquardt, Charles J. --> Sullivan, Edward J.
   000102-00-0142:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0512:  Marquardt, Charles J. --> Sullivan, Edward J.
   000102-00-0642:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0734:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0784:  Marquardt, Charles J. --> Sullivan, Edward J.
   000102-00-0807:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0864:  Marquardt, Charles J. --> Cheung, Leland
   000102-00-0892:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0908:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0934:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000102-00-0951:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0992:  Marquardt, Charles J. --> Sullivan, Edward J.
   000102-00-1033:  Marquardt, Charles J. --> Cheung, Leland
   000102-00-1103:  Marquardt, Charles J. --> Cheung, Leland
   000802-00-0018:  Marquardt, Charles J. --> EXHAUSTED PILE
   000802-00-0155:  Marquardt, Charles J. --> EXHAUSTED PILE
   000802-00-0279:  Marquardt, Charles J. --> EXHAUSTED PILE
   000802-00-0307:  Marquardt, Charles J. --> EXHAUSTED PILE
   000802-00-0309:  Marquardt, Charles J. --> EXHAUSTED PILE
   000802-00-0318:  Marquardt, Charles J. --> EXHAUSTED PILE
   000802-00-0399:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000802-00-0505:  Marquardt, Charles J. --> EXHAUSTED PILE
   000802-00-0543:  Marquardt, Charles J. --> EXHAUSTED PILE
   000802-00-0548:  Marquardt, Charles J. --> Sullivan, Edward J.
   000802-00-0574:  Marquardt, Charles J. --> Seidel, Sam
   000802-00-0702:  Marquardt, Charles J. --> Sullivan, Edward J.
   000802-00-0926:  Marquardt, Charles J. --> EXHAUSTED PILE
   000802-00-0947:  Marquardt, Charles J. --> Sullivan, Edward J.
   000702-00-0049:  Marquardt, Charles J. --> Seidel, Sam
   000702-00-0153:  Marquardt, Charles J. --> EXHAUSTED PILE
   000702-00-0155:  Marquardt, Charles J. --> EXHAUSTED PILE
   000702-00-0278:  Marquardt, Charles J. --> EXHAUSTED PILE
   001101-00-0360:  Marquardt, Charles J. --> EXHAUSTED PILE
   000401-00-0095:  Marquardt, Charles J. --> Cheung, Leland
   000401-00-0353:  Marquardt, Charles J. --> EXHAUSTED PILE
   000401-00-0366:  Marquardt, Charles J. --> Cheung, Leland
   000401-00-0557:  Marquardt, Charles J. --> Cheung, Leland
   000401-00-0618:  Marquardt, Charles J. --> EXHAUSTED PILE
   000401-00-0652:  Marquardt, Charles J. --> Cheung, Leland
   000401-00-0703:  Marquardt, Charles J. --> EXHAUSTED PILE
   000401-00-0771:  Marquardt, Charles J. --> Ward, Larry W.
   000401-00-0871:  Marquardt, Charles J. --> Ward, Larry W.
   000401-00-0923:  Marquardt, Charles J. --> EXHAUSTED PILE
   000401-00-0924:  Marquardt, Charles J. --> Ward, Larry W.
   000401-00-1022:  Marquardt, Charles J. --> EXHAUSTED PILE
   000402-00-0027:  Marquardt, Charles J. --> EXHAUSTED PILE
   000402-00-0033:  Marquardt, Charles J. --> Seidel, Sam
   000402-00-0111:  Marquardt, Charles J. --> Seidel, Sam
   000402-00-0115:  Marquardt, Charles J. --> EXHAUSTED PILE
   000402-00-0140:  Marquardt, Charles J. --> EXHAUSTED PILE
   000402-00-0189:  Marquardt, Charles J. --> Ward, Larry W.
   000402-00-0254:  Marquardt, Charles J. --> Cheung, Leland
   000402-00-0260:  Marquardt, Charles J. --> EXHAUSTED PILE
   000402-00-0412:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000402-00-0443:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000402-00-0521:  Marquardt, Charles J. --> Sullivan, Edward J.
   000402-00-0531:  Marquardt, Charles J. --> EXHAUSTED PILE
   000402-00-0533:  Marquardt, Charles J. --> EXHAUSTED PILE
   000402-00-0592:  Marquardt, Charles J. --> EXHAUSTED PILE
   000402-00-0623:  Marquardt, Charles J. --> Ward, Larry W.
   000402-00-0725:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000402-00-0866:  Marquardt, Charles J. --> Seidel, Sam
   000602-00-0150:  Marquardt, Charles J. --> Cheung, Leland
   000602-00-0204:  Marquardt, Charles J. --> Cheung, Leland
   000602-00-0208:  Marquardt, Charles J. --> Cheung, Leland
   000602-00-0226:  Marquardt, Charles J. --> EXHAUSTED PILE
   000602-00-0281:  Marquardt, Charles J. --> Cheung, Leland
   000602-00-0353:  Marquardt, Charles J. --> Seidel, Sam
   000602-00-0370:  Marquardt, Charles J. --> Seidel, Sam
   000602-00-0444:  Marquardt, Charles J. --> Seidel, Sam
   000602-00-0548:  Marquardt, Charles J. --> EXHAUSTED PILE
   000602-00-0631:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000602-00-0678:  Marquardt, Charles J. --> Seidel, Sam
   000501-00-0030:  Marquardt, Charles J. --> EXHAUSTED PILE
   000501-00-0038:  Marquardt, Charles J. --> Ward, Larry W.
   000501-00-0047:  Marquardt, Charles J. --> Sullivan, Edward J.
   000501-00-0051:  Marquardt, Charles J. --> EXHAUSTED PILE
   000501-00-0074:  Marquardt, Charles J. --> EXHAUSTED PILE
   000501-00-0153:  Marquardt, Charles J. --> EXHAUSTED PILE
   000501-00-0201:  Marquardt, Charles J. --> Cheung, Leland
   000501-00-0217:  Marquardt, Charles J. --> Seidel, Sam
   000501-00-0236:  Marquardt, Charles J. --> Cheung, Leland
   000501-00-0240:  Marquardt, Charles J. --> EXHAUSTED PILE
   000501-00-0271:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000501-00-0273:  Marquardt, Charles J. --> Sullivan, Edward J.
   000501-00-0280:  Marquardt, Charles J. --> Sullivan, Edward J.
   000501-00-0303:  Marquardt, Charles J. --> Sullivan, Edward J.
   000501-00-0328:  Marquardt, Charles J. --> Sullivan, Edward J.
   000501-00-0392:  Marquardt, Charles J. --> EXHAUSTED PILE
   000501-00-0405:  Marquardt, Charles J. --> EXHAUSTED PILE
   000501-00-0471:  Marquardt, Charles J. --> Cheung, Leland
   000501-00-0473:  Marquardt, Charles J. --> Sullivan, Edward J.
   000501-00-0480:  Marquardt, Charles J. --> EXHAUSTED PILE
   000501-00-0481:  Marquardt, Charles J. --> Seidel, Sam
   000501-00-0525:  Marquardt, Charles J. --> EXHAUSTED PILE
   000501-00-0545:  Marquardt, Charles J. --> Seidel, Sam
   000501-00-0573:  Marquardt, Charles J. --> Ward, Larry W.
   000501-00-0613:  Marquardt, Charles J. --> Seidel, Sam
   000501-00-0627:  Marquardt, Charles J. --> Cheung, Leland
   000501-00-0699:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000501-00-0778:  Marquardt, Charles J. --> Sullivan, Edward J.
   000501-00-0978:  Marquardt, Charles J. --> Cheung, Leland
   000903-00-0389:  Marquardt, Charles J. --> Cheung, Leland
   000903-00-0409:  Marquardt, Charles J. --> Sullivan, Edward J.
   000903-00-0558:  Marquardt, Charles J. --> EXHAUSTED PILE
   000903-00-0562:  Marquardt, Charles J. --> EXHAUSTED PILE
   000903-00-0723:  Marquardt, Charles J. --> Sullivan, Edward J.
   000903-00-0946:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000903-00-0964:  Marquardt, Charles J. --> Sullivan, Edward J.
   000903-00-1065:  Marquardt, Charles J. --> EXHAUSTED PILE
   000903-00-1284:  Marquardt, Charles J. --> EXHAUSTED PILE
   000103-00-0009:  Marquardt, Charles J. --> EXHAUSTED PILE
   000103-00-0079:  Marquardt, Charles J. --> Sullivan, Edward J.
   000103-00-0146:  Marquardt, Charles J. --> Sullivan, Edward J.
   000103-00-0164:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000103-00-0249:  Marquardt, Charles J. --> Cheung, Leland
   000103-00-0299:  Marquardt, Charles J. --> Sullivan, Edward J.
   000103-00-0313:  Marquardt, Charles J. --> Sullivan, Edward J.
   000103-00-0382:  Marquardt, Charles J. --> Sullivan, Edward J.
   000103-00-0483:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000103-00-0485:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000103-00-0608:  Marquardt, Charles J. --> Sullivan, Edward J.
   000103-00-0664:  Marquardt, Charles J. --> Sullivan, Edward J.
   000103-00-0685:  Marquardt, Charles J. --> EXHAUSTED PILE
   000103-00-0757:  Marquardt, Charles J. --> EXHAUSTED PILE
   000103-00-0833:  Marquardt, Charles J. --> Sullivan, Edward J.
   000103-00-0954:  Marquardt, Charles J. --> EXHAUSTED PILE
   000103-00-1016:  Marquardt, Charles J. --> Sullivan, Edward J.
   000103-00-1020:  Marquardt, Charles J. --> Ward, Larry W.
   000103-00-1068:  Marquardt, Charles J. --> Seidel, Sam
   000302-00-0147:  Marquardt, Charles J. --> Cheung, Leland
   000302-00-0411:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000302-00-0449:  Marquardt, Charles J. --> Cheung, Leland
   000302-00-0618:  Marquardt, Charles J. --> Sullivan, Edward J.
   000302-00-0623:  Marquardt, Charles J. --> Cheung, Leland
   001102-00-0360:  Marquardt, Charles J. --> Seidel, Sam
   001102-00-0813:  Marquardt, Charles J. --> Sullivan, Edward J.
   001102-00-0984:  Marquardt, Charles J. --> Cheung, Leland
   001102-00-1014:  Marquardt, Charles J. --> Seidel, Sam
   001102-00-1069:  Marquardt, Charles J. --> EXHAUSTED PILE
   001102-00-1080:  Marquardt, Charles J. --> EXHAUSTED PILE
   000403-00-0012:  Marquardt, Charles J. --> EXHAUSTED PILE
   000403-00-0150:  Marquardt, Charles J. --> Sullivan, Edward J.
   000403-00-0166:  Marquardt, Charles J. --> Sullivan, Edward J.
   000403-00-0172:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000403-00-0192:  Marquardt, Charles J. --> EXHAUSTED PILE
   000403-00-0239:  Marquardt, Charles J. --> EXHAUSTED PILE
   000403-00-0246:  Marquardt, Charles J. --> Ward, Larry W.
   000703-00-0138:  Marquardt, Charles J. --> EXHAUSTED PILE
   000902-00-0113:  Marquardt, Charles J. --> Cheung, Leland
   000902-00-0181:  Marquardt, Charles J. --> EXHAUSTED PILE
   000902-00-0186:  Marquardt, Charles J. --> EXHAUSTED PILE
   000902-00-0732:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000902-00-0764:  Marquardt, Charles J. --> Cheung, Leland
   000902-00-1005:  Marquardt, Charles J. --> EXHAUSTED PILE
   000902-00-1211:  Marquardt, Charles J. --> Seidel, Sam
   000101-00-0530:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000201-00-0253:  Marquardt, Charles J. --> EXHAUSTED PILE
   000301-00-0201:  Marquardt, Charles J. --> EXHAUSTED PILE
   000301-00-0342:  Marquardt, Charles J. --> Ward, Larry W.
   000102-00-0029:  Marquardt, Charles J. --> Sullivan, Edward J.
   000102-00-0317:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0400:  Marquardt, Charles J. --> Seidel, Sam
   000102-00-0463:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0958:  Marquardt, Charles J. --> EXHAUSTED PILE
   000102-00-0984:  Marquardt, Charles J. --> Sullivan, Edward J.
   000103-00-0287:  Marquardt, Charles J. --> Ward, Larry W.
   000103-00-0677:  Marquardt, Charles J. --> Seidel, Sam
   000101-00-0653:  Marquardt, Charles J. --> Cheung, Leland
   000201-00-0418:  Marquardt, Charles J. --> Seidel, Sam
   000102-00-0560:  Marquardt, Charles J. --> EXHAUSTED PILE
   000502-00-0494:  Marquardt, Charles J. --> EXHAUSTED PILE
   000301-00-0137:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000501-00-0011:  Marquardt, Charles J. --> Sullivan, Edward J.
   001102-00-0634:  Marquardt, Charles J. --> Sullivan, Edward J.
   000101-00-0238:  Marquardt, Charles J. --> EXHAUSTED PILE
   001001-00-0142:  Marquardt, Charles J. --> Cheung, Leland
   000501-00-0487:  Marquardt, Charles J. --> Sullivan, Edward J.
   000801-00-0154:  Marquardt, Charles J. --> Sullivan, Edward J.
   000303-00-0252:  Marquardt, Charles J. --> EXHAUSTED PILE
   000502-00-0156:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000203-00-0063:  Marquardt, Charles J. --> Cheung, Leland
   000101-00-0628:  Marquardt, Charles J. --> EXHAUSTED PILE
   000403-00-0186:  Marquardt, Charles J. --> EXHAUSTED PILE
   000602-00-0073:  Marquardt, Charles J. --> EXHAUSTED PILE
   000601-00-0903:  Marquardt, Charles J. --> Cheung, Leland
   001001-00-0217:  Marquardt, Charles J. --> Sullivan, Edward J.
   000201-00-0875:  Marquardt, Charles J. --> Cheung, Leland
   000603-00-0918:  Marquardt, Charles J. --> Cheung, Leland
   000401-00-0320:  Marquardt, Charles J. --> EXHAUSTED PILE
   000101-00-0970:  Marquardt, Charles J. --> EXHAUSTED PILE
   000201-00-0066:  Marquardt, Charles J. --> Seidel, Sam
   001002-00-0369:  Marquardt, Charles J. --> Seidel, Sam
   000301-00-0831:  Marquardt, Charles J. --> EXHAUSTED PILE
   000402-00-0852:  Marquardt, Charles J. --> EXHAUSTED PILE
   000103-00-0918:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000601-00-0385:  Marquardt, Charles J. --> EXHAUSTED PILE
   000901-00-0570:  Marquardt, Charles J. --> Cheung, Leland
   000403-00-0129:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000402-00-0782:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000502-00-0230:  Marquardt, Charles J. --> Cheung, Leland
   000502-00-0544:  Marquardt, Charles J. --> Sullivan, Edward J.
   000303-00-0491:  Marquardt, Charles J. --> Cheung, Leland
   000503-00-0127:  Marquardt, Charles J. --> Ward, Larry W.
   001001-00-0597:  Marquardt, Charles J. --> Seidel, Sam
   001001-00-0995:  Marquardt, Charles J. --> Cheung, Leland
   000801-00-0448:  Marquardt, Charles J. --> EXHAUSTED PILE
   000201-00-0249:  Marquardt, Charles J. --> Sullivan, Edward J.
   001002-00-1049:  Marquardt, Charles J. --> Cheung, Leland
   001101-00-0112:  Marquardt, Charles J. --> EXHAUSTED PILE
   000602-00-0008:  Marquardt, Charles J. --> EXHAUSTED PILE
   000602-00-0320:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000602-00-0394:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000901-00-0701:  Marquardt, Charles J. --> EXHAUSTED PILE
   000502-00-0743:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000401-00-0916:  Marquardt, Charles J. --> Ward, Larry W.
   000901-00-1128:  Marquardt, Charles J. --> Sullivan, Edward J.
   001001-00-0547:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000301-00-0497:  Marquardt, Charles J. --> Sullivan, Edward J.
   000701-00-0694:  Marquardt, Charles J. --> vanBeuzekom, Minka Y.
   000103-00-0566:  Marquardt, Charles J. --> Sullivan, Edward J.
   000902-00-0619:  Marquardt, Charles J. --> Sullivan, Edward J.
   001003-00-0134:  Marquardt, Charles J. --> Sullivan, Edward J.
   000102-00-0495:  Marquardt, Charles J. --> Sullivan, Edward J.
   000101-00-0690:  Marquardt, Charles J. --> EXHAUSTED PILE
   000602-00-0448:  Marquardt, Charles J. --> Cheung, Leland
   000503-00-0273:  Marquardt, Charles J. --> Cheung, Leland
