ballotID,rank1,rank2,rank3,rank4,rank5
17127,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17128,Kate I. Noble,Kate I. Noble,Kate I. Noble,skipped,skipped
17129,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Joseph M. Maestas,Peter N. Ives
17130,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Alan Webber,Ronald S. Trujillo
17131,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Peter N. Ives
17132,Joseph M. Maestas,Alan Webber,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
17133,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives
17134,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Kate I. Noble,Peter N. Ives
17135,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
17136,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
17137,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17138,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives
17139,Kate I. Noble,Alan Webber,skipped,skipped,skipped
17140,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,skipped,skipped
17141,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas
17142,Alan Webber,Kate I. Noble,skipped,skipped,skipped
17143,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble
17144,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives
17145,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17146,Alan Webber,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Kate I. Noble
17147,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas
17148,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Peter N. Ives,Kate I. Noble
17149,Kate I. Noble,Alan Webber,Peter N. Ives,skipped,skipped
17150,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
17151,Ronald S. Trujillo,Alan Webber,Peter N. Ives,skipped,skipped
17152,Alan Webber,Kate I. Noble,Peter N. Ives,skipped,skipped
17153,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Peter N. Ives,Kate I. Noble
17154,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo
17155,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas
17156,Ronald S. Trujillo,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives
17157,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo
17158,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives
17159,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17160,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives
17161,Peter N. Ives,Ronald S. Trujillo,skipped,skipped,skipped
17162,Kate I. Noble,Alan Webber,Ronald S. Trujillo,skipped,skipped
17163,Joseph M. Maestas,Alan Webber,Kate I. Noble,skipped,skipped
17164,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble,Alan Webber,Peter N. Ives
17165,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17166,Alan Webber,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo
17167,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
17168,Alan Webber,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas
17169,Kate I. Noble,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Joseph M. Maestas
17170,Kate I. Noble,Alan Webber,skipped,skipped,skipped
17171,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives
17172,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,skipped
17173,Kate I. Noble,Alan Webber,skipped,skipped,skipped
17174,Alan Webber,Kate I. Noble,Joseph M. Maestas,skipped,skipped
17175,Kate I. Noble,Peter N. Ives,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas
17176,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17177,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Kate I. Noble
17178,Joseph M. Maestas,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble
17179,Kate I. Noble,Peter N. Ives,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas
17180,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17181,Alan Webber,Kate I. Noble,skipped,skipped,skipped
17182,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
17183,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17184,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,skipped,skipped
17185,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17186,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble
17187,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble
17188,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
17189,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
17190,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17191,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives
17192,Ronald S. Trujillo,Ronald S. Trujillo,Ronald S. Trujillo,Ronald S. Trujillo,Ronald S. Trujillo
17193,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
17194,Kate I. Noble,Alan Webber,skipped,skipped,skipped
17195,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Joseph M. Maestas,Kate I. Noble
17196,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
17197,Kate I. Noble,Peter N. Ives,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas
17198,Ronald S. Trujillo,Kate I. Noble,skipped,skipped,skipped
17199,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
17200,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber
17201,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas
17202,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17203,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas
17204,Ronald S. Trujillo,Kate I. Noble,Ronald S. Trujillo,Alan Webber,Peter N. Ives
17205,Alan Webber,Kate I. Noble,skipped,skipped,skipped
17206,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17207,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives
17208,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives,skipped
17209,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives
17210,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Alan Webber,Kate I. Noble
17211,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
17212,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,skipped,skipped
17213,Kate I. Noble,Peter N. Ives,Alan Webber,Kate I. Noble,Ronald S. Trujillo
17214,Kate I. Noble,Alan Webber,skipped,skipped,skipped
17215,Ronald S. Trujillo,Joseph M. Maestas,skipped,skipped,skipped
17216,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17217,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber
17218,Alan Webber,Kate I. Noble,skipped,skipped,skipped
17219,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17220,Joseph M. Maestas,Alan Webber,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
17221,Alan Webber,Alan Webber,Alan Webber,Alan Webber,Alan Webber
17222,Kate I. Noble,Peter N. Ives,Alan Webber,Ronald S. Trujillo,overvote
17223,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
17224,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber,Ronald S. Trujillo
17225,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17226,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives
17227,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber
17228,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble
17229,Ronald S. Trujillo,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas
17230,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Alan Webber
17231,Ronald S. Trujillo,Joseph M. Maestas,skipped,skipped,skipped
17232,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17233,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
17234,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives,Alan Webber
17235,Alan Webber,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives
17236,Alan Webber,Kate I. Noble,skipped,skipped,skipped
17237,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,skipped
17238,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo
17239,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
17240,Peter N. Ives,Joseph M. Maestas,skipped,skipped,skipped
17241,Alan Webber,Kate I. Noble,skipped,skipped,skipped
17242,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives,skipped
17243,Alan Webber,Kate I. Noble,skipped,skipped,skipped
17244,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
17245,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17246,Kate I. Noble,Joseph M. Maestas,Alan Webber,skipped,skipped
17247,Alan Webber,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives
17248,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo
17249,Alan Webber,Kate I. Noble,Joseph M. Maestas,skipped,skipped
17250,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,skipped,skipped
17251,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Alan Webber
17252,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Alan Webber,Peter N. Ives
17253,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17254,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
17255,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo
17256,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Kate I. Noble,Alan Webber
17257,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
17258,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo
17259,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
17260,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber
17261,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17262,Peter N. Ives,Ronald S. Trujillo,Alan Webber,Kate I. Noble,Joseph M. Maestas
17263,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17264,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber
17265,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives,Ronald S. Trujillo
17266,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber
17267,Alan Webber,Joseph M. Maestas,Kate I. Noble,skipped,skipped
17268,Ronald S. Trujillo,Peter N. Ives,skipped,skipped,skipped
17269,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17270,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber,Ronald S. Trujillo
17271,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo
17272,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber
17273,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives,Alan Webber
17274,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber
17275,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
17276,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,skipped
17277,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17278,Alan Webber,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives
17279,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17280,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo,Alan Webber
17281,Alan Webber,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives,Joseph M. Maestas
17282,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
17283,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives
17284,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Kate I. Noble
17285,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble
17286,Kate I. Noble,Kate I. Noble,Kate I. Noble,Kate I. Noble,Kate I. Noble
17287,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Peter N. Ives,Kate I. Noble
17288,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17289,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas
17290,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
17291,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17292,Peter N. Ives,Joseph M. Maestas,Alan Webber,Kate I. Noble,skipped
17293,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber
17294,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas
17295,Ronald S. Trujillo,Peter N. Ives,Alan Webber,Joseph M. Maestas,Kate I. Noble
17296,Alan Webber,Joseph M. Maestas,Kate I. Noble,skipped,skipped
17297,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17298,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
17299,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber
17300,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
17301,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
17302,Alan Webber,Kate I. Noble,Peter N. Ives,skipped,skipped
17303,Joseph M. Maestas,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Peter N. Ives
17304,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17305,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble
17306,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17307,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
17308,Kate I. Noble,Ronald S. Trujillo,Alan Webber,Joseph M. Maestas,Peter N. Ives
17309,Kate I. Noble,Peter N. Ives,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas
17310,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Alan Webber
17311,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
17312,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble
17313,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17314,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Alan Webber
17315,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives,Ronald S. Trujillo
17316,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Alan Webber
17317,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber,Ronald S. Trujillo
17318,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives,Alan Webber
17319,Kate I. Noble,Alan Webber,Kate I. Noble,Joseph M. Maestas,Kate I. Noble
17320,Kate I. Noble,Alan Webber,Peter N. Ives,skipped,skipped
17321,Alan Webber,Ronald S. Trujillo,skipped,skipped,overvote
17322,Peter N. Ives,Ronald S. Trujillo,Alan Webber,Joseph M. Maestas,Kate I. Noble
17323,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber
17324,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Alan Webber,Kate I. Noble
17325,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17326,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas
17327,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives,skipped
17328,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17329,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,skipped,skipped
17330,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,skipped,skipped
17331,Alan Webber,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Kate I. Noble
17332,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
17333,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17334,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
17335,Kate I. Noble,Joseph M. Maestas,skipped,skipped,skipped
17336,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives
17337,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Alan Webber,Kate I. Noble
17338,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
17339,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17340,Peter N. Ives,Ronald S. Trujillo,Alan Webber,skipped,skipped
17341,Joseph M. Maestas,Kate I. Noble,skipped,skipped,Ronald S. Trujillo
17342,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
17343,Ronald S. Trujillo,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas
17344,Peter N. Ives,Ronald S. Trujillo,Alan Webber,Joseph M. Maestas,Kate I. Noble
17345,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber
17346,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
17347,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble
17348,Kate I. Noble,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives
17349,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
17350,Alan Webber,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives
17351,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
17352,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas
17353,Kate I. Noble,Alan Webber,skipped,skipped,skipped
17354,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
17355,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber,Ronald S. Trujillo
17356,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,Alan Webber
17357,Alan Webber,Kate I. Noble,Joseph M. Maestas,skipped,skipped
17358,Kate I. Noble,Alan Webber,skipped,skipped,skipped
17359,Kate I. Noble,Alan Webber,skipped,skipped,skipped
17360,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives,Ronald S. Trujillo
17361,Joseph M. Maestas,Kate I. Noble,skipped,skipped,skipped
17362,Alan Webber,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives
17363,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17364,Peter N. Ives,Alan Webber,skipped,skipped,skipped
17365,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives,Alan Webber
17366,Kate I. Noble,Alan Webber,Joseph M. Maestas,skipped,skipped
17367,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Alan Webber
17368,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17369,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives,Alan Webber
17370,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Alan Webber
17371,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
17372,Kate I. Noble,Peter N. Ives,skipped,skipped,skipped
17373,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives,Ronald S. Trujillo
17374,Alan Webber,Joseph M. Maestas,skipped,skipped,skipped
17375,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber
17376,Alan Webber,Kate I. Noble,Peter N. Ives,skipped,skipped
17377,Alan Webber,Kate I. Noble,skipped,skipped,skipped
17378,Alan Webber,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo
17379,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17380,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber,skipped
17381,Peter N. Ives,Kate I. Noble,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
17382,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Alan Webber
17383,Alan Webber,Kate I. Noble,skipped,skipped,skipped
17384,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17385,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17386,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17387,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17388,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Alan Webber
17389,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,skipped
17390,Kate I. Noble,Peter N. Ives,skipped,skipped,skipped
17391,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
17392,Kate I. Noble,Alan Webber,skipped,skipped,skipped
17393,Alan Webber,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas
17394,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo,Alan Webber,Kate I. Noble
17395,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
17396,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
17397,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
17398,Joseph M. Maestas,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Peter N. Ives
17399,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Alan Webber
17400,Alan Webber,Kate I. Noble,Ronald S. Trujillo,skipped,skipped
17401,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
17402,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Peter N. Ives
17403,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber,Joseph M. Maestas,Alan Webber
17404,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,skipped
17405,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo
17406,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives,Alan Webber,Kate I. Noble
17407,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble
17408,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Peter N. Ives
