"srprec,C,20","tract,C,20","block,C,20","blkreg,N,7,0","srtotreg,N,7,0","pctsrprec,N,6,2","blktotreg,N,7,0","pctblk,N,6,2"
9237,13400,2002,86,795,10.82,86,100
9237,13400,3000,99,795,12.45,99,100
9237,13400,3001,108,795,13.58,108,100
9237,13400,3006,138,795,17.36,138,100
9237,13400,3007,105,795,13.21,105,100
9238,13200,1003,223,731,30.51,223,100
9238,13200,1004,171,731,23.39,171,100
9238,13200,1008,103,731,14.09,103,100
9238,13200,2003,93,731,12.72,93,100
9238,13200,2004,40,731,5.47,40,100
9238,13200,2005,36,731,4.92,36,100
9238,13200,2006,65,731,8.89,65,100
9239,13102,1000,37,761,4.86,37,100
9239,13102,1001,147,761,19.32,147,100
9239,13102,2002,225,761,29.57,225,100
9239,13102,2005,45,761,5.91,45,100
9239,13200,1005,160,761,21.02,160,100
9239,13200,1006,147,761,19.32,147,100
9241,13101,1002,221,877,25.2,221,100
9241,13101,1003,83,877,9.46,83,100
9241,13101,1004,124,877,14.14,124,100
9241,13101,1005,239,877,27.25,239,100
9241,13102,2003,125,877,14.25,125,100
9241,13102,2004,85,877,9.69,85,100
9242,13101,2000,308,837,36.8,308,100
9242,13101,2001,197,837,23.54,197,100
9242,13101,2002,179,837,21.39,179,100
9242,13101,2003,153,837,18.28,153,100
9243,13400,2003,90,527,17.08,90,100
9243,13400,2004,83,527,15.75,83,100
9243,13400,2005,104,527,19.73,104,100
9243,13400,2006,151,527,28.65,151,100
9243,13400,3004,99,527,18.79,99,100
9244,13400,1001,138,755,18.28,138,100
9244,13400,1002,71,755,9.4,71,100
9244,13400,1003,79,755,10.46,79,100
9244,13400,1004,171,755,22.65,171,100
9244,13400,1005,28,755,3.71,28,100
9244,13400,2007,157,755,20.79,157,100
9244,13400,2009,111,755,14.7,111,100
9245,13500,1003,160,656,24.39,160,100
9245,13500,1004,69,656,10.52,69,100
9245,13500,2002,9,656,1.37,9,100
9245,13500,2003,70,656,10.67,70,100
9245,13500,2004,137,656,20.88,137,100
9245,13500,2005,147,656,22.41,147,100
9245,13500,2006,64,656,9.76,64,100
9246,13200,1007,169,798,21.18,169,100
9246,13500,1000,107,798,13.41,107,100
9246,13500,1001,116,798,14.54,116,100
9246,13500,1002,163,798,20.43,163,100
9246,13500,1005,50,798,6.27,50,100
9246,13500,1006,125,798,15.66,125,100
9246,13500,2001,68,798,8.52,68,100
9247,13102,1002,20,785,2.55,20,100
9247,13102,1003,242,785,30.83,242,100
9247,13102,1006,201,785,25.61,201,100
9247,13500,2000,133,785,16.94,133,100
9247,13500,2007,189,785,24.08,189,100
9248,13101,2004,254,752,33.78,254,100
9248,13101,2005,292,752,38.83,292,100
9248,13102,1004,109,752,14.49,109,100
9248,13102,1005,97,752,12.9,97,100
9249,13300,5005,104,794,13.1,104,100
9249,15400,5002,107,794,13.48,107,100
9249,15400,5003,202,794,25.44,202,100
9249,15400,5004,119,794,14.99,119,100
9249,15400,5005,147,794,18.51,147,100
9249,15400,5006,115,794,14.48,115,100
9251,15400,3008,166,827,20.07,166,100
9251,15400,4001,146,827,17.65,146,100
9251,15400,4002,88,827,10.64,88,100
9251,15400,4003,97,827,11.73,97,100
9251,15400,5000,113,827,13.66,113,100
9251,15400,5001,92,827,11.12,92,100
9251,15400,5007,125,827,15.11,125,100
9252,15400,3002,133,820,16.22,133,100
9252,15400,3003,148,820,18.05,148,100
9252,15400,3004,24,820,2.93,24,100
9252,15400,3005,60,820,7.32,60,100
9252,15400,3006,84,820,10.24,84,100
9252,15400,3007,166,820,20.24,166,100
9252,15400,4004,80,820,9.76,80,100
9252,15400,4005,63,820,7.68,63,100
9252,15400,4006,62,820,7.56,62,100
9253,13300,3000,45,711,6.33,45,100
9253,13300,3001,150,711,21.1,150,100
9253,15400,1000,123,711,17.3,123,100
9253,15400,1001,163,711,22.93,163,100
9253,15400,1002,1,711,0.14,1,100
9253,15400,1004,123,711,17.3,123,100
9253,15400,1005,106,711,14.91,106,100
9254,15300,1000,75,785,9.55,75,100
9254,15300,1001,135,785,17.2,135,100
9254,15300,1002,37,785,4.71,37,100
9254,15300,1006,84,785,10.7,84,100
9254,15300,2004,120,785,15.29,120,100
9254,15300,2005,109,785,13.89,109,100
9254,15300,2006,125,785,15.92,125,100
9254,15300,2007,100,785,12.74,100,100
9255,15400,2000,91,471,19.32,91,100
9255,15400,2001,117,471,24.84,117,100
9255,15400,2004,76,471,16.14,76,100
9255,15400,2005,97,471,20.59,97,100
9255,15400,2006,89,471,18.9,89,100
9255,15400,3001,1,471,0.21,1,100
9256,15300,1008,128,330,38.79,128,100
9256,15300,2000,29,330,8.79,29,100
9256,15300,2001,12,330,3.64,12,100
9256,15300,2003,32,330,9.7,32,100
9256,15300,2008,129,330,39.09,129,100
9257,15500,3004,113,245,46.12,113,100
9257,15801,2007,60,245,24.49,60,100
9257,15801,2015,38,245,15.51,38,100
9257,15801,2016,34,245,13.88,34,100
9258,15700,1001,2,579,0.35,2,100
9258,15700,1005,38,579,6.56,38,100
9258,15700,1006,142,579,24.53,142,100
9258,15700,1007,46,579,7.94,46,100
9258,15700,1008,32,579,5.53,32,100
9258,15700,1009,24,579,4.15,24,100
9258,15700,1010,67,579,11.57,67,100
9258,15700,1011,61,579,10.54,61,100
9258,15700,1012,67,579,11.57,67,100
9258,15700,1013,7,579,1.21,7,100
9258,15700,1016,93,579,16.06,93,100
9401,35202,1003,101,824,12.26,268,37.69
9401,35202,1004,118,824,14.32,118,100
9401,35202,1006,128,824,15.53,128,100
9401,35202,1008,145,824,17.6,145,100
9401,35202,1010,174,824,21.12,174,100
9401,35202,2005,131,824,15.9,131,100
9401,35202,2006,27,824,3.28,27,100
9402,35100,1013,94,844,11.14,94,100
9402,35100,2005,125,844,14.81,125,100
9402,35100,2006,90,844,10.66,90,100
9402,35202,1000,113,844,13.39,113,100
9402,35202,1002,121,844,14.34,121,100
9402,35202,1003,2,844,0.24,268,0.75
9402,35202,2000,89,844,10.55,89,100
9402,35202,2001,100,844,11.85,100,100
9402,35202,2002,110,844,13.03,110,100
9403,35100,1002,95,798,11.9,95,100
9403,35100,1005,114,798,14.29,114,100
9403,35100,1007,86,798,10.78,86,100
9403,35100,1009,111,798,13.91,111,100
9403,35100,1011,144,798,18.05,144,100
9403,35100,2001,130,798,16.29,130,100
9403,35100,2002,118,798,14.79,118,100
9404,32700,1008,88,823,10.69,88,100
9404,32700,1010,87,823,10.57,87,100
9404,32700,2004,102,823,12.39,102,100
9404,32700,2005,131,823,15.92,131,100
9404,32700,7001,115,823,13.97,115,100
9404,32700,7002,112,823,13.61,112,100
9404,32700,7007,93,823,11.3,93,100
9404,32700,7008,95,823,11.54,95,100
9405,32700,1001,60,690,8.7,60,100
9405,32700,1002,69,690,10,69,100
9405,32700,1004,87,690,12.61,87,100
9405,32700,1006,75,690,10.87,75,100
9405,32700,2000,108,690,15.65,108,100
9405,32700,2001,95,690,13.77,95,100
9405,32700,2002,102,690,14.78,102,100
9405,32700,2003,94,690,13.62,94,100
9406,32601,1011,106,808,13.12,106,100
9406,32601,1013,109,808,13.49,109,100
9406,32601,2005,85,808,10.52,85,100
9406,32601,2006,129,808,15.97,129,100
9406,32602,1001,64,808,7.92,64,100
9406,32602,1002,85,808,10.52,85,100
9406,32602,1004,125,808,15.47,125,100
9406,32602,1005,105,808,13,105,100
9407,32601,1003,161,805,20,161,100
9407,32601,1005,103,805,12.8,103,100
9407,32601,1006,1,805,0.12,1,100
9407,32601,1007,125,805,15.53,125,100
9407,32601,1009,121,805,15.03,121,100
9407,32601,2002,107,805,13.29,107,100
9407,32601,2003,76,805,9.44,76,100
9407,32601,2004,111,805,13.79,111,100
9408,32601,1000,151,737,20.49,151,100
9408,32601,2000,161,737,21.85,161,100
9408,32601,2001,144,737,19.54,144,100
9408,32601,3000,112,737,15.2,112,100
9408,32601,3001,169,737,22.93,169,100
9409,30201,1008,225,557,40.39,225,100
9409,30201,1010,132,557,23.7,132,100
9409,30201,2004,143,557,25.67,143,100
9409,30201,2005,57,557,10.23,57,100
9411,35201,4005,175,871,20.09,175,100
9411,35202,2003,133,871,15.27,133,100
9411,35202,2004,177,871,20.32,177,100
9411,35202,3003,110,871,12.63,110,100
9411,35202,3004,145,871,16.65,145,100
9411,35202,3005,131,871,15.04,131,100
9412,35201,4000,108,803,13.45,108,100
9412,35201,4001,91,803,11.33,91,100
9412,35201,4002,99,803,12.33,99,100
9412,35201,4003,108,803,13.45,108,100
9412,35201,4004,106,803,13.2,106,100
9412,35202,3000,116,803,14.45,116,100
9412,35202,3001,93,803,11.58,93,100
9412,35202,3002,82,803,10.21,82,100
9413,35100,2003,84,815,10.31,84,100
9413,35100,2004,125,815,15.34,125,100
9413,35100,3000,1,815,0.12,1,100
9413,35100,3001,89,815,10.92,89,100
9413,35100,3002,98,815,12.02,98,100
9413,35100,3003,93,815,11.41,93,100
9413,35100,3004,111,815,13.62,111,100
9413,35100,3005,108,815,13.25,108,100
9413,35100,3006,106,815,13.01,106,100
9414,32700,3000,99,816,12.13,99,100
9414,32700,3001,111,816,13.6,111,100
9414,32700,3002,111,816,13.6,111,100
9414,32700,3003,107,816,13.11,107,100
9414,32700,3004,104,816,12.75,104,100
9414,32700,3005,96,816,11.76,96,100
9414,32700,6000,93,816,11.4,93,100
9414,32700,6001,46,816,5.64,46,100
9414,32700,7013,49,816,6,49,100
9415,32601,3002,92,693,13.28,92,100
9415,32601,3003,98,693,14.14,98,100
9415,32601,3004,80,693,11.54,80,100
9415,32601,3005,113,693,16.31,113,100
9415,32601,3006,109,693,15.73,109,100
9415,32602,1006,91,693,13.13,91,100
9415,32602,1007,110,693,15.87,110,100
9416,35201,3000,96,867,11.07,96,100
9416,35201,3001,89,867,10.27,89,100
9416,35201,3002,85,867,9.8,85,100
9416,35201,3003,98,867,11.3,98,100
9416,35201,3004,116,867,13.38,116,100
9416,35201,3005,93,867,10.73,93,100
9416,35201,5003,89,867,10.27,89,100
9416,35201,5004,102,867,11.76,102,100
9416,35201,5005,99,867,11.42,99,100
9417,35100,4004,97,684,14.18,97,100
9417,35100,4005,98,684,14.33,98,100
9417,35100,4006,34,684,4.97,34,100
9417,35100,5004,89,684,13.01,89,100
9417,35100,5005,81,684,11.84,81,100
9417,35100,5006,67,684,9.8,67,100
9417,35100,6004,80,684,11.7,80,100
9417,35100,6005,68,684,9.94,68,100
9417,35100,6006,70,684,10.23,70,100
9418,35100,4001,96,706,13.6,96,100
9418,35100,4002,83,706,11.76,83,100
9418,35100,4003,39,706,5.52,39,100
9418,35100,5001,74,706,10.48,74,100
9418,35100,5002,83,706,11.76,83,100
9418,35100,5003,92,706,13.03,92,100
9418,35100,6001,62,706,8.78,62,100
9418,35100,6002,94,706,13.31,94,100
9418,35100,6003,83,706,11.76,83,100
9419,32700,4001,89,797,11.17,89,100
9419,32700,4002,43,797,5.4,43,100
9419,32700,4003,89,797,11.17,89,100
9419,32700,4004,90,797,11.29,90,100
9419,32700,4005,99,797,12.42,99,100
9419,32700,5005,89,797,11.17,89,100
9419,32700,6002,67,797,8.41,67,100
9419,32700,6003,70,797,8.78,70,100
9419,32700,6004,80,797,10.04,80,100
9419,32700,6005,81,797,10.16,81,100
9421,32602,1008,102,809,12.61,102,100
9421,32602,1009,93,809,11.5,93,100
9421,32602,1010,93,809,11.5,93,100
9421,32602,1011,87,809,10.75,87,100
9421,32602,2006,96,809,11.87,96,100
9421,32602,2007,85,809,10.51,85,100
9421,32602,3005,72,809,8.9,72,100
9421,32602,3006,104,809,12.86,104,100
9421,32700,4000,77,809,9.52,77,100
9422,30301,1007,6,946,0.63,6,100
9422,32602,2000,108,946,11.42,108,100
9422,32602,2001,35,946,3.7,35,100
9422,32602,2002,42,946,4.44,42,100
9422,32602,2003,88,946,9.3,88,100
9422,32602,2004,103,946,10.89,103,100
9422,32602,2005,79,946,8.35,79,100
9422,32602,3000,131,946,13.85,131,100
9422,32602,3001,102,946,10.78,102,100
9422,32602,3002,83,946,8.77,83,100
9422,32602,3003,77,946,8.14,77,100
9422,32602,3004,92,946,9.73,92,100
9423,35201,1003,85,803,10.59,85,100
9423,35201,1004,100,803,12.45,100,100
9423,35201,1005,109,803,13.57,109,100
9423,35201,2005,78,803,9.71,78,100
9423,35201,2006,95,803,11.83,95,100
9423,35201,2007,92,803,11.46,92,100
9423,35201,2008,82,803,10.21,82,100
9423,35400,1001,88,803,10.96,88,100
9423,35400,1002,74,803,9.22,74,100
9424,35100,7006,88,833,10.56,88,100
9424,35100,7007,92,833,11.04,92,100
9424,35201,1000,79,833,9.48,79,100
9424,35201,1001,82,833,9.84,82,100
9424,35201,1002,95,833,11.4,95,100
9424,35201,2009,86,833,10.32,86,100
9424,35201,2010,91,833,10.92,91,100
9424,35201,5000,75,833,9,75,100
9424,35201,5001,45,833,5.4,45,100
9424,35201,5002,100,833,12,100,100
9425,35100,7001,89,816,10.91,89,100
9425,35100,7002,103,816,12.62,103,100
9425,35100,7003,94,816,11.52,94,100
9425,35100,7004,81,816,9.93,81,100
9425,35100,7005,95,816,11.64,95,100
9425,35100,7008,84,816,10.29,84,100
9425,35300,1001,17,816,2.08,17,100
9425,35300,6000,89,816,10.91,89,100
9425,35300,6001,85,816,10.42,85,100
9425,35400,2000,79,816,9.68,79,100
9426,32902,1004,82,721,11.37,82,100
9426,32902,1005,78,721,10.82,78,100
9426,32902,1006,72,721,9.99,72,100
9426,32902,1007,85,721,11.79,85,100
9426,32902,2003,68,721,9.43,68,100
9426,32902,2004,70,721,9.71,70,100
9426,32902,2005,95,721,13.18,95,100
9426,32902,2006,71,721,9.85,71,100
9426,32902,2007,100,721,13.87,100,100
9427,32700,5001,86,809,10.63,86,100
9427,32700,5002,91,809,11.25,91,100
9427,32700,5003,75,809,9.27,75,100
9427,32700,5004,79,809,9.77,79,100
9427,32802,3003,59,809,7.29,59,100
9427,32802,3004,75,809,9.27,75,100
9427,32802,3005,91,809,11.25,91,100
9427,32902,1000,79,809,9.77,79,100
9427,32902,1001,83,809,10.26,83,100
9427,32902,1002,43,809,5.32,43,100
9427,32902,1003,48,809,5.93,48,100
9428,32802,1000,110,850,12.94,110,100
9428,32802,2000,78,850,9.18,78,100
9428,32802,2001,78,850,9.18,78,100
9428,32802,2002,79,850,9.29,79,100
9428,32802,2003,95,850,11.18,95,100
9428,32802,2004,61,850,7.18,61,100
9428,32802,2005,107,850,12.59,107,100
9428,32802,3000,90,850,10.59,90,100
9428,32802,3001,78,850,9.18,78,100
9428,32802,3002,74,850,8.71,74,100
9429,32901,1004,105,785,13.38,105,100
9429,32901,1005,87,785,11.08,87,100
9429,32901,1007,82,785,10.45,82,100
9429,32901,2005,93,785,11.85,93,100
9429,32901,2006,79,785,10.06,79,100
9429,32901,2007,96,785,12.23,96,100
9429,32902,3005,80,785,10.19,80,100
9429,32902,3006,80,785,10.19,80,100
9429,32902,3007,83,785,10.57,83,100
9431,32901,1000,68,880,7.73,68,100
9431,32901,1001,71,880,8.07,71,100
9431,32901,1002,73,880,8.3,73,100
9431,32901,1003,84,880,9.55,84,100
9431,32901,2000,86,880,9.77,86,100
9431,32901,2001,104,880,11.82,104,100
9431,32901,2002,76,880,8.64,76,100
9431,32901,2003,79,880,8.98,79,100
9431,32901,2004,73,880,8.3,73,100
9431,32902,3003,89,880,10.11,89,100
9431,32902,3004,77,880,8.75,77,100
9432,32802,1002,87,845,10.3,87,100
9432,32802,1003,99,845,11.72,99,100
9432,32802,3006,99,845,11.72,99,100
9432,32802,3007,88,845,10.41,88,100
9432,32902,2000,79,845,9.35,79,100
9432,32902,2001,79,845,9.35,79,100
9432,32902,2002,85,845,10.06,85,100
9432,32902,3000,69,845,8.17,69,100
9432,32902,3001,65,845,7.69,65,100
9432,32902,3002,95,845,11.24,95,100
9433,32801,1000,67,845,7.93,67,100
9433,32801,1001,98,845,11.6,98,100
9433,32801,1002,77,845,9.11,77,100
9433,32802,1001,98,845,11.6,98,100
9433,32802,1005,69,845,8.17,69,100
9433,32802,1006,73,845,8.64,73,100
9433,32802,1007,66,845,7.81,66,100
9433,32802,1008,79,845,9.35,79,100
9433,32802,2006,59,845,6.98,59,100
9433,32802,2007,87,845,10.3,87,100
9433,32802,2008,72,845,8.52,72,100
9434,35400,1000,82,883,9.29,82,100
9434,35400,1004,54,883,6.12,54,100
9434,35400,1005,19,883,2.15,19,100
9434,35400,1009,97,883,10.99,97,100
9434,35400,1010,95,883,10.76,95,100
9434,35400,1011,81,883,9.17,81,100
9434,35400,1012,96,883,10.87,96,100
9434,35400,2001,78,883,8.83,78,100
9434,35400,2002,86,883,9.74,86,100
9434,35400,2003,94,883,10.65,94,100
9434,35400,2008,101,883,11.44,101,100
9435,35300,6002,90,868,10.37,90,100
9435,35300,6003,84,868,9.68,84,100
9435,35300,6004,88,868,10.14,88,100
9435,35300,6005,81,868,9.33,81,100
9435,35300,6006,115,868,13.25,115,100
9435,35300,6007,60,868,6.91,60,100
9435,35400,2004,100,868,11.52,100,100
9435,35400,2005,77,868,8.87,77,100
9435,35400,2006,86,868,9.91,86,100
9435,35400,2007,87,868,10.02,87,100
9436,35300,1005,84,912,9.21,84,100
9436,35300,1006,98,912,10.75,98,100
9436,35300,1007,82,912,8.99,82,100
9436,35300,1008,77,912,8.44,77,100
9436,35300,1009,93,912,10.2,93,100
9436,35300,1010,87,912,9.54,87,100
9436,35300,2001,105,912,11.51,105,100
9436,35300,2002,100,912,10.96,100,100
9436,35300,2003,120,912,13.16,120,100
9436,35300,2004,66,912,7.24,66,100
9437,32901,3003,99,813,12.18,99,100
9437,32901,3004,90,813,11.07,90,100
9437,32901,3005,88,813,10.82,88,100
9437,32901,3006,75,813,9.23,75,100
9437,32901,3007,92,813,11.32,92,100
9437,32901,4003,76,813,9.35,76,100
9437,32901,4004,74,813,9.1,74,100
9437,32901,4005,71,813,8.73,71,100
9437,32901,4006,75,813,9.23,75,100
9437,32901,4007,73,813,8.98,73,100
9438,32801,2006,97,839,11.56,97,100
9438,32801,2007,86,839,10.25,86,100
9438,32801,3005,80,839,9.54,80,100
9438,32801,3006,98,839,11.68,98,100
9438,32901,3000,66,839,7.87,66,100
9438,32901,3001,76,839,9.06,76,100
9438,32901,3002,74,839,8.82,74,100
9438,32901,4000,78,839,9.3,78,100
9438,32901,4001,95,839,11.32,95,100
9438,32901,4002,89,839,10.61,89,100
9439,32801,1003,108,828,13.04,108,100
9439,32801,1004,86,828,10.39,86,100
9439,32801,1005,64,828,7.73,64,100
9439,32801,1008,109,828,13.16,109,100
9439,32801,3001,56,828,6.76,56,100
9439,32801,3002,74,828,8.94,74,100
9439,32801,3003,97,828,11.71,97,100
9439,32801,3004,71,828,8.57,71,100
9439,32801,3007,68,828,8.21,68,100
9439,32801,3008,95,828,11.47,95,100
9441,35400,3006,103,889,11.59,103,100
9441,35400,3007,105,889,11.81,105,100
9441,35400,4007,120,889,13.5,120,100
9441,35400,4008,110,889,12.37,110,100
9441,35400,5001,86,889,9.67,86,100
9441,35400,5002,90,889,10.12,90,100
9441,35400,5003,101,889,11.36,101,100
9441,35400,5004,33,889,3.71,33,100
9441,35400,5005,73,889,8.21,73,100
9441,35400,5006,46,889,5.17,46,100
9441,35400,5007,4,889,0.45,4,100
9441,35400,5009,18,889,2.02,18,100
9442,35400,3000,90,892,10.09,90,100
9442,35400,3001,117,892,13.12,117,100
9442,35400,3002,1,892,0.11,1,100
9442,35400,3003,87,892,9.75,87,100
9442,35400,3004,54,892,6.05,54,100
9442,35400,3005,70,892,7.85,70,100
9442,35400,4000,71,892,7.96,71,100
9442,35400,4001,98,892,10.99,98,100
9442,35400,4002,93,892,10.43,93,100
9442,35400,4003,113,892,12.67,113,100
9442,35400,4004,98,892,10.99,98,100
9443,35300,5001,118,793,14.88,118,100
9443,35300,5002,84,793,10.59,84,100
9443,35300,5004,78,793,9.84,78,100
9443,35300,5005,72,793,9.08,72,100
9443,35300,5006,72,793,9.08,72,100
9443,35400,4005,114,793,14.38,114,100
9443,35400,4006,100,793,12.61,100,100
9443,35400,5000,108,793,13.62,108,100
9443,35400,5010,47,793,5.93,47,100
9444,35300,2005,70,836,8.37,70,100
9444,35300,2006,106,836,12.68,106,100
9444,35300,2007,102,836,12.2,102,100
9444,35300,2008,78,836,9.33,78,100
9444,35300,3001,81,836,9.69,81,100
9444,35300,3002,75,836,8.97,75,100
9444,35300,3003,91,836,10.89,91,100
9444,35300,3004,38,836,4.55,38,100
9444,35300,5000,84,836,10.05,84,100
9444,35300,5003,111,836,13.28,111,100
9445,33000,5003,72,850,8.47,72,100
9445,33000,5004,74,850,8.71,74,100
9445,33000,5005,97,850,11.41,97,100
9445,33000,5006,80,850,9.41,80,100
9445,33000,5007,83,850,9.76,83,100
9445,33000,6003,85,850,10,85,100
9445,33000,6004,86,850,10.12,86,100
9445,33000,6005,97,850,11.41,97,100
9445,33000,6006,99,850,11.65,99,100
9445,33000,6007,77,850,9.06,77,100
9446,33000,1008,84,911,9.22,84,100
9446,33000,2005,31,911,3.4,31,100
9446,33000,2006,93,911,10.21,93,100
9446,33000,2007,89,911,9.77,89,100
9446,33000,2008,87,911,9.55,87,100
9446,33000,5000,74,911,8.12,74,100
9446,33000,5001,99,911,10.87,99,100
9446,33000,5002,85,911,9.33,85,100
9446,33000,6000,86,911,9.44,86,100
9446,33000,6001,82,911,9,82,100
9446,33000,6002,101,911,11.09,101,100
9447,32801,2004,111,853,13.01,111,100
9447,32801,2005,88,853,10.32,88,100
9447,33000,1003,96,853,11.25,96,100
9447,33000,1004,111,853,13.01,111,100
9447,33000,1005,91,853,10.67,91,100
9447,33000,1006,107,853,12.54,107,100
9447,33000,1007,79,853,9.26,79,100
9447,33000,2003,72,853,8.44,72,100
9447,33000,2004,98,853,11.49,98,100
9448,32801,1006,107,825,12.97,107,100
9448,32801,1007,73,825,8.85,73,100
9448,32801,2000,59,825,7.15,59,100
9448,32801,2001,100,825,12.12,100,100
9448,32801,2002,151,825,18.3,151,100
9448,33000,1000,51,825,6.18,51,100
9448,33000,1001,41,825,4.97,41,100
9448,33000,1002,59,825,7.15,59,100
9448,33000,2001,95,825,11.52,95,100
9448,33000,2002,89,825,10.79,89,100
9449,35300,3006,69,692,9.97,69,100
9449,35300,3007,85,692,12.28,85,100
9449,35300,3008,78,692,11.27,78,100
9449,35300,4001,90,692,13.01,90,100
9449,35300,4002,82,692,11.85,82,100
9449,35300,4003,98,692,14.16,98,100
9449,35300,4004,80,692,11.56,80,100
9449,35300,4005,41,692,5.92,41,100
9449,35300,4006,69,692,9.97,69,100
9451,33000,4010,54,377,14.32,54,100
9451,33000,4011,61,377,16.18,61,100
9451,33000,4012,41,377,10.88,41,100
9451,33000,4013,15,377,3.98,15,100
9451,33000,4014,10,377,2.65,10,100
9451,33000,4016,79,377,20.95,79,100
9451,33000,4017,85,377,22.55,85,100
9451,33000,4018,1,377,0.27,1,100
9451,33000,4020,31,377,8.22,31,100
9452,30800,4012,17,720,2.36,17,100
9452,33000,3001,102,720,14.17,102,100
9452,33000,3002,85,720,11.81,85,100
9452,33000,3003,91,720,12.64,91,100
9452,33000,3004,93,720,12.92,93,100
9452,33000,3005,68,720,9.44,68,100
9452,33000,3006,96,720,13.33,96,100
9452,33000,3007,46,720,6.39,46,100
9452,33000,3008,84,720,11.67,84,100
9452,33000,3010,38,720,5.28,38,100
9453,33000,3009,157,426,36.85,157,100
9453,33000,4000,10,426,2.35,10,100
9453,33000,4001,14,426,3.29,14,100
9453,33000,4002,27,426,6.34,27,100
9453,33000,4003,21,426,4.93,21,100
9453,33000,4004,10,426,2.35,10,100
9453,33000,4005,10,426,2.35,10,100
9453,33000,4007,52,426,12.21,52,100
9453,33000,4008,58,426,13.62,58,100
9453,33000,4009,29,426,6.81,29,100
9453,33000,4015,38,426,8.92,38,100
9501,15300,1004,9,134,6.72,9,100
9501,15300,1005,125,134,93.28,125,100
9502,15400,2002,101,187,54.01,101,100
9502,15400,2003,86,187,45.99,86,100
9503,15500,2002,158,622,25.4,158,100
9503,15500,2003,218,622,35.05,218,100
9503,15500,2004,1,622,0.16,1,100
9503,15500,3002,60,622,9.65,60,100
9503,15500,3003,132,622,21.22,132,100
9503,15500,3005,32,622,5.14,32,100
9503,15500,3007,4,622,0.64,4,100
9503,15500,3008,17,622,2.73,17,100
9505,15801,1002,123,712,17.28,123,100
9505,15801,1003,154,712,21.63,154,100
9505,15801,1004,6,712,0.84,6,100
9505,15801,2001,191,712,26.83,191,100
9505,15801,2008,103,712,14.47,103,100
9505,15801,2010,61,712,8.57,61,100
9505,15801,2011,74,712,10.39,74,100
9506,15801,2012,104,713,14.59,104,100
9506,15801,2014,140,713,19.64,140,100
9506,15801,2017,177,713,24.82,177,100
9506,15801,2019,123,713,17.25,124,99.19
9506,15801,3001,169,713,23.7,169,100
9507,15700,1017,82,670,12.24,82,100
9507,15700,2000,118,670,17.61,118,100
9507,15700,2001,126,670,18.81,126,100
9507,15700,2003,194,670,28.96,194,100
9507,15802,1004,150,670,22.39,150,100
9508,15801,2019,1,708,0.14,124,0.81
9508,15801,3002,80,708,11.3,80,100
9508,15802,1000,145,708,20.48,145,100
9508,15802,1001,98,708,13.84,98,100
9508,15802,1003,162,708,22.88,162,100
9508,15802,1007,222,708,31.36,222,100
9509,15700,2002,141,591,23.86,141,100
9509,15700,2005,205,591,34.69,205,100
9509,15700,2006,137,591,23.18,137,100
9509,15700,2007,108,591,18.27,108,100
9511,15700,2004,186,572,32.52,186,100
9511,15802,2005,172,572,30.07,172,100
9511,15802,2006,214,572,37.41,214,100
9512,15802,1005,152,701,21.68,152,100
9512,15802,2001,168,701,23.97,168,100
9512,15802,2002,200,701,28.53,200,100
9512,15802,2004,181,701,25.82,181,100
9513,15801,3000,151,815,18.53,151,100
9513,15801,3003,168,815,20.61,168,100
9513,15801,3004,185,815,22.7,185,100
9513,15801,3005,153,815,18.77,153,100
9513,15802,2000,158,815,19.39,158,100
9514,30101,2000,96,855,11.23,96,100
9514,30101,2001,114,855,13.33,114,100
9514,30101,2002,133,855,15.56,133,100
9514,30101,2003,110,855,12.87,110,100
9514,30101,2004,116,855,13.57,116,100
9514,30101,2005,73,855,8.54,73,100
9514,30101,2006,41,855,4.8,41,100
9514,30101,2007,138,855,16.14,138,100
9514,30202,1004,2,855,0.23,3,66.67
9514,980300,1068,32,855,3.74,32,100
9515,30201,1004,110,659,16.69,110,100
9515,30201,1005,1,659,0.15,1,100
9515,30201,1006,227,659,34.45,227,100
9515,30201,2002,151,659,22.91,151,100
9515,30201,2003,170,659,25.8,170,100
9516,30201,1001,141,791,17.83,141,100
9516,30201,1002,224,791,28.32,224,100
9516,30201,2000,9,791,1.14,9,100
9516,30201,2001,130,791,16.43,130,100
9516,30202,1009,136,791,17.19,136,100
9516,30202,2005,151,791,19.09,151,100
9517,30202,1005,169,733,23.06,169,100
9517,30202,1007,206,733,28.1,206,100
9517,30202,2003,205,733,27.97,205,100
9517,30202,2004,153,733,20.87,153,100
9518,30202,1001,154,688,22.38,154,100
9518,30202,1003,129,688,18.75,129,100
9518,30202,1004,1,688,0.15,3,33.33
9518,30202,2001,125,688,18.17,125,100
9518,30202,2002,123,688,17.88,123,100
9518,30202,3001,156,688,22.67,156,100
9519,30101,3006,97,819,11.84,97,100
9519,30101,4002,82,819,10.01,82,100
9519,30101,4003,142,819,17.34,142,100
9519,30202,1000,152,819,18.56,152,100
9519,30202,2000,181,819,22.1,181,100
9519,30202,3000,165,819,20.15,165,100
9521,30101,3001,79,840,9.4,79,100
9521,30101,3002,102,840,12.14,102,100
9521,30101,3004,81,840,9.64,81,100
9521,30101,3005,97,840,11.55,97,100
9521,30101,3007,126,840,15,126,100
9521,30101,4000,173,840,20.6,173,100
