C:\Cambridge\Election2011\School\Tuesday\School Ballot Allocation Report
000303-00-0568: Harding, Jr., Richard
000303-00-0571: EXHAUSTED PILE
000303-00-0573: Harding, Jr., Richard
000303-00-0574: Nolan, Patricia M.
000303-00-0577: Harding, Jr., Richard
000303-00-0579: Harding, Jr., Richard
000303-00-0583: Nolan, Patricia M.
000303-00-0586: EXHAUSTED PILE
000303-00-0587: Turkel, Alice L.
000303-00-0589: Harding, Jr., Richard
000303-00-0591: EXHAUSTED PILE
000303-00-0594: Nolan, Patricia M.
000303-00-0596: Fantini, Alfred B.
000303-00-0598: Osborne, Mervan F.
000303-00-0599: Turkel, Alice L.
000303-00-0602: Turkel, Alice L.
000303-00-0604: Harding, Jr., Richard
000303-00-0606: Osborne, Mervan F.
000303-00-0608: Harding, Jr., Richard
000303-00-0611: Harding, Jr., Richard
000303-00-0612: Osborne, Mervan F.
000303-00-0614: Turkel, Alice L.
000303-00-0616: Turkel, Alice L.
000303-00-0618: Harding, Jr., Richard
000303-00-0621: Osborne, Mervan F.
000303-00-0622: McGovern, Marc C.
000303-00-0624: Harding, Jr., Richard
000303-00-0626: Harding, Jr., Richard
000303-00-0628: Osborne, Mervan F.
000303-00-0631: Fantini, Alfred B.
000303-00-0633: EXHAUSTED PILE
001002-00-0003: EXHAUSTED PILE
001002-00-0005: Turkel, Alice L.
001002-00-0007: Nolan, Patricia M.
001002-00-0009: Harding, Jr., Richard
001002-00-0010: Nolan, Patricia M.
001002-00-0013: Nolan, Patricia M.
001002-00-0015: Osborne, Mervan F.
001002-00-0016: Fantini, Alfred B.
001002-00-0019: Turkel, Alice L.
001002-00-0020: Nolan, Patricia M.
001002-00-0022: EXHAUSTED PILE
001002-00-0024: Nolan, Patricia M.
001002-00-0026: Turkel, Alice L.
001002-00-0028: McGovern, Marc C.
001002-00-0030: Nolan, Patricia M.
001002-00-0031: EXHAUSTED PILE
001002-00-0034: McGovern, Marc C.
001002-00-0035: EXHAUSTED PILE
001002-00-0038: Nolan, Patricia M.
001002-00-0040: Fantini, Alfred B.
001002-00-0041: Turkel, Alice L.
001002-00-0044: McGovern, Marc C.
001002-00-0047: Turkel, Alice L.
001002-00-0049: EXHAUSTED PILE
001002-00-0051: Osborne, Mervan F.
001002-00-0052: Harding, Jr., Richard
001002-00-0055: Turkel, Alice L.
001002-00-0056: Osborne, Mervan F.
001002-00-0061: EXHAUSTED PILE
001002-00-0062: Nolan, Patricia M.
001002-00-0064: Turkel, Alice L.
001002-00-0067: Turkel, Alice L.
001002-00-0069: Harding, Jr., Richard
001002-00-0071: Turkel, Alice L.
001002-00-0073: Osborne, Mervan F.
001002-00-0074: Harding, Jr., Richard
001002-00-0077: Turkel, Alice L.
001002-00-0078: Nolan, Patricia M.
001002-00-0081: Osborne, Mervan F.
001002-00-0082: Nolan, Patricia M.
001002-00-0085: McGovern, Marc C.
001002-00-0087: Turkel, Alice L.
001002-00-0089: EXHAUSTED PILE
001002-00-0091: Turkel, Alice L.
001002-00-0093: Turkel, Alice L.
001002-00-0094: Osborne, Mervan F.
001002-00-0098: EXHAUSTED PILE
001002-00-0099: EXHAUSTED PILE
001002-00-0101: Osborne, Mervan F.
001002-00-0104: Nolan, Patricia M.
001002-00-0106: Nolan, Patricia M.
001002-00-0108: EXHAUSTED PILE
001002-00-0109: Nolan, Patricia M.
001002-00-0111: Nolan, Patricia M.
001002-00-0114: McGovern, Marc C.
001002-00-0116: Osborne, Mervan F.
001002-00-0117: EXHAUSTED PILE
001002-00-0121: Turkel, Alice L.
001002-00-0122: Nolan, Patricia M.
001002-00-0125: EXHAUSTED PILE
001002-00-0127: Turkel, Alice L.
001002-00-0128: Nolan, Patricia M.
001002-00-0131: Nolan, Patricia M.
001002-00-0133: EXHAUSTED PILE
001002-00-0135: Fantini, Alfred B.
001002-00-0136: Turkel, Alice L.
001002-00-0139: Fantini, Alfred B.
001002-00-0140: EXHAUSTED PILE
001002-00-0143: Osborne, Mervan F.
001002-00-0144: EXHAUSTED PILE
001002-00-0146: EXHAUSTED PILE
001002-00-0148: McGovern, Marc C.
001002-00-0150: Turkel, Alice L.
001002-00-0152: Nolan, Patricia M.
001002-00-0155: Nolan, Patricia M.
001002-00-0157: EXHAUSTED PILE
001002-00-0158: EXHAUSTED PILE
001002-00-0161: Nolan, Patricia M.
001002-00-0163: Nolan, Patricia M.
001002-00-0164: Nolan, Patricia M.
001002-00-0166: Turkel, Alice L.
001002-00-0168: Turkel, Alice L.
001002-00-0171: EXHAUSTED PILE
001002-00-0172: EXHAUSTED PILE
001002-00-0175: McGovern, Marc C.
001002-00-0176: Nolan, Patricia M.
001002-00-0179: EXHAUSTED PILE
001002-00-0180: EXHAUSTED PILE
001002-00-0182: EXHAUSTED PILE
001002-00-0184: Turkel, Alice L.
001002-00-0187: Osborne, Mervan F.
001002-00-0189: EXHAUSTED PILE
001002-00-0191: Turkel, Alice L.
001002-00-0193: Fantini, Alfred B.
001002-00-0194: Nolan, Patricia M.
001002-00-0197: Osborne, Mervan F.
001002-00-0199: Nolan, Patricia M.
001002-00-0201: EXHAUSTED PILE
001002-00-0203: Osborne, Mervan F.
001002-00-0205: Turkel, Alice L.
001002-00-0207: Turkel, Alice L.
001002-00-0208: Fantini, Alfred B.
001002-00-0210: McGovern, Marc C.
001002-00-0212: McGovern, Marc C.
001002-00-0214: Harding, Jr., Richard
001002-00-0216: Nolan, Patricia M.
001002-00-0218: EXHAUSTED PILE
001002-00-0219: Turkel, Alice L.
001002-00-0222: Fantini, Alfred B.
001002-00-0224: Turkel, Alice L.
001002-00-0226: Turkel, Alice L.
001002-00-0228: Osborne, Mervan F.
001002-00-0230: Nolan, Patricia M.
001002-00-0232: EXHAUSTED PILE
001002-00-0234: Turkel, Alice L.
001002-00-0236: Turkel, Alice L.
001002-00-0237: Harding, Jr., Richard
001002-00-0239: Fantini, Alfred B.
001002-00-0241: Turkel, Alice L.
001002-00-0243: EXHAUSTED PILE
001002-00-0245: EXHAUSTED PILE
001002-00-0246: McGovern, Marc C.
001002-00-0249: Turkel, Alice L.
001002-00-0252: McGovern, Marc C.
001002-00-0254: Nolan, Patricia M.
001002-00-0256: Nolan, Patricia M.
001002-00-0257: McGovern, Marc C.
001002-00-0259: EXHAUSTED PILE
001002-00-0262: Fantini, Alfred B.
001002-00-0264: Nolan, Patricia M.
001002-00-0266: Turkel, Alice L.
001002-00-0268: Nolan, Patricia M.
001002-00-0269: Osborne, Mervan F.
001002-00-0272: Nolan, Patricia M.
001002-00-0274: Turkel, Alice L.
001002-00-0276: Harding, Jr., Richard
001002-00-0277: Turkel, Alice L.
001002-00-0279: McGovern, Marc C.
001002-00-0282: Turkel, Alice L.
001002-00-0284: Nolan, Patricia M.
001002-00-0285: EXHAUSTED PILE
001002-00-0288: McGovern, Marc C.
001002-00-0290: Osborne, Mervan F.
001002-00-0291: EXHAUSTED PILE
001002-00-0293: Nolan, Patricia M.
001002-00-0296: Nolan, Patricia M.
001002-00-0298: Nolan, Patricia M.
001002-00-0300: Harding, Jr., Richard
001002-00-0302: EXHAUSTED PILE
001002-00-0303: EXHAUSTED PILE
001002-00-0306: Turkel, Alice L.
001002-00-0308: Turkel, Alice L.
001002-00-0310: EXHAUSTED PILE
001002-00-0312: McGovern, Marc C.
001002-00-0314: Osborne, Mervan F.
001002-00-0316: EXHAUSTED PILE
001002-00-0318: Turkel, Alice L.
001002-00-0320: McGovern, Marc C.
001002-00-0322: Osborne, Mervan F.
001002-00-0324: EXHAUSTED PILE
001002-00-0325: McGovern, Marc C.
001002-00-0328: Osborne, Mervan F.
001002-00-0331: Turkel, Alice L.
001002-00-0333: EXHAUSTED PILE
001002-00-0334: Osborne, Mervan F.
001002-00-0337: Osborne, Mervan F.
001002-00-0338: Fantini, Alfred B.
001002-00-0341: Turkel, Alice L.
001002-00-0342: Nolan, Patricia M.
001002-00-0345: Osborne, Mervan F.
001002-00-0347: Nolan, Patricia M.
001002-00-0349: McGovern, Marc C.
001002-00-0351: McGovern, Marc C.
001002-00-0354: McGovern, Marc C.
001002-00-0357: Harding, Jr., Richard
001002-00-0360: McGovern, Marc C.
001002-00-0361: Harding, Jr., Richard
001002-00-0362: Fantini, Alfred B.
001002-00-0364: EXHAUSTED PILE
001002-00-0367: Fantini, Alfred B.
001002-00-0369: EXHAUSTED PILE
001002-00-0370: Nolan, Patricia M.
001002-00-0373: Turkel, Alice L.
001002-00-0375: Osborne, Mervan F.
001002-00-0377: Nolan, Patricia M.
001002-00-0379: EXHAUSTED PILE
001002-00-0381: Osborne, Mervan F.
001002-00-0382: Nolan, Patricia M.
001002-00-0384: EXHAUSTED PILE
001002-00-0386: Osborne, Mervan F.
001002-00-0389: McGovern, Marc C.
001002-00-0391: Turkel, Alice L.
001002-00-0393: McGovern, Marc C.
001002-00-0395: Osborne, Mervan F.
001002-00-0397: Osborne, Mervan F.
001002-00-0399: McGovern, Marc C.
001002-00-0400: Fantini, Alfred B.
001002-00-0402: EXHAUSTED PILE
001002-00-0405: McGovern, Marc C.
001002-00-0406: McGovern, Marc C.
001002-00-0409: Fantini, Alfred B.
001002-00-0411: Nolan, Patricia M.
001002-00-0412: Harding, Jr., Richard
001002-00-0414: Osborne, Mervan F.
001002-00-0416: Osborne, Mervan F.
001002-00-0417: EXHAUSTED PILE
001002-00-0420: Osborne, Mervan F.
001002-00-0422: Turkel, Alice L.
001002-00-0423: Nolan, Patricia M.
001002-00-0425: Turkel, Alice L.
001002-00-0427: Turkel, Alice L.
001002-00-0428: Harding, Jr., Richard
001002-00-0433: Nolan, Patricia M.
001002-00-0434: McGovern, Marc C.
001002-00-0436: Turkel, Alice L.
001002-00-0438: McGovern, Marc C.
001002-00-0441: EXHAUSTED PILE
001002-00-0443: McGovern, Marc C.
001002-00-0446: Nolan, Patricia M.
001002-00-0448: Nolan, Patricia M.
001002-00-0450: Turkel, Alice L.
001002-00-0451: Osborne, Mervan F.
001002-00-0454: Osborne, Mervan F.
001002-00-0456: McGovern, Marc C.
001002-00-0458: Nolan, Patricia M.
001002-00-0460: Nolan, Patricia M.
001002-00-0463: Nolan, Patricia M.
001002-00-0464: EXHAUSTED PILE
001002-00-0466: Nolan, Patricia M.
001002-00-0469: Turkel, Alice L.
001002-00-0471: Nolan, Patricia M.
001002-00-0472: Nolan, Patricia M.
001002-00-0474: Osborne, Mervan F.
001002-00-0477: Osborne, Mervan F.
001002-00-0478: EXHAUSTED PILE
001002-00-0481: Turkel, Alice L.
001002-00-0483: Osborne, Mervan F.
001002-00-0485: EXHAUSTED PILE
001002-00-0487: EXHAUSTED PILE
001002-00-0489: Harding, Jr., Richard
001002-00-0491: Turkel, Alice L.
001002-00-0493: Nolan, Patricia M.
001002-00-0495: EXHAUSTED PILE
001002-00-0497: Nolan, Patricia M.
001002-00-0499: Nolan, Patricia M.
001002-00-0501: Nolan, Patricia M.
001002-00-0502: Osborne, Mervan F.
001002-00-0504: Harding, Jr., Richard
001002-00-0506: Nolan, Patricia M.
001002-00-0508: Harding, Jr., Richard
001002-00-0511: Turkel, Alice L.
001002-00-0512: Osborne, Mervan F.
001002-00-0515: EXHAUSTED PILE
001002-00-0517: Turkel, Alice L.
001002-00-0519: Nolan, Patricia M.
001002-00-0521: Osborne, Mervan F.
001002-00-0523: Osborne, Mervan F.
001002-00-0524: Osborne, Mervan F.
001002-00-0527: EXHAUSTED PILE
001002-00-0528: Osborne, Mervan F.
001002-00-0531: Osborne, Mervan F.
001002-00-0532: EXHAUSTED PILE
001002-00-0535: Harding, Jr., Richard
001002-00-0537: Nolan, Patricia M.
001002-00-0539: Fantini, Alfred B.
001002-00-0541: Fantini, Alfred B.
001002-00-0544: Osborne, Mervan F.
001002-00-0545: Osborne, Mervan F.
001002-00-0546: EXHAUSTED PILE
001002-00-0549: Nolan, Patricia M.
001002-00-0551: Nolan, Patricia M.
001002-00-0554: Harding, Jr., Richard
001002-00-0555: EXHAUSTED PILE
001002-00-0556: McGovern, Marc C.
001002-00-0559: Fantini, Alfred B.
001002-00-0561: Nolan, Patricia M.
001002-00-0563: Nolan, Patricia M.
001002-00-0565: Osborne, Mervan F.
001002-00-0566: Osborne, Mervan F.
001002-00-0568: Osborne, Mervan F.
001002-00-0571: Turkel, Alice L.
001002-00-0573: McGovern, Marc C.
001002-00-0574: Turkel, Alice L.
001002-00-0576: EXHAUSTED PILE
001002-00-0577: Osborne, Mervan F.
001002-00-0581: McGovern, Marc C.
001002-00-0582: Nolan, Patricia M.
001002-00-0585: Turkel, Alice L.
001002-00-0586: McGovern, Marc C.
001002-00-0589: Osborne, Mervan F.
001002-00-0591: McGovern, Marc C.
001002-00-0592: Nolan, Patricia M.
001002-00-0594: Nolan, Patricia M.
001002-00-0597: Harding, Jr., Richard
001002-00-0599: Osborne, Mervan F.
001002-00-0601: Osborne, Mervan F.
001002-00-0603: Turkel, Alice L.
001002-00-0605: Nolan, Patricia M.
001002-00-0606: Nolan, Patricia M.
001002-00-0608: Nolan, Patricia M.
001002-00-0611: EXHAUSTED PILE
001002-00-0612: Nolan, Patricia M.
001002-00-0615: Nolan, Patricia M.
001002-00-0618: McGovern, Marc C.
001002-00-0621: Fantini, Alfred B.
001002-00-0623: Turkel, Alice L.
001002-00-0624: Nolan, Patricia M.
001002-00-0627: McGovern, Marc C.
001002-00-0628: McGovern, Marc C.
001002-00-0630: Turkel, Alice L.
001002-00-0631: Osborne, Mervan F.
001002-00-0633: Nolan, Patricia M.
001002-00-0635: Osborne, Mervan F.
001002-00-0638: Turkel, Alice L.
001002-00-0640: Nolan, Patricia M.
001002-00-0642: Turkel, Alice L.
001002-00-0645: Harding, Jr., Richard
001002-00-0647: McGovern, Marc C.
001002-00-0648: Nolan, Patricia M.
001002-00-0650: EXHAUSTED PILE
001002-00-0653: Nolan, Patricia M.
001002-00-0654: McGovern, Marc C.
001002-00-0657: EXHAUSTED PILE
001002-00-0659: Nolan, Patricia M.
001002-00-0660: EXHAUSTED PILE
001002-00-0662: Turkel, Alice L.
001002-00-0665: Fantini, Alfred B.
001002-00-0667: Nolan, Patricia M.
001002-00-0668: Osborne, Mervan F.
001002-00-0671: Osborne, Mervan F.
001002-00-0673: Harding, Jr., Richard
001002-00-0674: Turkel, Alice L.
001002-00-0679: Turkel, Alice L.
001002-00-0680: Osborne, Mervan F.
001002-00-0681: Osborne, Mervan F.
001002-00-0682: Osborne, Mervan F.
001002-00-0683: Turkel, Alice L.
001002-00-0687: McGovern, Marc C.
001002-00-0690: Harding, Jr., Richard
001002-00-0692: Osborne, Mervan F.
001002-00-0694: Harding, Jr., Richard
001002-00-0695: Osborne, Mervan F.
001002-00-0698: McGovern, Marc C.
001002-00-0699: EXHAUSTED PILE
001002-00-0701: EXHAUSTED PILE
001002-00-0704: McGovern, Marc C.
001002-00-0707: Turkel, Alice L.
001002-00-0708: Turkel, Alice L.
001002-00-0710: Turkel, Alice L.
001002-00-0712: Turkel, Alice L.
001002-00-0714: Osborne, Mervan F.
001002-00-0716: Osborne, Mervan F.
001002-00-0718: Harding, Jr., Richard
001002-00-0721: Nolan, Patricia M.
001002-00-0722: Osborne, Mervan F.
001002-00-0725: Osborne, Mervan F.
001002-00-0728: Nolan, Patricia M.
001002-00-0729: Nolan, Patricia M.
001002-00-0731: Fantini, Alfred B.
001002-00-0734: Osborne, Mervan F.
001002-00-0736: EXHAUSTED PILE
001002-00-0737: Turkel, Alice L.
001002-00-0739: Osborne, Mervan F.
001002-00-0740: Nolan, Patricia M.
001002-00-0743: Nolan, Patricia M.
001002-00-0745: Fantini, Alfred B.
001002-00-0746: Turkel, Alice L.
001002-00-0750: Osborne, Mervan F.
001002-00-0751: Osborne, Mervan F.
001002-00-0753: Fantini, Alfred B.
001002-00-0754: Turkel, Alice L.
001002-00-0757: McGovern, Marc C.
001002-00-0759: Nolan, Patricia M.
001002-00-0762: McGovern, Marc C.
001002-00-0764: Turkel, Alice L.
001002-00-0765: Fantini, Alfred B.
001002-00-0766: Osborne, Mervan F.
001002-00-0769: Nolan, Patricia M.
001002-00-0771: Nolan, Patricia M.
001002-00-0773: Turkel, Alice L.
001002-00-0774: Harding, Jr., Richard
001002-00-0776: McGovern, Marc C.
001002-00-0780: McGovern, Marc C.
001002-00-0782: Osborne, Mervan F.
001002-00-0783: Turkel, Alice L.
001002-00-0785: Turkel, Alice L.
001002-00-0788: Turkel, Alice L.
001002-00-0790: McGovern, Marc C.
001002-00-0791: Turkel, Alice L.
001002-00-0794: Turkel, Alice L.
001002-00-0796: Turkel, Alice L.
001002-00-0797: Turkel, Alice L.
001002-00-0799: Turkel, Alice L.
001002-00-0802: Osborne, Mervan F.
001002-00-0804: EXHAUSTED PILE
001002-00-0806: Osborne, Mervan F.
001002-00-0809: Nolan, Patricia M.
001002-00-0810: Turkel, Alice L.
001002-00-0811: Nolan, Patricia M.
001002-00-0813: Fantini, Alfred B.
001002-00-0816: McGovern, Marc C.
001002-00-0817: Turkel, Alice L.
001002-00-0819: EXHAUSTED PILE
001002-00-0821: Turkel, Alice L.
001002-00-0824: Turkel, Alice L.
001002-00-0826: Osborne, Mervan F.
001002-00-0828: Osborne, Mervan F.
001002-00-0830: Turkel, Alice L.
001002-00-0831: McGovern, Marc C.
001002-00-0833: Osborne, Mervan F.
001002-00-0836: Osborne, Mervan F.
001002-00-0837: Osborne, Mervan F.
001002-00-0839: Turkel, Alice L.
001002-00-0842: Osborne, Mervan F.
001002-00-0844: Nolan, Patricia M.
001002-00-0845: Osborne, Mervan F.
001002-00-0847: Osborne, Mervan F.
001002-00-0850: Fantini, Alfred B.
001002-00-0852: Osborne, Mervan F.
001002-00-0854: Osborne, Mervan F.
001002-00-0855: McGovern, Marc C.
001002-00-0857: Osborne, Mervan F.
001002-00-0860: Turkel, Alice L.
001002-00-0861: Nolan, Patricia M.
001002-00-0864: Harding, Jr., Richard
001002-00-0866: Fantini, Alfred B.
001002-00-0867: Harding, Jr., Richard
001002-00-0870: Turkel, Alice L.
001002-00-0871: Harding, Jr., Richard
001002-00-0872: EXHAUSTED PILE
001002-00-0876: Harding, Jr., Richard
001002-00-0877: EXHAUSTED PILE
001002-00-0879: Osborne, Mervan F.
001002-00-0882: Nolan, Patricia M.
001002-00-0884: Nolan, Patricia M.
001002-00-0885: Turkel, Alice L.
001002-00-0888: EXHAUSTED PILE
001002-00-0890: Osborne, Mervan F.
001002-00-0892: Fantini, Alfred B.
001002-00-0893: Fantini, Alfred B.
001002-00-0895: Turkel, Alice L.
001002-00-0897: Fantini, Alfred B.
001002-00-0899: Nolan, Patricia M.
001002-00-0901: McGovern, Marc C.
001002-00-0904: Fantini, Alfred B.
001002-00-0906: McGovern, Marc C.
001002-00-0908: Fantini, Alfred B.
001002-00-0909: EXHAUSTED PILE
001002-00-0910: McGovern, Marc C.
001002-00-0912: Fantini, Alfred B.
001002-00-0915: McGovern, Marc C.
001002-00-0917: EXHAUSTED PILE
001002-00-0919: Turkel, Alice L.
001002-00-0921: Osborne, Mervan F.
001002-00-0924: Osborne, Mervan F.
001002-00-0926: EXHAUSTED PILE
001002-00-0927: Turkel, Alice L.
001002-00-0930: Turkel, Alice L.
001002-00-0932: McGovern, Marc C.
001002-00-0934: Turkel, Alice L.
001002-00-0936: Turkel, Alice L.
001002-00-0938: Nolan, Patricia M.
001002-00-0939: EXHAUSTED PILE
001002-00-0941: Harding, Jr., Richard
001002-00-0942: EXHAUSTED PILE
001002-00-0945: Osborne, Mervan F.
001002-00-0946: Harding, Jr., Richard
001002-00-0948: Nolan, Patricia M.
001002-00-0951: Osborne, Mervan F.
001002-00-0954: Turkel, Alice L.
001002-00-0955: Osborne, Mervan F.
001002-00-0958: Turkel, Alice L.
001002-00-0960: EXHAUSTED PILE
001002-00-0961: Osborne, Mervan F.
001002-00-0963: Osborne, Mervan F.
001002-00-0965: Turkel, Alice L.
001002-00-0968: Turkel, Alice L.
001002-00-0969: McGovern, Marc C.
001002-00-0971: Osborne, Mervan F.
001002-00-0973: Osborne, Mervan F.
001002-00-0975: Fantini, Alfred B.
001002-00-0977: Osborne, Mervan F.
001002-00-0980: EXHAUSTED PILE
001002-00-0981: Osborne, Mervan F.
001002-00-0984: Turkel, Alice L.
001002-00-0985: Osborne, Mervan F.
001002-00-0988: Osborne, Mervan F.
001002-00-0990: Fantini, Alfred B.
001002-00-0992: Fantini, Alfred B.
001002-00-0994: EXHAUSTED PILE
001002-00-0995: Nolan, Patricia M.
001002-00-0998: Osborne, Mervan F.
001002-00-0999: EXHAUSTED PILE
001002-00-1002: Turkel, Alice L.
001002-00-1003: McGovern, Marc C.
001002-00-1005: Nolan, Patricia M.
001002-00-1007: Nolan, Patricia M.
001002-00-1009: Nolan, Patricia M.
001002-00-1012: Osborne, Mervan F.
001002-00-1014: Osborne, Mervan F.
001002-00-1016: Osborne, Mervan F.
001002-00-1018: Osborne, Mervan F.
001002-00-1019: Nolan, Patricia M.
001002-00-1022: Nolan, Patricia M.
001002-00-1023: EXHAUSTED PILE
001002-00-1026: Turkel, Alice L.
001002-00-1028: Fantini, Alfred B.
001002-00-1029: McGovern, Marc C.
001002-00-1032: Fantini, Alfred B.
001002-00-1034: Osborne, Mervan F.
001002-00-1035: Osborne, Mervan F.
001002-00-1037: Nolan, Patricia M.
001002-00-1040: Nolan, Patricia M.
001002-00-1042: Osborne, Mervan F.
001002-00-1043: EXHAUSTED PILE
001002-00-1046: McGovern, Marc C.
001002-00-1047: EXHAUSTED PILE
001002-00-1050: Fantini, Alfred B.
001002-00-1051: Nolan, Patricia M.
001002-00-1054: Turkel, Alice L.
001002-00-1056: Osborne, Mervan F.
001002-00-1058: EXHAUSTED PILE
001002-00-1060: Turkel, Alice L.
001002-00-1062: Nolan, Patricia M.
001002-00-1064: EXHAUSTED PILE
001002-00-1065: Nolan, Patricia M.
001002-00-1068: Nolan, Patricia M.
001002-00-1069: Nolan, Patricia M.
001002-00-1071: EXHAUSTED PILE
001002-00-1073: Nolan, Patricia M.
001002-00-1075: Harding, Jr., Richard
001002-00-1078: EXHAUSTED PILE
001002-00-1080: EXHAUSTED PILE
001002-00-1082: Turkel, Alice L.
001002-00-1083: Nolan, Patricia M.
001002-00-1086: Nolan, Patricia M.
001002-00-1089: McGovern, Marc C.
001002-00-1091: Harding, Jr., Richard
001002-00-1093: Nolan, Patricia M.
001002-00-1094: Osborne, Mervan F.
001002-00-1096: Nolan, Patricia M.
001002-00-1097: Turkel, Alice L.
001002-00-1100: EXHAUSTED PILE
001002-00-1103: Nolan, Patricia M.
001002-00-1105: EXHAUSTED PILE
001002-00-1107: McGovern, Marc C.
001002-00-1109: McGovern, Marc C.
001002-00-1111: Turkel, Alice L.
001002-00-1112: Turkel, Alice L.
001002-00-1115: EXHAUSTED PILE
001002-00-1117: Nolan, Patricia M.
001002-00-1119: EXHAUSTED PILE
001002-00-1120: Nolan, Patricia M.
001002-00-1123: Turkel, Alice L.
001002-00-1125: EXHAUSTED PILE
001002-00-1127: EXHAUSTED PILE
001002-00-1128: McGovern, Marc C.
001002-00-1131: Nolan, Patricia M.
001002-00-1134: Turkel, Alice L.
001002-00-1136: Nolan, Patricia M.
001002-00-1138: EXHAUSTED PILE
001002-00-1139: Nolan, Patricia M.
001002-00-1142: Nolan, Patricia M.
001002-00-1144: McGovern, Marc C.
001002-00-1147: Turkel, Alice L.
001002-00-1149: Nolan, Patricia M.
001002-00-1151: EXHAUSTED PILE
001002-00-1153: Nolan, Patricia M.
001002-00-1155: Osborne, Mervan F.
001002-00-1157: Nolan, Patricia M.
001002-00-1159: EXHAUSTED PILE
001002-00-1160: EXHAUSTED PILE
001002-00-1163: Osborne, Mervan F.
001002-00-1164: Fantini, Alfred B.
001002-00-1167: Turkel, Alice L.
001002-00-1169: McGovern, Marc C.
001002-00-1171: Turkel, Alice L.
001002-00-1173: Osborne, Mervan F.
001002-00-1175: EXHAUSTED PILE
001002-00-1176: EXHAUSTED PILE
001002-00-1178: EXHAUSTED PILE
001002-00-1181: Nolan, Patricia M.
001002-00-1183: Nolan, Patricia M.
001002-00-1184: Harding, Jr., Richard
001002-00-1186: Turkel, Alice L.
001002-00-1189: Osborne, Mervan F.
001002-00-1190: McGovern, Marc C.
001002-00-1193: Osborne, Mervan F.
001002-00-1194: Osborne, Mervan F.
001002-00-1196: Turkel, Alice L.
001002-00-1199: Turkel, Alice L.
001002-00-1200: EXHAUSTED PILE
001002-00-1202: Nolan, Patricia M.
001002-00-1205: Osborne, Mervan F.
001002-00-1207: Osborne, Mervan F.
001002-00-1208: McGovern, Marc C.
001002-00-1211: Osborne, Mervan F.
001002-00-1212: Osborne, Mervan F.
001002-00-1213: Turkel, Alice L.
001002-00-1216: McGovern, Marc C.
001002-00-1218: Nolan, Patricia M.
001002-00-1220: Fantini, Alfred B.
001002-00-1223: Nolan, Patricia M.
001002-00-1224: Osborne, Mervan F.
001002-00-1226: Osborne, Mervan F.
001002-00-1228: Nolan, Patricia M.
001002-00-1230: McGovern, Marc C.
001002-00-1233: EXHAUSTED PILE
001002-00-1235: Nolan, Patricia M.
001002-00-1237: Harding, Jr., Richard
001002-00-1238: Osborne, Mervan F.
001002-00-1241: Fantini, Alfred B.
001002-00-1243: Nolan, Patricia M.
001002-00-1245: McGovern, Marc C.
001002-00-1247: Harding, Jr., Richard
001002-00-1249: McGovern, Marc C.
001002-00-1251: Turkel, Alice L.
001002-00-1252: EXHAUSTED PILE
001002-00-1254: Turkel, Alice L.
001002-00-1257: Nolan, Patricia M.
001002-00-1258: Turkel, Alice L.
001002-00-1261: Nolan, Patricia M.
001002-00-1263: Turkel, Alice L.
001002-00-1265: Turkel, Alice L.
001002-00-1267: Osborne, Mervan F.
001002-00-1269: Nolan, Patricia M.
001002-00-1270: Harding, Jr., Richard
001002-00-1272: Osborne, Mervan F.
001002-00-1275: McGovern, Marc C.
001002-00-1276: Osborne, Mervan F.
001002-00-1279: Nolan, Patricia M.
001002-00-1282: Turkel, Alice L.
001002-00-1283: Harding, Jr., Richard
001002-00-1285: Osborne, Mervan F.
001002-00-1288: EXHAUSTED PILE
001002-00-1289: Turkel, Alice L.
001002-00-1291: Nolan, Patricia M.
001002-00-1292: Osborne, Mervan F.
001002-00-1295: Osborne, Mervan F.
001002-00-1296: EXHAUSTED PILE
001002-00-1299: Fantini, Alfred B.
001002-00-1301: McGovern, Marc C.
001002-00-1304: Osborne, Mervan F.
001002-00-1306: Nolan, Patricia M.
001002-00-1308: EXHAUSTED PILE
001002-00-1310: EXHAUSTED PILE
001002-00-1312: Osborne, Mervan F.
001002-00-1314: Osborne, Mervan F.
001002-00-1316: Osborne, Mervan F.
001002-00-1318: Fantini, Alfred B.
001002-00-1320: Turkel, Alice L.
001002-00-1322: McGovern, Marc C.
001002-00-1324: Osborne, Mervan F.
001002-00-1326: Nolan, Patricia M.
001002-00-1327: Nolan, Patricia M.
001002-00-1330: Turkel, Alice L.
001002-00-1332: Nolan, Patricia M.
001002-00-1333: Turkel, Alice L.
001002-00-1336: Turkel, Alice L.
001002-00-1337: Turkel, Alice L.
001002-00-1339: Osborne, Mervan F.
001002-00-1341: Osborne, Mervan F.
001002-00-1343: Nolan, Patricia M.
001002-00-1346: Nolan, Patricia M.
001002-00-1347: Turkel, Alice L.
001002-00-1349: Nolan, Patricia M.
001002-00-1351: Osborne, Mervan F.
001002-00-1354: Osborne, Mervan F.
001002-00-1355: EXHAUSTED PILE
001002-00-1357: Turkel, Alice L.
001002-00-1359: Osborne, Mervan F.
001002-00-1361: Turkel, Alice L.
001002-00-1364: McGovern, Marc C.
001002-00-1366: EXHAUSTED PILE
001002-00-1369: Turkel, Alice L.
001002-00-1371: Turkel, Alice L.
001002-00-1372: EXHAUSTED PILE
001002-00-1375: Nolan, Patricia M.
