ballotID,rank1,rank2,rank3,rank4,rank5
4186,Andy Montroll,Kurt Wright,Bob Kiss,Dan Smith,James Simpson
4187,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,James Simpson
4188,Bob Kiss,Dan Smith,skipped,skipped,skipped
4189,Kurt Wright,Dan Smith,skipped,skipped,skipped
4190,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
4191,Andy Montroll,Bob Kiss,Dan Smith,James Simpson,skipped
4192,Andy Montroll,Dan Smith,Kurt Wright,skipped,skipped
4193,Bob Kiss,Kurt Wright,skipped,skipped,skipped
4194,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,Kurt Wright
4195,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
4196,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4197,Dan Smith,Bob Kiss,Andy Montroll,skipped,skipped
4198,Dan Smith,Andy Montroll,skipped,skipped,skipped
4199,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,Kurt Wright
4200,Dan Smith,Andy Montroll,skipped,skipped,skipped
4201,writein,skipped,skipped,skipped,skipped
4202,Kurt Wright,Dan Smith,Bob Kiss,skipped,skipped
4203,Dan Smith,Andy Montroll,skipped,skipped,skipped
4204,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4205,Kurt Wright,Bob Kiss,skipped,skipped,skipped
4206,Kurt Wright,Bob Kiss,Dan Smith,skipped,skipped
4207,Andy Montroll,Dan Smith,Bob Kiss,Kurt Wright,skipped
4208,Kurt Wright,skipped,skipped,skipped,skipped
4209,Kurt Wright,skipped,skipped,skipped,skipped
4210,Dan Smith,Andy Montroll,Bob Kiss,James Simpson,skipped
4211,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4212,Andy Montroll,Bob Kiss,Dan Smith,James Simpson,Kurt Wright
4213,Dan Smith,Bob Kiss,Andy Montroll,Kurt Wright,James Simpson
4214,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,Kurt Wright
4215,Kurt Wright,Dan Smith,James Simpson,Andy Montroll,Bob Kiss
4216,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,James Simpson
4217,Kurt Wright,James Simpson,Andy Montroll,Dan Smith,Bob Kiss
4218,Bob Kiss,Andy Montroll,skipped,skipped,skipped
4219,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,James Simpson
4220,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,James Simpson
4221,Dan Smith,James Simpson,Andy Montroll,Kurt Wright,Bob Kiss
4222,Andy Montroll,Bob Kiss,Kurt Wright,Dan Smith,James Simpson
4223,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4224,Andy Montroll,Bob Kiss,Kurt Wright,skipped,skipped
4225,Kurt Wright,skipped,skipped,skipped,skipped
4226,Bob Kiss,Kurt Wright,Dan Smith,Andy Montroll,James Simpson
4227,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
4228,Bob Kiss,Kurt Wright,Andy Montroll,skipped,skipped
4229,Dan Smith,Kurt Wright,Andy Montroll,James Simpson,Bob Kiss
4230,Bob Kiss,James Simpson,Andy Montroll,Dan Smith,Kurt Wright
4231,Dan Smith,Bob Kiss,Andy Montroll,skipped,skipped
4232,Dan Smith,Andy Montroll,Bob Kiss,skipped,skipped
4233,Kurt Wright,skipped,skipped,skipped,skipped
4234,Andy Montroll,Bob Kiss,James Simpson,Kurt Wright,skipped
4235,Bob Kiss,Kurt Wright,Dan Smith,Andy Montroll,James Simpson
4236,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
4237,Bob Kiss,Kurt Wright,Dan Smith,Andy Montroll,James Simpson
4238,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
4239,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,James Simpson
4240,Kurt Wright,Dan Smith,Bob Kiss,James Simpson,Andy Montroll
4241,Bob Kiss,Kurt Wright,Andy Montroll,skipped,skipped
4242,Dan Smith,Bob Kiss,Andy Montroll,Kurt Wright,James Simpson
4243,Kurt Wright,skipped,skipped,skipped,skipped
4244,Kurt Wright,James Simpson,skipped,skipped,skipped
4245,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
4246,Kurt Wright,Dan Smith,James Simpson,Andy Montroll,Bob Kiss
4247,Kurt Wright,Dan Smith,skipped,skipped,skipped
4248,Andy Montroll,Bob Kiss,Kurt Wright,Dan Smith,James Simpson
4249,Kurt Wright,Andy Montroll,writein,skipped,skipped
4250,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4251,Kurt Wright,skipped,skipped,skipped,skipped
4252,Bob Kiss,Andy Montroll,Kurt Wright,skipped,skipped
4253,Kurt Wright,skipped,skipped,skipped,skipped
4254,Kurt Wright,Dan Smith,skipped,skipped,skipped
4255,Kurt Wright,skipped,skipped,skipped,skipped
4256,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,James Simpson
4257,Dan Smith,Bob Kiss,Andy Montroll,skipped,Kurt Wright
4258,Dan Smith,Bob Kiss,Andy Montroll,skipped,skipped
4259,Kurt Wright,Andy Montroll,Bob Kiss,Dan Smith,James Simpson
4260,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4261,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4262,Dan Smith,Bob Kiss,Andy Montroll,Kurt Wright,James Simpson
4263,Dan Smith,Bob Kiss,Andy Montroll,James Simpson,skipped
4264,Andy Montroll,skipped,skipped,skipped,skipped
4265,Andy Montroll,Bob Kiss,James Simpson,skipped,skipped
4266,Dan Smith,Andy Montroll,skipped,skipped,skipped
4267,Kurt Wright,skipped,skipped,skipped,skipped
4268,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,James Simpson
4269,Kurt Wright,Bob Kiss,skipped,skipped,skipped
4270,Kurt Wright,Dan Smith,overvote,skipped,skipped
4271,Kurt Wright,Dan Smith,skipped,skipped,skipped
4272,Bob Kiss,Dan Smith,skipped,skipped,skipped
4273,Andy Montroll,Dan Smith,skipped,skipped,skipped
4274,Andy Montroll,Kurt Wright,Bob Kiss,Dan Smith,James Simpson
4275,Bob Kiss,Kurt Wright,Andy Montroll,skipped,skipped
4276,Kurt Wright,Bob Kiss,Dan Smith,Andy Montroll,James Simpson
4277,Kurt Wright,skipped,skipped,skipped,skipped
4278,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,skipped
4279,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4280,Dan Smith,Bob Kiss,Kurt Wright,Andy Montroll,James Simpson
4281,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,James Simpson
4282,Dan Smith,Andy Montroll,Kurt Wright,skipped,skipped
4283,Kurt Wright,Bob Kiss,Andy Montroll,James Simpson,Dan Smith
4284,Dan Smith,Bob Kiss,Andy Montroll,Kurt Wright,James Simpson
4285,Dan Smith,Kurt Wright,Andy Montroll,Bob Kiss,skipped
4286,Andy Montroll,Dan Smith,Bob Kiss,skipped,skipped
4287,Bob Kiss,Dan Smith,skipped,skipped,skipped
4288,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,James Simpson
4289,Kurt Wright,Dan Smith,skipped,skipped,skipped
4290,Kurt Wright,skipped,skipped,skipped,skipped
4291,Kurt Wright,skipped,skipped,skipped,skipped
4292,Bob Kiss,Andy Montroll,skipped,skipped,skipped
4293,Kurt Wright,Bob Kiss,skipped,skipped,skipped
4294,Kurt Wright,skipped,skipped,skipped,skipped
4295,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,skipped
4296,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
4297,Andy Montroll,Kurt Wright,Dan Smith,skipped,skipped
4298,Andy Montroll,Kurt Wright,Dan Smith,skipped,skipped
4299,Kurt Wright,Bob Kiss,skipped,skipped,skipped
4300,Kurt Wright,skipped,skipped,skipped,skipped
4301,Dan Smith,Andy Montroll,Bob Kiss,skipped,skipped
4302,Andy Montroll,Dan Smith,Bob Kiss,James Simpson,Kurt Wright
4303,Bob Kiss,Kurt Wright,skipped,skipped,skipped
4304,Dan Smith,Bob Kiss,Andy Montroll,Kurt Wright,James Simpson
4305,Bob Kiss,skipped,skipped,skipped,skipped
4306,Kurt Wright,Andy Montroll,Dan Smith,James Simpson,Bob Kiss
4307,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
4308,Andy Montroll,James Simpson,Dan Smith,Bob Kiss,Kurt Wright
4309,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,Kurt Wright
4310,Andy Montroll,Kurt Wright,Dan Smith,Bob Kiss,skipped
4311,Dan Smith,Kurt Wright,Bob Kiss,skipped,skipped
4312,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,James Simpson
4313,Dan Smith,Kurt Wright,Andy Montroll,Bob Kiss,James Simpson
4314,Bob Kiss,Dan Smith,Kurt Wright,Andy Montroll,skipped
4315,Kurt Wright,skipped,skipped,skipped,skipped
4316,Kurt Wright,Andy Montroll,Bob Kiss,Dan Smith,James Simpson
4317,Bob Kiss,Andy Montroll,skipped,skipped,skipped
4318,Kurt Wright,Dan Smith,Andy Montroll,skipped,skipped
4319,Kurt Wright,skipped,skipped,skipped,skipped
4320,Kurt Wright,Andy Montroll,Bob Kiss,Dan Smith,James Simpson
4321,Bob Kiss,Dan Smith,Kurt Wright,Andy Montroll,skipped
4322,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4323,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,Kurt Wright
4324,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,skipped
4325,Bob Kiss,skipped,skipped,skipped,skipped
4326,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,skipped
4327,Kurt Wright,Dan Smith,James Simpson,Bob Kiss,Andy Montroll
4328,Kurt Wright,Bob Kiss,Dan Smith,Andy Montroll,James Simpson
4329,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,skipped
4330,Bob Kiss,Kurt Wright,Dan Smith,Andy Montroll,James Simpson
4331,Kurt Wright,skipped,Dan Smith,skipped,skipped
4332,Andy Montroll,Dan Smith,Bob Kiss,skipped,skipped
4333,Kurt Wright,Bob Kiss,skipped,skipped,skipped
4334,Bob Kiss,James Simpson,Andy Montroll,Dan Smith,skipped
4335,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,James Simpson
4336,Dan Smith,Andy Montroll,Bob Kiss,skipped,skipped
4337,Kurt Wright,Dan Smith,Andy Montroll,skipped,skipped
4338,Kurt Wright,Bob Kiss,skipped,skipped,skipped
4339,Bob Kiss,Kurt Wright,Andy Montroll,Dan Smith,James Simpson
4340,Andy Montroll,Dan Smith,Kurt Wright,skipped,skipped
4341,Bob Kiss,skipped,skipped,skipped,skipped
4342,Andy Montroll,Dan Smith,Bob Kiss,James Simpson,Kurt Wright
4343,Kurt Wright,skipped,skipped,skipped,skipped
4344,Kurt Wright,Bob Kiss,skipped,skipped,skipped
4345,Dan Smith,Andy Montroll,Kurt Wright,Bob Kiss,skipped
4346,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
4347,Dan Smith,Andy Montroll,Kurt Wright,skipped,skipped
4348,Andy Montroll,Bob Kiss,Dan Smith,Kurt Wright,skipped
4349,Bob Kiss,skipped,skipped,skipped,skipped
4350,Kurt Wright,Bob Kiss,skipped,skipped,skipped
4351,Dan Smith,Bob Kiss,Andy Montroll,Kurt Wright,James Simpson
4352,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,James Simpson
4353,Kurt Wright,Dan Smith,Bob Kiss,skipped,skipped
4354,Dan Smith,Bob Kiss,Kurt Wright,James Simpson,Andy Montroll
4355,Kurt Wright,Dan Smith,Bob Kiss,Andy Montroll,James Simpson
4356,Andy Montroll,Kurt Wright,Dan Smith,James Simpson,Bob Kiss
4357,Dan Smith,Kurt Wright,skipped,skipped,skipped
4358,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,skipped
4359,Kurt Wright,skipped,skipped,skipped,skipped
4360,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4361,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
4362,Dan Smith,Andy Montroll,Kurt Wright,Bob Kiss,James Simpson
4363,Bob Kiss,skipped,skipped,skipped,Kurt Wright
4364,Dan Smith,Bob Kiss,James Simpson,Andy Montroll,Kurt Wright
4365,Andy Montroll,Kurt Wright,Dan Smith,Bob Kiss,James Simpson
4366,Kurt Wright,Andy Montroll,Dan Smith,skipped,skipped
4367,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
4368,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,James Simpson
4369,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4370,Kurt Wright,skipped,skipped,skipped,skipped
4371,Andy Montroll,Kurt Wright,Dan Smith,Bob Kiss,James Simpson
4372,Kurt Wright,skipped,skipped,skipped,skipped
4373,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,skipped
4374,Kurt Wright,skipped,skipped,skipped,skipped
4375,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4376,Bob Kiss,Andy Montroll,Kurt Wright,skipped,skipped
4377,Kurt Wright,skipped,skipped,skipped,skipped
4378,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,Kurt Wright
4379,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,Kurt Wright
4380,Kurt Wright,Dan Smith,Bob Kiss,Andy Montroll,James Simpson
4381,Kurt Wright,Bob Kiss,skipped,skipped,skipped
4382,Kurt Wright,skipped,skipped,skipped,skipped
4383,Dan Smith,Kurt Wright,writein,skipped,skipped
4384,Kurt Wright,skipped,skipped,skipped,skipped
4385,Kurt Wright,skipped,skipped,skipped,skipped
4386,Andy Montroll,Dan Smith,Kurt Wright,skipped,skipped
4387,Kurt Wright,Dan Smith,skipped,skipped,skipped
4388,Bob Kiss,skipped,skipped,skipped,skipped
4389,Dan Smith,Andy Montroll,Bob Kiss,Kurt Wright,James Simpson
4390,Dan Smith,Andy Montroll,skipped,skipped,skipped
4391,James Simpson,Bob Kiss,Andy Montroll,Kurt Wright,writein
4392,Dan Smith,Andy Montroll,skipped,skipped,skipped
4393,Bob Kiss,Dan Smith,Kurt Wright,James Simpson,Andy Montroll
4394,Bob Kiss,Andy Montroll,James Simpson,skipped,skipped
4395,Andy Montroll,Dan Smith,skipped,skipped,skipped
4396,Kurt Wright,Bob Kiss,Andy Montroll,Dan Smith,James Simpson
4397,Bob Kiss,Dan Smith,skipped,skipped,skipped
4398,Andy Montroll,Dan Smith,Kurt Wright,skipped,skipped
4399,Kurt Wright,skipped,skipped,skipped,skipped
4400,Kurt Wright,skipped,skipped,skipped,skipped
4401,Kurt Wright,Andy Montroll,Bob Kiss,Dan Smith,James Simpson
4402,Kurt Wright,Dan Smith,James Simpson,Andy Montroll,Bob Kiss
4403,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,James Simpson
4404,Kurt Wright,Dan Smith,Andy Montroll,skipped,skipped
4405,Bob Kiss,skipped,skipped,skipped,skipped
4406,Kurt Wright,skipped,skipped,skipped,skipped
4407,Kurt Wright,James Simpson,skipped,skipped,skipped
4408,Dan Smith,Andy Montroll,Kurt Wright,James Simpson,Bob Kiss
4409,Kurt Wright,James Simpson,skipped,skipped,skipped
4410,Kurt Wright,Andy Montroll,Dan Smith,skipped,skipped
4411,Kurt Wright,skipped,skipped,skipped,skipped
4412,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,skipped
4413,Andy Montroll,Dan Smith,Kurt Wright,skipped,skipped
4414,Dan Smith,Kurt Wright,Andy Montroll,skipped,skipped
4415,Andy Montroll,Dan Smith,skipped,skipped,skipped
4416,Bob Kiss,skipped,skipped,skipped,skipped
4417,Dan Smith,Kurt Wright,Andy Montroll,James Simpson,Bob Kiss
4418,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
4419,Kurt Wright,Andy Montroll,Bob Kiss,Dan Smith,James Simpson
4420,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4421,Kurt Wright,Andy Montroll,Dan Smith,skipped,skipped
4422,Kurt Wright,writein,skipped,skipped,skipped
4423,Kurt Wright,skipped,skipped,skipped,skipped
4424,Bob Kiss,Dan Smith,Andy Montroll,Kurt Wright,James Simpson
4425,Bob Kiss,Andy Montroll,skipped,skipped,skipped
4426,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4427,Kurt Wright,Dan Smith,skipped,skipped,skipped
4428,Dan Smith,Andy Montroll,Bob Kiss,Kurt Wright,James Simpson
4429,Bob Kiss,skipped,skipped,skipped,skipped
4430,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
4431,Andy Montroll,Dan Smith,Bob Kiss,Kurt Wright,James Simpson
4432,Dan Smith,Andy Montroll,Kurt Wright,Bob Kiss,James Simpson
4433,Bob Kiss,Andy Montroll,skipped,skipped,skipped
4434,Kurt Wright,skipped,skipped,skipped,Bob Kiss
4435,Bob Kiss,Kurt Wright,Andy Montroll,skipped,skipped
4436,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
4437,Kurt Wright,skipped,skipped,skipped,skipped
4438,Andy Montroll,Dan Smith,Kurt Wright,James Simpson,writein
4439,Andy Montroll,Dan Smith,Kurt Wright,skipped,skipped
4440,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
4441,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
4442,Dan Smith,Bob Kiss,Andy Montroll,skipped,skipped
4443,Kurt Wright,skipped,skipped,skipped,skipped
4444,Bob Kiss,Dan Smith,skipped,skipped,skipped
4445,Andy Montroll,skipped,skipped,skipped,skipped
4446,Dan Smith,Bob Kiss,Andy Montroll,Kurt Wright,skipped
4447,Kurt Wright,skipped,skipped,skipped,skipped
4448,Kurt Wright,Bob Kiss,Andy Montroll,James Simpson,Dan Smith
4449,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
4450,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
4451,Dan Smith,Andy Montroll,Bob Kiss,skipped,skipped
4452,Kurt Wright,writein,Dan Smith,Andy Montroll,James Simpson
4453,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
4454,Kurt Wright,writein,Andy Montroll,Dan Smith,Bob Kiss
4455,Kurt Wright,skipped,skipped,skipped,skipped
4456,Kurt Wright,skipped,skipped,skipped,skipped
4457,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,James Simpson
4458,Bob Kiss,Kurt Wright,Andy Montroll,skipped,skipped
4459,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,skipped
4460,Andy Montroll,Kurt Wright,Dan Smith,skipped,skipped
4461,Kurt Wright,skipped,skipped,skipped,skipped
4462,Kurt Wright,skipped,skipped,skipped,skipped
4463,Kurt Wright,Andy Montroll,Dan Smith,skipped,skipped
4464,Kurt Wright,skipped,skipped,skipped,skipped
4465,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
4466,Kurt Wright,Dan Smith,Andy Montroll,Bob Kiss,James Simpson
4467,Kurt Wright,Dan Smith,Bob Kiss,James Simpson,Andy Montroll
4468,Bob Kiss,skipped,skipped,skipped,skipped
4469,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4470,Bob Kiss,skipped,skipped,skipped,skipped
4471,Bob Kiss,James Simpson,Kurt Wright,Andy Montroll,Dan Smith
4472,Kurt Wright,Dan Smith,Andy Montroll,skipped,skipped
4473,Andy Montroll,Bob Kiss,Dan Smith,skipped,skipped
4474,Kurt Wright,skipped,skipped,skipped,skipped
4475,Kurt Wright,Dan Smith,skipped,skipped,skipped
4476,Andy Montroll,Kurt Wright,Bob Kiss,Dan Smith,James Simpson
4477,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,James Simpson
4478,Kurt Wright,Andy Montroll,Dan Smith,skipped,skipped
4479,Kurt Wright,skipped,skipped,skipped,skipped
4480,Kurt Wright,skipped,skipped,skipped,skipped
4481,Bob Kiss,Andy Montroll,skipped,skipped,skipped
4482,Kurt Wright,Dan Smith,Bob Kiss,Andy Montroll,skipped
4483,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4484,Bob Kiss,Kurt Wright,Andy Montroll,James Simpson,Dan Smith
4485,Kurt Wright,skipped,skipped,skipped,skipped
4486,Kurt Wright,skipped,skipped,skipped,skipped
4487,Kurt Wright,Dan Smith,skipped,skipped,skipped
4488,Kurt Wright,Andy Montroll,Dan Smith,Bob Kiss,James Simpson
4489,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4490,Andy Montroll,Dan Smith,Bob Kiss,James Simpson,Kurt Wright
4491,Bob Kiss,James Simpson,Andy Montroll,Dan Smith,Kurt Wright
4492,Kurt Wright,skipped,skipped,skipped,skipped
4493,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,James Simpson
4494,Bob Kiss,skipped,skipped,skipped,skipped
4495,Bob Kiss,Andy Montroll,James Simpson,skipped,skipped
4496,Kurt Wright,Dan Smith,skipped,skipped,skipped
4497,Andy Montroll,Kurt Wright,Dan Smith,Bob Kiss,James Simpson
4498,Andy Montroll,James Simpson,Dan Smith,Kurt Wright,Bob Kiss
4499,Andy Montroll,Bob Kiss,Dan Smith,Kurt Wright,James Simpson
4500,writein,Dan Smith,skipped,skipped,skipped
4501,Bob Kiss,Andy Montroll,skipped,skipped,skipped
4502,Dan Smith,Kurt Wright,Andy Montroll,Bob Kiss,James Simpson
4503,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
4504,Dan Smith,Bob Kiss,Andy Montroll,Kurt Wright,skipped
4505,Kurt Wright,skipped,skipped,skipped,skipped
4506,Bob Kiss,James Simpson,Dan Smith,Andy Montroll,Kurt Wright
4507,Kurt Wright,James Simpson,skipped,skipped,skipped
4508,Andy Montroll,Kurt Wright,skipped,skipped,skipped
4509,James Simpson,Bob Kiss,Kurt Wright,Andy Montroll,Dan Smith
4510,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4511,Kurt Wright,skipped,skipped,skipped,skipped
4512,Kurt Wright,skipped,skipped,skipped,skipped
4513,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4514,Bob Kiss,Andy Montroll,Kurt Wright,Dan Smith,James Simpson
4515,Bob Kiss,James Simpson,skipped,skipped,skipped
4516,Bob Kiss,Dan Smith,Andy Montroll,skipped,skipped
4517,Dan Smith,Andy Montroll,Bob Kiss,James Simpson,Kurt Wright
4518,Kurt Wright,Dan Smith,Andy Montroll,James Simpson,Bob Kiss
4519,Kurt Wright,Andy Montroll,Dan Smith,James Simpson,Bob Kiss
4520,Dan Smith,Kurt Wright,Andy Montroll,James Simpson,Bob Kiss
4521,writein,Andy Montroll,Dan Smith,skipped,skipped
4522,Dan Smith,Andy Montroll,Bob Kiss,Kurt Wright,James Simpson
4523,Dan Smith,Andy Montroll,Kurt Wright,Bob Kiss,skipped
4524,Bob Kiss,James Simpson,Dan Smith,Andy Montroll,skipped
4525,Andy Montroll,Bob Kiss,Dan Smith,skipped,skipped
4526,Andy Montroll,Bob Kiss,Dan Smith,James Simpson,skipped
4527,Andy Montroll,Bob Kiss,Kurt Wright,Dan Smith,skipped
4528,Dan Smith,Kurt Wright,skipped,skipped,skipped
4529,Kurt Wright,Andy Montroll,James Simpson,Bob Kiss,Dan Smith
4530,Andy Montroll,Bob Kiss,James Simpson,skipped,skipped
4531,Kurt Wright,Dan Smith,skipped,skipped,skipped
4532,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
4533,Andy Montroll,Bob Kiss,Dan Smith,skipped,skipped
4534,Bob Kiss,Kurt Wright,Andy Montroll,Dan Smith,James Simpson
4535,Andy Montroll,Kurt Wright,Dan Smith,Bob Kiss,James Simpson
4536,Dan Smith,Kurt Wright,Andy Montroll,Bob Kiss,James Simpson
4537,Kurt Wright,Dan Smith,Bob Kiss,Andy Montroll,James Simpson
4538,Andy Montroll,Bob Kiss,Dan Smith,skipped,skipped
4539,Bob Kiss,Andy Montroll,Dan Smith,Kurt Wright,James Simpson
4540,Andy Montroll,Kurt Wright,Dan Smith,James Simpson,Bob Kiss
4541,Andy Montroll,Kurt Wright,Dan Smith,skipped,skipped
4542,Dan Smith,Andy Montroll,Bob Kiss,skipped,skipped
4543,Andy Montroll,Kurt Wright,Bob Kiss,Dan Smith,skipped
4544,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4545,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,skipped
4546,Dan Smith,Kurt Wright,Bob Kiss,James Simpson,Andy Montroll
4547,Dan Smith,Bob Kiss,Andy Montroll,James Simpson,Kurt Wright
4548,Andy Montroll,Kurt Wright,Dan Smith,Bob Kiss,James Simpson
4549,Dan Smith,James Simpson,Andy Montroll,writein,Bob Kiss
4550,Bob Kiss,Andy Montroll,James Simpson,Dan Smith,Kurt Wright
4551,Kurt Wright,James Simpson,Dan Smith,Andy Montroll,Bob Kiss
4552,Andy Montroll,Kurt Wright,Dan Smith,Bob Kiss,skipped
4553,Andy Montroll,Dan Smith,Bob Kiss,skipped,skipped
4554,Andy Montroll,Bob Kiss,Dan Smith,Kurt Wright,James Simpson
4555,Andy Montroll,Bob Kiss,Kurt Wright,Dan Smith,skipped
4556,Andy Montroll,Kurt Wright,Dan Smith,Bob Kiss,James Simpson
4557,Andy Montroll,skipped,skipped,skipped,skipped
4558,Andy Montroll,Dan Smith,Bob Kiss,skipped,skipped
4559,Dan Smith,Bob Kiss,Kurt Wright,Andy Montroll,James Simpson
4560,Dan Smith,Andy Montroll,Bob Kiss,Kurt Wright,skipped
4561,Bob Kiss,Kurt Wright,Andy Montroll,Dan Smith,James Simpson
4562,Dan Smith,Bob Kiss,Andy Montroll,Kurt Wright,James Simpson
4563,Dan Smith,skipped,skipped,skipped,skipped
4564,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,writein
4565,Andy Montroll,skipped,skipped,skipped,skipped
4566,Kurt Wright,Dan Smith,skipped,skipped,skipped
4567,Bob Kiss,skipped,skipped,skipped,skipped
4568,Kurt Wright,Dan Smith,skipped,skipped,skipped
4569,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4570,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4571,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
4572,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
4573,Bob Kiss,Andy Montroll,Dan Smith,James Simpson,skipped
4574,Bob Kiss,Andy Montroll,skipped,skipped,skipped
4575,Bob Kiss,writein,Kurt Wright,skipped,skipped
4576,Andy Montroll,Dan Smith,Kurt Wright,Bob Kiss,James Simpson
4577,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4578,Kurt Wright,Andy Montroll,skipped,skipped,skipped
4579,Andy Montroll,Bob Kiss,Kurt Wright,Dan Smith,James Simpson
4580,Bob Kiss,Andy Montroll,Dan Smith,skipped,skipped
4581,Dan Smith,Kurt Wright,skipped,skipped,skipped
4582,Bob Kiss,Dan Smith,Andy Montroll,James Simpson,Kurt Wright
4583,Bob Kiss,Kurt Wright,Andy Montroll,Dan Smith,James Simpson
4584,Bob Kiss,skipped,skipped,skipped,skipped
4585,Dan Smith,Bob Kiss,Andy Montroll,skipped,skipped
4586,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4587,Andy Montroll,Bob Kiss,skipped,skipped,skipped
4588,Andy Montroll,Dan Smith,Bob Kiss,Kurt Wright,James Simpson
4589,Bob Kiss,skipped,skipped,skipped,skipped
4590,Kurt Wright,Andy Montroll,James Simpson,Dan Smith,Bob Kiss
4591,Dan Smith,Andy Montroll,Bob Kiss,James Simpson,Kurt Wright
