ballotID,rank1,rank2,rank3,rank4
442,VALLIE BROWN,DEAN PRESTON,skipped,skipped
443,VALLIE BROWN,skipped,skipped,skipped
444,DEAN PRESTON,skipped,skipped,skipped
445,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
446,DEAN PRESTON,skipped,skipped,skipped
447,VALLIE BROWN,skipped,skipped,skipped
448,VALLIE BROWN,skipped,skipped,skipped
449,skipped,skipped,skipped,skipped
450,VALLIE BROWN,DEAN PRESTON,skipped,skipped
451,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
452,VALLIE BROWN,skipped,skipped,skipped
453,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
454,VALLIE BROWN,skipped,skipped,skipped
455,DEAN PRESTON,VALLIE BROWN,skipped,skipped
456,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
457,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
458,VALLIE BROWN,DEAN PRESTON,skipped,skipped
459,VALLIE BROWN,DEAN PRESTON,skipped,skipped
460,RYAN LAM,skipped,skipped,skipped
461,VALLIE BROWN,RYAN LAM,skipped,skipped
462,skipped,skipped,skipped,skipped
463,VALLIE BROWN,skipped,skipped,skipped
464,DEAN PRESTON,skipped,skipped,skipped
465,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
466,skipped,skipped,skipped,skipped
467,DEAN PRESTON,skipped,skipped,skipped
468,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN
469,DEAN PRESTON,VALLIE BROWN,RYAN LAM,skipped
470,DEAN PRESTON,NOMVULA O'MEARA,skipped,skipped
471,VALLIE BROWN,skipped,skipped,skipped
472,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
473,skipped,skipped,skipped,skipped
474,skipped,skipped,skipped,skipped
475,DEAN PRESTON,RYAN LAM,skipped,skipped
476,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
477,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
478,VALLIE BROWN,skipped,skipped,skipped
479,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
480,DEAN PRESTON,skipped,skipped,skipped
481,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
482,VALLIE BROWN,skipped,skipped,skipped
483,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
484,DEAN PRESTON,skipped,skipped,skipped
485,DEAN PRESTON,VALLIE BROWN,skipped,skipped
486,DEAN PRESTON,VALLIE BROWN,skipped,skipped
487,DEAN PRESTON,skipped,skipped,skipped
488,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
489,VALLIE BROWN,DEAN PRESTON,skipped,skipped
490,DEAN PRESTON,RYAN LAM,VALLIE BROWN,skipped
491,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
492,VALLIE BROWN,skipped,skipped,skipped
493,RYAN LAM,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA
494,VALLIE BROWN,DEAN PRESTON,skipped,skipped
495,DEAN PRESTON,skipped,skipped,skipped
496,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN
497,DEAN PRESTON,skipped,skipped,skipped
498,VALLIE BROWN,DEAN PRESTON,skipped,skipped
499,RYAN LAM,skipped,skipped,skipped
500,skipped,skipped,skipped,skipped
501,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
502,skipped,skipped,skipped,skipped
503,VALLIE BROWN,DEAN PRESTON,skipped,skipped
504,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
505,DEAN PRESTON,skipped,skipped,skipped
506,DEAN PRESTON,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA
507,VALLIE BROWN,DEAN PRESTON,skipped,skipped
508,VALLIE BROWN,DEAN PRESTON,skipped,skipped
509,DEAN PRESTON,skipped,skipped,skipped
510,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
511,RYAN LAM,skipped,skipped,skipped
512,DEAN PRESTON,skipped,skipped,skipped
513,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
514,RYAN LAM,VALLIE BROWN,skipped,skipped
515,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
516,VALLIE BROWN,skipped,skipped,skipped
517,RYAN LAM,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA
518,DEAN PRESTON,skipped,skipped,skipped
519,VALLIE BROWN,DEAN PRESTON,skipped,skipped
520,VALLIE BROWN,skipped,skipped,skipped
521,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
522,DEAN PRESTON,VALLIE BROWN,skipped,skipped
523,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
524,DEAN PRESTON,VALLIE BROWN,skipped,skipped
525,DEAN PRESTON,VALLIE BROWN,skipped,skipped
526,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON,VALLIE BROWN
527,RYAN LAM,skipped,skipped,skipped
528,DEAN PRESTON,skipped,RYAN LAM,NOMVULA O'MEARA
529,DEAN PRESTON,skipped,skipped,skipped
530,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN
531,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
532,VALLIE BROWN,skipped,skipped,skipped
533,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
534,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
535,VALLIE BROWN,skipped,skipped,skipped
536,skipped,skipped,skipped,skipped
537,VALLIE BROWN,skipped,skipped,skipped
538,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
539,VALLIE BROWN,skipped,skipped,skipped
540,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
541,RYAN LAM,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA
542,DEAN PRESTON,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA
543,VALLIE BROWN,skipped,skipped,skipped
544,DEAN PRESTON,skipped,skipped,skipped
545,DEAN PRESTON,VALLIE BROWN,skipped,skipped
546,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
547,VALLIE BROWN,DEAN PRESTON,RYAN LAM,skipped
548,VALLIE BROWN,skipped,skipped,skipped
549,DEAN PRESTON,skipped,skipped,skipped
550,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
551,VALLIE BROWN,skipped,skipped,skipped
552,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
553,VALLIE BROWN,RYAN LAM,DEAN PRESTON,skipped
554,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
555,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
556,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
557,DEAN PRESTON,VALLIE BROWN,skipped,skipped
558,DEAN PRESTON,skipped,skipped,skipped
559,DEAN PRESTON,skipped,skipped,skipped
560,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
561,DEAN PRESTON,skipped,skipped,skipped
562,DEAN PRESTON,skipped,skipped,skipped
563,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
564,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
565,VALLIE BROWN,skipped,skipped,skipped
566,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
567,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
568,DEAN PRESTON,skipped,skipped,skipped
569,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
570,skipped,skipped,skipped,skipped
571,VALLIE BROWN,skipped,skipped,skipped
572,VALLIE BROWN,skipped,skipped,skipped
573,DEAN PRESTON,VALLIE BROWN,RYAN LAM,skipped
574,DEAN PRESTON,skipped,skipped,skipped
575,VALLIE BROWN,skipped,skipped,skipped
576,DEAN PRESTON,skipped,skipped,skipped
577,VALLIE BROWN,skipped,skipped,skipped
578,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
579,VALLIE BROWN,skipped,skipped,skipped
580,VALLIE BROWN,skipped,skipped,skipped
581,RYAN LAM,DEAN PRESTON,skipped,skipped
582,DEAN PRESTON,skipped,skipped,skipped
583,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
584,DEAN PRESTON,VALLIE BROWN,skipped,skipped
585,skipped,skipped,skipped,skipped
586,DEAN PRESTON,skipped,skipped,skipped
587,VALLIE BROWN,skipped,skipped,skipped
588,VALLIE BROWN,skipped,skipped,skipped
589,NOMVULA O'MEARA,RYAN LAM,skipped,skipped
590,VALLIE BROWN,skipped,skipped,skipped
591,DEAN PRESTON,skipped,skipped,skipped
592,DEAN PRESTON,skipped,skipped,skipped
593,VALLIE BROWN,skipped,skipped,skipped
594,VALLIE BROWN,skipped,skipped,skipped
595,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
596,DEAN PRESTON,VALLIE BROWN,RYAN LAM,skipped
597,DEAN PRESTON,skipped,overvote,NOMVULA O'MEARA
598,VALLIE BROWN,DEAN PRESTON,skipped,skipped
599,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
600,DEAN PRESTON,VALLIE BROWN,skipped,skipped
601,VALLIE BROWN,skipped,skipped,skipped
602,RYAN LAM,NOMVULA O'MEARA,skipped,skipped
603,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
604,DEAN PRESTON,skipped,skipped,skipped
605,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
606,VALLIE BROWN,skipped,skipped,skipped
607,DEAN PRESTON,skipped,skipped,skipped
608,VALLIE BROWN,skipped,skipped,skipped
609,VALLIE BROWN,skipped,skipped,skipped
610,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
611,DEAN PRESTON,skipped,skipped,skipped
612,RYAN LAM,NOMVULA O'MEARA,skipped,skipped
613,DEAN PRESTON,VALLIE BROWN,skipped,skipped
614,DEAN PRESTON,skipped,skipped,skipped
615,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
616,VALLIE BROWN,skipped,skipped,skipped
617,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM,VALLIE BROWN
618,skipped,skipped,skipped,skipped
619,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
620,RYAN LAM,skipped,skipped,skipped
621,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
622,RYAN LAM,VALLIE BROWN,skipped,skipped
623,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
624,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
625,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
626,VALLIE BROWN,skipped,skipped,skipped
627,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
628,DEAN PRESTON,VALLIE BROWN,skipped,skipped
629,DEAN PRESTON,skipped,skipped,skipped
630,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN,RYAN LAM
631,VALLIE BROWN,skipped,skipped,skipped
632,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,skipped
633,VALLIE BROWN,skipped,skipped,skipped
634,VALLIE BROWN,skipped,skipped,skipped
635,DEAN PRESTON,skipped,skipped,skipped
636,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON,VALLIE BROWN
637,RYAN LAM,DEAN PRESTON,skipped,skipped
638,DEAN PRESTON,VALLIE BROWN,RYAN LAM,skipped
639,DEAN PRESTON,skipped,skipped,skipped
640,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
641,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
642,DEAN PRESTON,VALLIE BROWN,skipped,skipped
643,DEAN PRESTON,VALLIE BROWN,skipped,skipped
644,VALLIE BROWN,skipped,skipped,skipped
645,VALLIE BROWN,DEAN PRESTON,skipped,skipped
646,VALLIE BROWN,skipped,skipped,skipped
647,VALLIE BROWN,skipped,skipped,skipped
648,VALLIE BROWN,skipped,skipped,skipped
649,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
650,DEAN PRESTON,VALLIE BROWN,skipped,skipped
651,VALLIE BROWN,DEAN PRESTON,skipped,skipped
652,VALLIE BROWN,DEAN PRESTON,skipped,skipped
653,VALLIE BROWN,DEAN PRESTON,skipped,skipped
654,VALLIE BROWN,skipped,skipped,skipped
655,skipped,skipped,skipped,skipped
656,VALLIE BROWN,skipped,skipped,skipped
657,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
658,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,writein
659,DEAN PRESTON,RYAN LAM,skipped,NOMVULA O'MEARA
660,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
661,DEAN PRESTON,VALLIE BROWN,skipped,skipped
662,DEAN PRESTON,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA
663,DEAN PRESTON,VALLIE BROWN,VALLIE BROWN,RYAN LAM
664,VALLIE BROWN,skipped,skipped,skipped
665,DEAN PRESTON,skipped,skipped,skipped
666,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
667,skipped,skipped,skipped,skipped
668,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
669,DEAN PRESTON,skipped,skipped,skipped
670,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
671,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
672,VALLIE BROWN,DEAN PRESTON,skipped,skipped
673,VALLIE BROWN,skipped,skipped,skipped
674,VALLIE BROWN,DEAN PRESTON,skipped,skipped
675,DEAN PRESTON,VALLIE BROWN,skipped,skipped
676,DEAN PRESTON,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA
677,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
678,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN
679,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN
680,DEAN PRESTON,skipped,skipped,skipped
681,VALLIE BROWN,skipped,skipped,skipped
682,VALLIE BROWN,skipped,skipped,skipped
683,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
684,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
685,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
686,VALLIE BROWN,skipped,skipped,skipped
687,VALLIE BROWN,skipped,skipped,skipped
688,VALLIE BROWN,skipped,skipped,skipped
689,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
690,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
691,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
692,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
693,VALLIE BROWN,skipped,skipped,skipped
694,DEAN PRESTON,skipped,skipped,skipped
695,RYAN LAM,skipped,skipped,skipped
696,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
697,VALLIE BROWN,skipped,skipped,skipped
698,skipped,DEAN PRESTON,VALLIE BROWN,RYAN LAM
699,RYAN LAM,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA
700,VALLIE BROWN,DEAN PRESTON,skipped,skipped
701,DEAN PRESTON,skipped,skipped,skipped
702,DEAN PRESTON,skipped,skipped,skipped
703,VALLIE BROWN,skipped,skipped,skipped
704,skipped,skipped,skipped,skipped
705,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
706,VALLIE BROWN,skipped,skipped,skipped
707,VALLIE BROWN,skipped,skipped,skipped
708,DEAN PRESTON,skipped,skipped,skipped
709,VALLIE BROWN,skipped,skipped,skipped
710,VALLIE BROWN,skipped,skipped,skipped
711,skipped,skipped,RYAN LAM,skipped
712,VALLIE BROWN,skipped,skipped,skipped
713,VALLIE BROWN,DEAN PRESTON,skipped,skipped
714,DEAN PRESTON,VALLIE BROWN,skipped,skipped
715,DEAN PRESTON,VALLIE BROWN,skipped,skipped
716,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
717,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
718,skipped,skipped,skipped,skipped
719,DEAN PRESTON,VALLIE BROWN,skipped,overvote
720,VALLIE BROWN,skipped,skipped,skipped
721,VALLIE BROWN,skipped,skipped,skipped
722,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
723,DEAN PRESTON,skipped,skipped,skipped
724,VALLIE BROWN,DEAN PRESTON,skipped,skipped
725,DEAN PRESTON,skipped,skipped,skipped
726,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
727,RYAN LAM,skipped,skipped,skipped
728,overvote,skipped,skipped,skipped
729,DEAN PRESTON,skipped,skipped,skipped
730,DEAN PRESTON,skipped,skipped,skipped
731,DEAN PRESTON,skipped,skipped,skipped
732,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
733,skipped,DEAN PRESTON,skipped,skipped
734,DEAN PRESTON,skipped,skipped,skipped
735,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN,DEAN PRESTON
736,VALLIE BROWN,DEAN PRESTON,skipped,skipped
737,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
738,skipped,DEAN PRESTON,skipped,skipped
739,VALLIE BROWN,DEAN PRESTON,RYAN LAM,skipped
740,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
741,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
742,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
743,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
744,VALLIE BROWN,DEAN PRESTON,skipped,skipped
745,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
746,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
747,DEAN PRESTON,skipped,skipped,skipped
748,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
749,VALLIE BROWN,skipped,skipped,skipped
750,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
751,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
752,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
753,VALLIE BROWN,skipped,skipped,skipped
754,DEAN PRESTON,skipped,skipped,skipped
755,VALLIE BROWN,skipped,skipped,skipped
756,skipped,skipped,skipped,skipped
757,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
758,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
759,VALLIE BROWN,skipped,skipped,skipped
760,DEAN PRESTON,VALLIE BROWN,skipped,skipped
761,DEAN PRESTON,skipped,skipped,skipped
762,VALLIE BROWN,skipped,skipped,skipped
763,VALLIE BROWN,DEAN PRESTON,skipped,skipped
764,VALLIE BROWN,skipped,skipped,skipped
765,VALLIE BROWN,skipped,skipped,skipped
766,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
767,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
768,NOMVULA O'MEARA,skipped,skipped,skipped
769,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
770,VALLIE BROWN,skipped,skipped,skipped
771,VALLIE BROWN,skipped,skipped,skipped
772,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
773,skipped,skipped,skipped,skipped
774,VALLIE BROWN,DEAN PRESTON,skipped,skipped
775,DEAN PRESTON,VALLIE BROWN,skipped,skipped
776,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
777,DEAN PRESTON,VALLIE BROWN,skipped,skipped
778,RYAN LAM,skipped,skipped,skipped
779,skipped,skipped,skipped,skipped
780,VALLIE BROWN,skipped,skipped,skipped
781,VALLIE BROWN,skipped,skipped,skipped
782,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
783,RYAN LAM,NOMVULA O'MEARA,overvote,skipped
784,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
785,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
786,VALLIE BROWN,skipped,skipped,skipped
787,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
788,RYAN LAM,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA
789,DEAN PRESTON,skipped,skipped,skipped
790,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
791,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
792,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
793,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
794,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN,DEAN PRESTON
795,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
796,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
797,VALLIE BROWN,skipped,skipped,skipped
798,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN,skipped
799,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
800,DEAN PRESTON,skipped,skipped,skipped
801,DEAN PRESTON,skipped,skipped,skipped
802,VALLIE BROWN,skipped,skipped,skipped
803,VALLIE BROWN,skipped,skipped,skipped
804,DEAN PRESTON,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA
805,VALLIE BROWN,skipped,skipped,skipped
806,DEAN PRESTON,skipped,skipped,skipped
807,DEAN PRESTON,skipped,RYAN LAM,skipped
808,DEAN PRESTON,skipped,skipped,skipped
809,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
810,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,skipped
811,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
812,VALLIE BROWN,skipped,skipped,skipped
813,DEAN PRESTON,skipped,skipped,skipped
814,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
815,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
816,RYAN LAM,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA
817,DEAN PRESTON,VALLIE BROWN,skipped,skipped
818,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
819,DEAN PRESTON,skipped,skipped,skipped
820,RYAN LAM,skipped,skipped,skipped
821,VALLIE BROWN,skipped,skipped,skipped
822,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN
823,DEAN PRESTON,skipped,skipped,skipped
824,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
825,DEAN PRESTON,skipped,skipped,skipped
826,RYAN LAM,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA
827,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN,DEAN PRESTON
828,VALLIE BROWN,skipped,skipped,skipped
829,DEAN PRESTON,VALLIE BROWN,skipped,skipped
830,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
831,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
832,RYAN LAM,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA
833,skipped,RYAN LAM,skipped,skipped
834,skipped,skipped,skipped,skipped
835,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
836,DEAN PRESTON,skipped,skipped,skipped
837,DEAN PRESTON,NOMVULA O'MEARA,DEAN PRESTON,VALLIE BROWN
838,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
839,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
840,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
841,VALLIE BROWN,skipped,skipped,skipped
842,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN
843,VALLIE BROWN,skipped,skipped,skipped
844,VALLIE BROWN,skipped,skipped,skipped
845,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
846,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
847,VALLIE BROWN,skipped,skipped,skipped
848,DEAN PRESTON,VALLIE BROWN,skipped,skipped
849,skipped,skipped,skipped,skipped
850,VALLIE BROWN,DEAN PRESTON,skipped,skipped
851,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
852,DEAN PRESTON,skipped,skipped,skipped
853,RYAN LAM,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA
854,VALLIE BROWN,skipped,skipped,skipped
855,VALLIE BROWN,skipped,skipped,skipped
856,DEAN PRESTON,skipped,skipped,skipped
857,DEAN PRESTON,skipped,skipped,skipped
858,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
859,VALLIE BROWN,DEAN PRESTON,RYAN LAM,skipped
860,VALLIE BROWN,DEAN PRESTON,skipped,skipped
861,RYAN LAM,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA
862,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
863,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
864,DEAN PRESTON,skipped,skipped,skipped
865,DEAN PRESTON,skipped,skipped,skipped
866,DEAN PRESTON,skipped,skipped,skipped
867,VALLIE BROWN,skipped,skipped,skipped
868,overvote,overvote,NOMVULA O'MEARA,skipped
869,RYAN LAM,skipped,skipped,skipped
870,RYAN LAM,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA
871,skipped,skipped,skipped,skipped
872,DEAN PRESTON,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA
873,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
874,VALLIE BROWN,DEAN PRESTON,RYAN LAM,skipped
875,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN
876,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
877,VALLIE BROWN,skipped,skipped,skipped
878,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM,VALLIE BROWN
879,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
880,DEAN PRESTON,skipped,skipped,skipped
