ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18
13489,"Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Williamson, James M.","Marquardt, Charles J.","Mello, Gary W.","Moree, Gregg J.","Nelson, Matthew P.","Pascual, Jamake","Cheung, Leland","Kelley, Craig A.","Maher, David P.","Seidel, Sam","Toomey, Jr., Timothy J.","Davis, Henrietta","Decker, Marjorie C.","Simmons, E. Denise","Ward, Larry W.","Reeves, Kenneth E."
13490,"Seidel, Sam","Maher, David P.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13491,"Marquardt, Charles J.","Moree, Gregg J.","Mello, Gary W.","Ward, Larry W.","vanBeuzekom, Minka Y.","Williamson, James M.","Pascual, Jamake","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13492,"Decker, Marjorie C.","Reeves, Kenneth E.","Kelley, Craig A.","Davis, Henrietta","Maher, David P.","Stohlman, Jr., Thomas J.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13493,"Ward, Larry W.","Davis, Henrietta","Stohlman, Jr., Thomas J.","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13494,"Stohlman, Jr., Thomas J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13495,"Decker, Marjorie C.","Maher, David P.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13496,"Stohlman, Jr., Thomas J.","Seidel, Sam","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13497,"Kelley, Craig A.","Marquardt, Charles J.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13498,"Ward, Larry W.","Nelson, Matthew P.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13499,"Seidel, Sam","Kelley, Craig A.","Cheung, Leland","Maher, David P.","Decker, Marjorie C.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13500,"Maher, David P.","Stohlman, Jr., Thomas J.","Davis, Henrietta","Seidel, Sam","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13501,"Maher, David P.","Decker, Marjorie C.","Davis, Henrietta","Cheung, Leland","vanBeuzekom, Minka Y.","Ward, Larry W.","Stohlman, Jr., Thomas J.","Reeves, Kenneth E.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13502,"vanBeuzekom, Minka Y.","Davis, Henrietta","Kelley, Craig A.","Cheung, Leland","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13503,"Stohlman, Jr., Thomas J.","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13504,"Maher, David P.","Kelley, Craig A.","Reeves, Kenneth E.","Seidel, Sam","Cheung, Leland","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13505,"Davis, Henrietta","vanBeuzekom, Minka Y.","Kelley, Craig A.","Cheung, Leland","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13506,"Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13507,"Davis, Henrietta","Maher, David P.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13508,"Cheung, Leland","Maher, David P.","vanBeuzekom, Minka Y.","Seidel, Sam","Simmons, E. Denise","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13509,"Maher, David P.","Decker, Marjorie C.","Simmons, E. Denise","Kelley, Craig A.","Davis, Henrietta","Cheung, Leland","Williamson, James M.","vanBeuzekom, Minka Y.","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.","Reeves, Kenneth E.","Seidel, Sam","Nelson, Matthew P.","Ward, Larry W.","Marquardt, Charles J.","Mello, Gary W.","Moree, Gregg J.","Pascual, Jamake"
13510,"Toomey, Jr., Timothy J.","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13511,"Kelley, Craig A.","Nelson, Matthew P.","Cheung, Leland","Seidel, Sam","vanBeuzekom, Minka Y.","Toomey, Jr., Timothy J.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13512,"vanBeuzekom, Minka Y.","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Kelley, Craig A.","Toomey, Jr., Timothy J.","Reeves, Kenneth E.","Seidel, Sam","Simmons, E. Denise","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13513,"Kelley, Craig A.","Nelson, Matthew P.","Cheung, Leland","Seidel, Sam","vanBeuzekom, Minka Y.","Decker, Marjorie C.","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.","Williamson, James M.","Ward, Larry W.","Simmons, E. Denise","Maher, David P.","Marquardt, Charles J.","Mello, Gary W.","Moree, Gregg J.","Pascual, Jamake","Davis, Henrietta","Reeves, Kenneth E."
13514,"Nelson, Matthew P.","vanBeuzekom, Minka Y.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13515,"Davis, Henrietta","Cheung, Leland","Decker, Marjorie C.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13516,"Marquardt, Charles J.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13517,"Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Seidel, Sam","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13518,"Kelley, Craig A.","Toomey, Jr., Timothy J.","Nelson, Matthew P.","Cheung, Leland","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13519,"Cheung, Leland","Kelley, Craig A.","Decker, Marjorie C.","Simmons, E. Denise","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13520,"Cheung, Leland","Davis, Henrietta","Maher, David P.","Toomey, Jr., Timothy J.","Decker, Marjorie C.","vanBeuzekom, Minka Y.","Kelley, Craig A.","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13521,"Reeves, Kenneth E.","Seidel, Sam","Cheung, Leland","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13522,"Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13523,"Maher, David P.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13524,"Decker, Marjorie C.","Davis, Henrietta","Reeves, Kenneth E.","Cheung, Leland","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13525,"Cheung, Leland",skipped,"Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13526,"Cheung, Leland","Stohlman, Jr., Thomas J.","Decker, Marjorie C.","Simmons, E. Denise","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13527,"Cheung, Leland","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13528,"Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13529,"Ward, Larry W.","Maher, David P.","Davis, Henrietta","vanBeuzekom, Minka Y.","Toomey, Jr., Timothy J.","Marquardt, Charles J.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13530,"Stohlman, Jr., Thomas J.","Marquardt, Charles J.","Mello, Gary W.","Maher, David P.","Seidel, Sam","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13531,"Davis, Henrietta","Seidel, Sam","Decker, Marjorie C.","Cheung, Leland","Ward, Larry W.","Simmons, E. Denise","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13532,"Davis, Henrietta","Seidel, Sam","Decker, Marjorie C.","Cheung, Leland","Williamson, James M.","Ward, Larry W.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13533,"Mello, Gary W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13534,"Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13535,"Simmons, E. Denise","Kelley, Craig A.","Ward, Larry W.","Reeves, Kenneth E.","vanBeuzekom, Minka Y.","Davis, Henrietta","Cheung, Leland","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13536,"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13537,"Maher, David P.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13538,"vanBeuzekom, Minka Y.","Davis, Henrietta","Seidel, Sam","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13539,"Cheung, Leland","Reeves, Kenneth E.","Kelley, Craig A.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13540,"Stohlman, Jr., Thomas J.","Seidel, Sam","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13541,"Ward, Larry W.","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13542,"Reeves, Kenneth E.","Cheung, Leland","Decker, Marjorie C.","Simmons, E. Denise","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13543,"Stohlman, Jr., Thomas J.","Cheung, Leland","Decker, Marjorie C.","Davis, Henrietta","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13544,"Davis, Henrietta","Decker, Marjorie C.","Simmons, E. Denise","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13545,"Ward, Larry W.","Maher, David P.","Cheung, Leland","Seidel, Sam","Davis, Henrietta","Reeves, Kenneth E.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13546,"Maher, David P.","Stohlman, Jr., Thomas J.","Cheung, Leland","Toomey, Jr., Timothy J.","Pascual, Jamake","Seidel, Sam","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13547,"Cheung, Leland","Davis, Henrietta","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13548,"Seidel, Sam","Maher, David P.","Cheung, Leland","Stohlman, Jr., Thomas J.","Davis, Henrietta","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13549,"Maher, David P.","Cheung, Leland","Seidel, Sam","Simmons, E. Denise","Toomey, Jr., Timothy J.","Davis, Henrietta","Kelley, Craig A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13550,"Ward, Larry W.","Davis, Henrietta","Maher, David P.","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13551,"Ward, Larry W.","Davis, Henrietta","vanBeuzekom, Minka Y.","Maher, David P.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13552,"Maher, David P.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13553,"Kelley, Craig A.","Cheung, Leland","Marquardt, Charles J.","Decker, Marjorie C.","vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13554,"Nelson, Matthew P.","Ward, Larry W.","Stohlman, Jr., Thomas J.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13555,"Simmons, E. Denise","Toomey, Jr., Timothy J.","Cheung, Leland","Decker, Marjorie C.","Davis, Henrietta","Kelley, Craig A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13556,"Seidel, Sam","vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13557,"Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13558,"Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13559,"Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13560,"Cheung, Leland","Decker, Marjorie C.","Maher, David P.","Marquardt, Charles J.","Mello, Gary W.","Nelson, Matthew P.","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13561,"Ward, Larry W.","Davis, Henrietta","Marquardt, Charles J.","Pascual, Jamake",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13562,"Simmons, E. Denise","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13563,"Davis, Henrietta","Cheung, Leland","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13564,"Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13565,"Cheung, Leland","Simmons, E. Denise","Reeves, Kenneth E.","Davis, Henrietta","Decker, Marjorie C.","Ward, Larry W.","Pascual, Jamake","Seidel, Sam","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13566,"Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Cheung, Leland","Seidel, Sam","Ward, Larry W.","Maher, David P.","Williamson, James M.","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13567,"Davis, Henrietta","Decker, Marjorie C.","Cheung, Leland","Seidel, Sam","Simmons, E. Denise","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13568,"Davis, Henrietta","Cheung, Leland","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13569,"Kelley, Craig A.","Ward, Larry W.","Davis, Henrietta","Stohlman, Jr., Thomas J.","Marquardt, Charles J.","Moree, Gregg J.","Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13570,"Decker, Marjorie C.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13571,"Davis, Henrietta","Cheung, Leland","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13572,"Kelley, Craig A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13573,"Seidel, Sam","Davis, Henrietta","Maher, David P.","Reeves, Kenneth E.","Simmons, E. Denise","Cheung, Leland","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13574,"Davis, Henrietta","vanBeuzekom, Minka Y.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13575,"Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Simmons, E. Denise","Maher, David P.","vanBeuzekom, Minka Y.","Seidel, Sam","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13576,"Cheung, Leland","Seidel, Sam","Stohlman, Jr., Thomas J.","Maher, David P.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13577,"Cheung, Leland","Davis, Henrietta","Seidel, Sam","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13578,"Kelley, Craig A.","Maher, David P.","Nelson, Matthew P.","Decker, Marjorie C.","Seidel, Sam","Toomey, Jr., Timothy J.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
13579,"Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
