ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
2226,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2227,"Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2228,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2229,"Schuster, Luc","Fantini, Alfred B.","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
2230,"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2231,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2232,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2233,"McGovern, Marc C.","Fantini, Alfred B.","Grassi, Joseph G.","Lemily Wiggins, Gail","Malner, Stefan","Nolan, Patricia M.","Schuster, Luc",skipped,skipped
2234,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2235,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2236,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
2237,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2238,"Fantini, Alfred B.","Harding, Richard, Jr.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
2239,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
2240,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2241,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped
2242,"Fantini, Alfred B.","Nolan, Patricia M.","Harding, Richard, Jr.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped
2243,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2244,"Grassi, Joseph G.","Tauber, Nancy","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
2245,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
2246,"Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
2247,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2248,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2249,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2250,"Grassi, Joseph G.","Nolan, Patricia M.","Fantini, Alfred B.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Malner, Stefan","McGovern, Marc C.",skipped,skipped
2251,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Nolan, Patricia M.","Malner, Stefan",skipped,skipped,skipped,skipped
2252,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
2253,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2254,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2255,"Malner, Stefan","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2256,"Grassi, Joseph G.","Nolan, Patricia M.","Malner, Stefan","McGovern, Marc C.","Tauber, Nancy","Schuster, Luc","Fantini, Alfred B.",skipped,skipped
2257,"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.","Nolan, Patricia M.","Malner, Stefan","Lemily Wiggins, Gail","Schuster, Luc","Tauber, Nancy","Harding, Richard, Jr."
2258,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2259,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2260,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
2261,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2262,"Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.","Harding, Richard, Jr.","Grassi, Joseph G.","Tauber, Nancy","Fantini, Alfred B.","Malner, Stefan","Lemily Wiggins, Gail"
2263,"Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2264,"Grassi, Joseph G.","Lemily Wiggins, Gail","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
2265,"McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2266,"McGovern, Marc C.","Harding, Richard, Jr.","Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
2267,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2268,"McGovern, Marc C.","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2269,"Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Malner, Stefan","McGovern, Marc C."
2270,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,"Harding, Richard, Jr.","McGovern, Marc C.","Lemily Wiggins, Gail","Nolan, Patricia M.","Tauber, Nancy",skipped
2271,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2272,"Harding, Richard, Jr.",overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2273,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2274,"Fantini, Alfred B.","Grassi, Joseph G.","Tauber, Nancy","Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped
2275,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
2276,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
2277,"Grassi, Joseph G.","Fantini, Alfred B.","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
2278,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2279,"Fantini, Alfred B.","McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
2280,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2281,"Fantini, Alfred B.","Grassi, Joseph G.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
2282,"Grassi, Joseph G.","Harding, Richard, Jr.","Nolan, Patricia M.","McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped
2283,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2284,"Harding, Richard, Jr.","Grassi, Joseph G.","McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
2285,"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2286,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2287,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2288,"Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
2289,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2290,"Fantini, Alfred B.","Nolan, Patricia M.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
2291,"Grassi, Joseph G.","McGovern, Marc C.","Tauber, Nancy","Lemily Wiggins, Gail","Harding, Richard, Jr.","Malner, Stefan","Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B."
2292,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","McGovern, Marc C.","Lemily Wiggins, Gail","Schuster, Luc",skipped,skipped,skipped
2293,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2294,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2295,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2296,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2297,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2298,"Grassi, Joseph G.","Harding, Richard, Jr.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
2299,"Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc","Nolan, Patricia M.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Malner, Stefan","McGovern, Marc C.","Tauber, Nancy"
2300,"Grassi, Joseph G.","Fantini, Alfred B.","Lemily Wiggins, Gail",skipped,"McGovern, Marc C.",skipped,skipped,skipped,skipped
2301,"Fantini, Alfred B.",skipped,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
2302,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2303,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
2304,"Grassi, Joseph G.","Nolan, Patricia M.","Tauber, Nancy","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
2305,"McGovern, Marc C.","Grassi, Joseph G.","Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
2306,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Malner, Stefan",skipped,skipped,skipped,skipped,skipped
2307,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2308,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2309,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
2310,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Tauber, Nancy","Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.","Malner, Stefan","Lemily Wiggins, Gail"
2311,"Grassi, Joseph G.","Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
2312,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2313,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2314,"Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
2315,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped
2316,"Grassi, Joseph G.","Lemily Wiggins, Gail","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
2317,"Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2318,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2319,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2320,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,"Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
2321,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2322,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
2323,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2324,"Fantini, Alfred B.","Grassi, Joseph G.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
2325,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2326,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2327,"Schuster, Luc","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2328,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2329,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2330,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
2331,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
2332,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped
2333,"Grassi, Joseph G.","Fantini, Alfred B.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
2334,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2335,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2336,"Grassi, Joseph G.","Nolan, Patricia M.","Fantini, Alfred B.","Harding, Richard, Jr.","Malner, Stefan","McGovern, Marc C.","Schuster, Luc","Lemily Wiggins, Gail","Tauber, Nancy"
2337,"Grassi, Joseph G.","Lemily Wiggins, Gail","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
2338,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2339,"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2340,"Lemily Wiggins, Gail","Fantini, Alfred B.","Malner, Stefan","Grassi, Joseph G.","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped
2341,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2342,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2343,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2344,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2345,"McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2346,"Grassi, Joseph G.","Fantini, Alfred B.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped
2347,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2348,"Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc","Tauber, Nancy","Nolan, Patricia M.","Malner, Stefan","McGovern, Marc C.","Harding, Richard, Jr.","Lemily Wiggins, Gail"
2349,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
2350,skipped,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
2351,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2352,"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2353,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2354,"Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2355,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2356,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2357,"Grassi, Joseph G.","McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
2358,"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.","Lemily Wiggins, Gail","Schuster, Luc","Tauber, Nancy","Nolan, Patricia M.","Malner, Stefan","Harding, Richard, Jr."
2359,"McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2360,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2361,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2362,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2363,"Grassi, Joseph G.","Fantini, Alfred B.","Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped
2364,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2365,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2366,"Tauber, Nancy","Schuster, Luc","Lemily Wiggins, Gail","Malner, Stefan","Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.","Nolan, Patricia M.",skipped
2367,"Grassi, Joseph G.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2368,"Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2369,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","McGovern, Marc C.","Malner, Stefan",skipped,skipped,skipped,skipped
2370,"Grassi, Joseph G.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
2371,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2372,"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2373,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2374,"Fantini, Alfred B.","McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
2375,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2376,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2377,"McGovern, Marc C.","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
2378,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2379,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
2380,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2381,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2382,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
2383,"Grassi, Joseph G.","Fantini, Alfred B.","Tauber, Nancy","McGovern, Marc C.","Malner, Stefan","Lemily Wiggins, Gail","Harding, Richard, Jr.",skipped,skipped
2384,"Fantini, Alfred B.","Nolan, Patricia M.","McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
2385,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2386,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2387,"Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2388,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2389,"Grassi, Joseph G.","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
2390,"Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.","Malner, Stefan","Lemily Wiggins, Gail",skipped
2391,"Fantini, Alfred B.","Grassi, Joseph G.","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped
2392,"Schuster, Luc","Tauber, Nancy","Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Lemily Wiggins, Gail","McGovern, Marc C.","Nolan, Patricia M.","Malner, Stefan"
2393,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2394,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2395,"Grassi, Joseph G.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
2396,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2397,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2398,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2399,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2400,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2401,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
2402,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2403,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
2404,"Fantini, Alfred B.","Nolan, Patricia M.","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped
