ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18
3317,"Maher, David P.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3318,"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3319,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Murphy, Brian","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3320,"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3321,"Toomey, Timothy J., Jr.","Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Galluccio, Anthony D.","Sullivan, Michael A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3322,"Reeves, Kenneth E.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3323,"Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3324,"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Sullivan, Michael A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3325,"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3326,"Adkins, Lawrence J.","Condit, James E., III","Maher, David P.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3327,"Maher, David P.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3328,"Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3329,"Toomey, Timothy J., Jr.","Maher, David P.","Galluccio, Anthony D.","Davis, Henrietta","Adkins, Lawrence J.","Sullivan, Michael A.","Simmons, Denise","Decker, Marjorie C.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3330,"Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3331,"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Maher, David P.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3332,"Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Sullivan, Michael A.","Simmons, Denise","Seidel, Sam","Reeves, Kenneth E.","Murphy, Brian","Maher, David P.","LaTremouille, Robert J.","Kelley, Craig A.","Hees, Bill","Hall, Robert Lee, Sr.","Green, Andre Lerone","Gordon, Jesse A.","Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta","Condit, James E., III"
3333,"Decker, Marjorie C.","Simmons, Denise","Condit, James E., III","Davis, Henrietta","Adkins, Lawrence J.","Sullivan, Michael A.","Seidel, Sam","Reeves, Kenneth E.","Murphy, Brian","Maher, David P.","LaTremouille, Robert J.","Kelley, Craig A.","Hees, Bill","Hall, Robert Lee, Sr.","Green, Andre Lerone","Gordon, Jesse A.","Galluccio, Anthony D.","Toomey, Timothy J., Jr."
3334,"Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3335,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3336,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3337,"Seidel, Sam","Toomey, Timothy J., Jr.","Davis, Henrietta","Kelley, Craig A.","Maher, David P.","Simmons, Denise","Murphy, Brian","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3338,"Toomey, Timothy J., Jr.","Hees, Bill","Green, Andre Lerone","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3339,"Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3340,"Kelley, Craig A.","LaTremouille, Robert J.","Hees, Bill","Hall, Robert Lee, Sr.","Green, Andre Lerone","Gordon, Jesse A.","Seidel, Sam","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3341,"Sullivan, Michael A.","Kelley, Craig A.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3342,"Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3343,"Murphy, Brian","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,"Toomey, Timothy J., Jr."
3344,"Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3345,"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Galluccio, Anthony D.","LaTremouille, Robert J.","Hees, Bill","Green, Andre Lerone","Hall, Robert Lee, Sr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
3346,"Sullivan, Michael A.","Reeves, Kenneth E.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3347,"Toomey, Timothy J., Jr.","Maher, David P.","Galluccio, Anthony D.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3348,"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3349,"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Simmons, Denise","Gordon, Jesse A.","Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.","Condit, James E., III","Adkins, Lawrence J.","Seidel, Sam","Murphy, Brian","Reeves, Kenneth E.","Maher, David P.","LaTremouille, Robert J.","Hall, Robert Lee, Sr.","Hees, Bill","Green, Andre Lerone","Kelley, Craig A."
3350,"Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Decker, Marjorie C.","Davis, Henrietta","Murphy, Brian","Sullivan, Michael A.","Simmons, Denise","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3351,"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3352,"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3353,"Toomey, Timothy J., Jr.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3354,"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3355,"Toomey, Timothy J., Jr.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3356,"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3357,"Maher, David P.","Murphy, Brian","Seidel, Sam","Galluccio, Anthony D.","Kelley, Craig A.","Sullivan, Michael A.","Davis, Henrietta","Simmons, Denise","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3358,"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3359,"Sullivan, Michael A.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Murphy, Brian","Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.","Simmons, Denise","Davis, Henrietta","Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Adkins, Lawrence J.","Condit, James E., III","Hees, Bill",skipped,skipped
3360,"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3361,"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3362,"Sullivan, Michael A.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3363,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.","Murphy, Brian","Maher, David P.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3364,"Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3365,"Seidel, Sam","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Condit, James E., III","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","LaTremouille, Robert J.","Maher, David P.","Murphy, Brian","Reeves, Kenneth E."
3366,"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3367,"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3368,"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3369,"Toomey, Timothy J., Jr.","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3370,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3371,"Toomey, Timothy J., Jr.","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3372,"Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3373,"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3374,"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3375,"Toomey, Timothy J., Jr.","Simmons, Denise","Sullivan, Michael A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3376,"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3377,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Simmons, Denise","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3378,"Simmons, Denise","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3379,"Toomey, Timothy J., Jr.","Green, Andre Lerone","Reeves, Kenneth E.","Galluccio, Anthony D.","Maher, David P.","Simmons, Denise","Sullivan, Michael A.","Adkins, Lawrence J.","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3380,"Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3381,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3382,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3383,"Reeves, Kenneth E.","Maher, David P.","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3384,"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3385,"Toomey, Timothy J., Jr.","Simmons, Denise","Maher, David P.","LaTremouille, Robert J.","Davis, Henrietta","Sullivan, Michael A.","Galluccio, Anthony D.","Adkins, Lawrence J.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3386,"Maher, David P.","Decker, Marjorie C.","Galluccio, Anthony D.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3387,"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3388,"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3389,"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3390,"Galluccio, Anthony D.","Reeves, Kenneth E.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Davis, Henrietta","Sullivan, Michael A.","Simmons, Denise","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3391,"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3392,"Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3393,"Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3394,"Toomey, Timothy J., Jr.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3395,"Reeves, Kenneth E.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3396,"Sullivan, Michael A.","Reeves, Kenneth E.","Decker, Marjorie C.","Maher, David P.","Toomey, Timothy J., Jr.","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3397,"Adkins, Lawrence J.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3398,"Toomey, Timothy J., Jr.","Seidel, Sam","Simmons, Denise","Sullivan, Michael A.","Adkins, Lawrence J.","Condit, James E., III","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","LaTremouille, Robert J.","Maher, David P.","Murphy, Brian","Reeves, Kenneth E."
3399,"Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3400,"Maher, David P.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3401,"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3402,"Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3403,"Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3404,"Simmons, Denise","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3405,"Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3406,"Adkins, Lawrence J.","Simmons, Denise","Kelley, Craig A.","Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
3407,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
