ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
15801,"Holland, John J.","Cronin, Fran Albin","Fantini, Alfred B.","Gerber, Joyce C.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped
15802,"Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15803,"Fantini, Alfred B.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15804,"Fantini, Alfred B.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15805,"Fantini, Alfred B.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15806,"Cronin, Fran Albin","Kelly, Kathleen M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
15807,"Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped
15808,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15809,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15810,"Cronin, Fran Albin","Osborne, Mervan F.","Kadete, Elechi M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15811,"Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15812,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15813,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15814,"Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
15815,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15816,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15817,"Gerber, Joyce C.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15818,"Cronin, Fran Albin","Nolan, Patricia M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
15819,"Cronin, Fran Albin","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
15820,"Nolan, Patricia M.","Gerber, Joyce C.","Kelly, Kathleen M.","Harding, Jr., Richard","Cronin, Fran Albin",skipped,skipped,skipped,skipped
15821,"Gerber, Joyce C.","Cronin, Fran Albin","Osborne, Mervan F.","Kelly, Kathleen M.","Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped
15822,"Cronin, Fran Albin","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15823,"Fantini, Alfred B.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15824,"Fantini, Alfred B.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15825,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15826,"Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15827,"Nolan, Patricia M.","Cronin, Fran Albin","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
15828,"Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15829,"Osborne, Mervan F.","Cronin, Fran Albin","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15830,"Cronin, Fran Albin","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
15831,"Cronin, Fran Albin","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
15832,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15833,"Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
15834,"Osborne, Mervan F.","Cronin, Fran Albin","Nolan, Patricia M.","Gerber, Joyce C.","Kelly, Kathleen M.","Holland, John J.","Kadete, Elechi M.",skipped,skipped
15835,"Nolan, Patricia M.","Holland, John J.","Gerber, Joyce C.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped
15836,"Kelly, Kathleen M.","Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
15837,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15838,"Gerber, Joyce C.","Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
15839,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15840,"Kelly, Kathleen M.","Osborne, Mervan F.","Harding, Jr., Richard","Holland, John J.",skipped,skipped,skipped,skipped,skipped
15841,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15842,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15843,"Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard","Gerber, Joyce C.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped
15844,"Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Cronin, Fran Albin","Kelly, Kathleen M.","Kadete, Elechi M.","Gerber, Joyce C.","Holland, John J.","Fantini, Alfred B."
15845,"Kelly, Kathleen M.","Gerber, Joyce C.","Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15846,"Nolan, Patricia M.","Holland, John J.","Gerber, Joyce C.","Harding, Jr., Richard","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped
15847,"Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.","Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped
15848,"Cronin, Fran Albin","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15849,"Cronin, Fran Albin","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15850,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15851,"Cronin, Fran Albin","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15852,"Fantini, Alfred B.","Kelly, Kathleen M.","Nolan, Patricia M.","Cronin, Fran Albin","Holland, John J.",skipped,skipped,skipped,skipped
15853,"Nolan, Patricia M.","Osborne, Mervan F.","Gerber, Joyce C.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
15854,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15855,"Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Cronin, Fran Albin","Kelly, Kathleen M.","Kadete, Elechi M.","Gerber, Joyce C.","Holland, John J.","Fantini, Alfred B."
15856,"Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15857,"Cronin, Fran Albin","Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard","Gerber, Joyce C.","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J.","Fantini, Alfred B."
15858,"Gerber, Joyce C.","Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
15859,"Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
15860,"Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
15861,"Nolan, Patricia M.","Cronin, Fran Albin","Kadete, Elechi M.","Kelly, Kathleen M.","Holland, John J.",skipped,skipped,skipped,skipped
15862,"Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15863,"Cronin, Fran Albin","Kelly, Kathleen M.","Osborne, Mervan F.","Gerber, Joyce C.","Kadete, Elechi M.","Holland, John J.","Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M."
15864,"Fantini, Alfred B.","Holland, John J.","Harding, Jr., Richard","Gerber, Joyce C.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped
15865,"Gerber, Joyce C.","Nolan, Patricia M.","Holland, John J.","Osborne, Mervan F.","Cronin, Fran Albin",skipped,skipped,skipped,skipped
15866,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15867,"Cronin, Fran Albin","Osborne, Mervan F.","Gerber, Joyce C.","Harding, Jr., Richard","Kadete, Elechi M.","Nolan, Patricia M.",skipped,skipped,skipped
15868,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15869,"Cronin, Fran Albin","Gerber, Joyce C.","Kadete, Elechi M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15870,"Cronin, Fran Albin","Kelly, Kathleen M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
15871,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
15872,"Gerber, Joyce C.","Cronin, Fran Albin","Nolan, Patricia M.","Kadete, Elechi M.","Kelly, Kathleen M.","Osborne, Mervan F.",skipped,skipped,skipped
15873,"Kadete, Elechi M.","Kelly, Kathleen M.","Gerber, Joyce C.","Cronin, Fran Albin","Holland, John J.",skipped,skipped,skipped,skipped
15874,"Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
15875,"Fantini, Alfred B.","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
15876,"Cronin, Fran Albin","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
15877,"Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard","Kelly, Kathleen M.","Gerber, Joyce C.","Cronin, Fran Albin","Holland, John J.","Kadete, Elechi M."
15878,"Nolan, Patricia M.","Gerber, Joyce C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
15879,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15880,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15881,"Cronin, Fran Albin","Osborne, Mervan F.","Fantini, Alfred B.","Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped
15882,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15883,"Cronin, Fran Albin","Gerber, Joyce C.","Osborne, Mervan F.","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped
15884,"Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
15885,"Nolan, Patricia M.","Osborne, Mervan F.","Kelly, Kathleen M.","Cronin, Fran Albin","Fantini, Alfred B.",skipped,skipped,skipped,skipped
15886,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
15887,"Nolan, Patricia M.","Cronin, Fran Albin","Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard","Gerber, Joyce C.",skipped,skipped,skipped
15888,"Nolan, Patricia M.","Cronin, Fran Albin","Kelly, Kathleen M.","Osborne, Mervan F.","Kadete, Elechi M.","Holland, John J.","Harding, Jr., Richard","Gerber, Joyce C.","Fantini, Alfred B."
15889,"Cronin, Fran Albin","Kelly, Kathleen M.","Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
15890,"Osborne, Mervan F.","Cronin, Fran Albin","Harding, Jr., Richard","Kadete, Elechi M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped
15891,"Cronin, Fran Albin","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
15892,"Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15893,"Gerber, Joyce C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15894,"Osborne, Mervan F.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15895,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15896,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15897,"Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.",skipped,skipped,skipped
15898,"Nolan, Patricia M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15899,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15900,"Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15901,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15902,"Osborne, Mervan F.","Cronin, Fran Albin","Harding, Jr., Richard","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
15903,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15904,"Osborne, Mervan F.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
15905,"Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.","Holland, John J.","Harding, Jr., Richard",skipped,skipped,skipped
15906,"Kelly, Kathleen M.","Gerber, Joyce C.","Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped
15907,"Kelly, Kathleen M.","Gerber, Joyce C.","Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped
15908,"Osborne, Mervan F.","Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
15909,"Nolan, Patricia M.","Gerber, Joyce C.","Cronin, Fran Albin","Harding, Jr., Richard","Kelly, Kathleen M.","Kadete, Elechi M.",skipped,skipped,skipped
15910,"Cronin, Fran Albin","Nolan, Patricia M.","Gerber, Joyce C.","Kelly, Kathleen M.","Osborne, Mervan F.","Fantini, Alfred B.","Kadete, Elechi M.","Holland, John J.","Harding, Jr., Richard"
15911,"Cronin, Fran Albin","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15912,"Gerber, Joyce C.","Cronin, Fran Albin","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
15913,"Gerber, Joyce C.","Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
15914,"Cronin, Fran Albin","Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
15915,"Nolan, Patricia M.","Kelly, Kathleen M.","Osborne, Mervan F.","Holland, John J.","Gerber, Joyce C.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped
15916,"Holland, John J.","Nolan, Patricia M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
15917,"Osborne, Mervan F.","Nolan, Patricia M.","Cronin, Fran Albin","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
15918,"Cronin, Fran Albin","Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
15919,"Nolan, Patricia M.","Fantini, Alfred B.","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
15920,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15921,"Osborne, Mervan F.","Fantini, Alfred B.","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
15922,"Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
15923,"Cronin, Fran Albin","Nolan, Patricia M.","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
15924,"Nolan, Patricia M.","Cronin, Fran Albin","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
15925,"Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
15926,"Gerber, Joyce C.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
15927,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15928,"Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15929,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15930,"Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard","Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped
15931,"Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15932,"Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15933,"Osborne, Mervan F.","Cronin, Fran Albin","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15934,"Fantini, Alfred B.","Holland, John J.","Gerber, Joyce C.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
15935,"Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15936,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15937,"Nolan, Patricia M.","Gerber, Joyce C.","Fantini, Alfred B.","Osborne, Mervan F.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped
15938,"Fantini, Alfred B.","Holland, John J.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
15939,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15940,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15941,"Nolan, Patricia M.","Gerber, Joyce C.","Fantini, Alfred B.","Kelly, Kathleen M.","Harding, Jr., Richard","Osborne, Mervan F.","Cronin, Fran Albin",skipped,skipped
15942,"Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
15943,"Nolan, Patricia M.","Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15944,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15945,"Nolan, Patricia M.","Osborne, Mervan F.","Kelly, Kathleen M.","Harding, Jr., Richard","Holland, John J.",skipped,skipped,skipped,skipped
15946,"Osborne, Mervan F.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
15947,"Fantini, Alfred B.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15948,"Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
15949,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15950,"Cronin, Fran Albin","Nolan, Patricia M.","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
15951,"Cronin, Fran Albin","Nolan, Patricia M.","Osborne, Mervan F.","Holland, John J.","Harding, Jr., Richard","Kadete, Elechi M.","Gerber, Joyce C.",skipped,skipped
15952,"Cronin, Fran Albin","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15953,"Kelly, Kathleen M.","Nolan, Patricia M.","Cronin, Fran Albin","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped
15954,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
15955,"Cronin, Fran Albin","Gerber, Joyce C.","Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard","Fantini, Alfred B.","Holland, John J.","Kadete, Elechi M."
15956,"Cronin, Fran Albin","Osborne, Mervan F.","Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.","Holland, John J.",skipped,skipped,skipped
15957,"Nolan, Patricia M.","Osborne, Mervan F.","Kelly, Kathleen M.","Fantini, Alfred B.","Kadete, Elechi M.","Harding, Jr., Richard","Gerber, Joyce C.","Cronin, Fran Albin","Holland, John J."
15958,"Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard","Holland, John J.","Kelly, Kathleen M.","Osborne, Mervan F.","Cronin, Fran Albin","Kadete, Elechi M.",skipped
15959,"Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15960,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15961,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15962,"Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15963,"Nolan, Patricia M.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15964,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15965,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15966,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15967,"Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
15968,"Nolan, Patricia M.","Kelly, Kathleen M.","Gerber, Joyce C.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
15969,"Nolan, Patricia M.","Gerber, Joyce C.","Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
15970,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
15971,"Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin","Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped
15972,"Nolan, Patricia M.","Kelly, Kathleen M.","Kadete, Elechi M.","Cronin, Fran Albin","Gerber, Joyce C.","Fantini, Alfred B.","Holland, John J.",skipped,skipped
15973,"Nolan, Patricia M.","Cronin, Fran Albin","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
15974,"Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15975,"Cronin, Fran Albin","Gerber, Joyce C.","Osborne, Mervan F.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
15976,"Cronin, Fran Albin","Gerber, Joyce C.","Osborne, Mervan F.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
15977,"Cronin, Fran Albin","Osborne, Mervan F.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
15978,"Gerber, Joyce C.","Cronin, Fran Albin","Kadete, Elechi M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15979,"Nolan, Patricia M.","Cronin, Fran Albin","Kelly, Kathleen M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
15980,"Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
15981,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
15982,"Nolan, Patricia M.","Kelly, Kathleen M.","Gerber, Joyce C.","Cronin, Fran Albin","Holland, John J.","Kadete, Elechi M.",skipped,skipped,skipped
15983,"Kelly, Kathleen M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15984,"Fantini, Alfred B.","Osborne, Mervan F.","Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran Albin","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.","Harding, Jr., Richard"
15985,"Cronin, Fran Albin","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped
15986,"Nolan, Patricia M.","Harding, Jr., Richard","Osborne, Mervan F.","Kelly, Kathleen M.","Gerber, Joyce C.","Cronin, Fran Albin",skipped,skipped,skipped
15987,"Cronin, Fran Albin","Nolan, Patricia M.","Osborne, Mervan F.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
15988,"Holland, John J.","Osborne, Mervan F.","Nolan, Patricia M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
15989,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
15990,"Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped
15991,"Cronin, Fran Albin","Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15992,"Osborne, Mervan F.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15993,"Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard","Osborne, Mervan F.","Gerber, Joyce C.",skipped,skipped,skipped,skipped
15994,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15995,"Cronin, Fran Albin","Gerber, Joyce C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
15996,"Nolan, Patricia M.","Kelly, Kathleen M.","Cronin, Fran Albin","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
15997,"Cronin, Fran Albin","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15998,"Kadete, Elechi M.","Gerber, Joyce C.","Holland, John J.","Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped
15999,"Cronin, Fran Albin","Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
16000,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
16001,"Harding, Jr., Richard","Fantini, Alfred B.","Osborne, Mervan F.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
16002,"Nolan, Patricia M.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
16003,"Fantini, Alfred B.","Holland, John J.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
16004,"Gerber, Joyce C.","Osborne, Mervan F.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
16005,"Nolan, Patricia M.","Gerber, Joyce C.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
16006,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
16007,"Kelly, Kathleen M.","Cronin, Fran Albin","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
