ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8
6309,"Fantini, Alfred B.","Harding, Richard, Jr.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
6310,"Grassi, Joseph G.","McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
6311,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Walser, Nancy","McGovern, Marc C.",skipped,skipped,skipped
6312,"Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
6313,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6314,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6315,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
6316,"Grassi, Joseph G.","Harding, Richard, Jr.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
6317,"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.","Nolan, Patricia M.","Lummis, Ben","Harding, Richard, Jr.","Walser, Nancy","Schuster, Luc"
6318,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.",skipped,skipped,skipped
6319,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped,skipped,skipped
6320,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.",skipped,skipped,skipped
6321,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6322,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6323,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6324,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
6325,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
6326,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6327,"Grassi, Joseph G.","Fantini, Alfred B.","Lummis, Ben","Schuster, Luc",skipped,skipped,skipped,skipped
6328,"McGovern, Marc C.","Fantini, Alfred B.","Nolan, Patricia M.","Walser, Nancy",skipped,skipped,skipped,skipped
6329,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6330,"Grassi, Joseph G.","Harding, Richard, Jr.","Walser, Nancy","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped
6331,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
6332,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6333,"Fantini, Alfred B.","Grassi, Joseph G.","Walser, Nancy","McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped
6334,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Walser, Nancy",skipped,skipped
6335,"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6336,"Fantini, Alfred B.","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
6337,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6338,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","Schuster, Luc","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Nolan, Patricia M."
6339,"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6340,"Schuster, Luc","Walser, Nancy","Lummis, Ben","Harding, Richard, Jr.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped
6341,"Grassi, Joseph G.","Fantini, Alfred B.","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
6342,"Schuster, Luc","Grassi, Joseph G.","Lummis, Ben","Nolan, Patricia M.","Walser, Nancy","McGovern, Marc C.","Fantini, Alfred B.","Harding, Richard, Jr."
6343,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6344,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy",skipped,skipped,skipped,skipped,skipped
6345,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6346,"Harding, Richard, Jr.","Fantini, Alfred B.","Walser, Nancy","Grassi, Joseph G.","Lummis, Ben","McGovern, Marc C.",skipped,skipped
6347,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6348,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6349,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6350,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6351,"Harding, Richard, Jr.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6352,"Lummis, Ben",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6353,"Schuster, Luc","Harding, Richard, Jr.","Grassi, Joseph G.","Nolan, Patricia M.",skipped,skipped,skipped,skipped
6354,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped,skipped,skipped
6355,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Schuster, Luc","Nolan, Patricia M."
6356,"Grassi, Joseph G.","Nolan, Patricia M.","Harding, Richard, Jr.","Fantini, Alfred B.","Schuster, Luc","Walser, Nancy","McGovern, Marc C.","Lummis, Ben"
6357,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6358,"Schuster, Luc","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6359,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6360,"Walser, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
6361,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6362,"Fantini, Alfred B.","Grassi, Joseph G.","Lummis, Ben",skipped,skipped,skipped,skipped,skipped
6363,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6364,"Walser, Nancy","Grassi, Joseph G.","Harding, Richard, Jr.","Fantini, Alfred B.","McGovern, Marc C.","Lummis, Ben",skipped,skipped
6365,"Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","Lummis, Ben",skipped,skipped,skipped
6366,"Fantini, Alfred B.","McGovern, Marc C.","Walser, Nancy","Grassi, Joseph G.","Lummis, Ben","Harding, Richard, Jr.","Schuster, Luc","Nolan, Patricia M."
6367,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6368,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6369,"Walser, Nancy","Grassi, Joseph G.","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
6370,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6371,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
6372,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6373,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
6374,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6375,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6376,"Fantini, Alfred B.","Harding, Richard, Jr.","Lummis, Ben","Walser, Nancy",skipped,skipped,skipped,skipped
6377,"Harding, Richard, Jr.","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
6378,"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.","Walser, Nancy","Harding, Richard, Jr.",skipped,skipped,skipped
6379,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","Schuster, Luc","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Nolan, Patricia M."
6380,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6381,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6382,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6383,"Fantini, Alfred B.","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
6384,"Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
6385,"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
6386,"Walser, Nancy","Harding, Richard, Jr.","Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped
6387,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6388,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6389,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
6390,"Nolan, Patricia M.","Grassi, Joseph G.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
6391,"McGovern, Marc C.","Walser, Nancy","Lummis, Ben","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
6392,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6393,"Fantini, Alfred B.","Lummis, Ben","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
6394,"Fantini, Alfred B.","Grassi, Joseph G.","Walser, Nancy","McGovern, Marc C.","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped
6395,"Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
6396,"Nolan, Patricia M.","Fantini, Alfred B.","Grassi, Joseph G.","Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.","Lummis, Ben",skipped
6397,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","McGovern, Marc C.","Walser, Nancy","Lummis, Ben",skipped,skipped
6398,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
6399,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","McGovern, Marc C.","Walser, Nancy","Lummis, Ben",skipped,skipped
6400,"Grassi, Joseph G.","Nolan, Patricia M.","Walser, Nancy","Fantini, Alfred B.","McGovern, Marc C.","Lummis, Ben","Schuster, Luc","Harding, Richard, Jr."
6401,"Walser, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6402,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Schuster, Luc","Lummis, Ben","Walser, Nancy",skipped,skipped
6403,"Grassi, Joseph G.","Harding, Richard, Jr.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
6404,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6405,"Schuster, Luc","Harding, Richard, Jr.","McGovern, Marc C.","Walser, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","Lummis, Ben","Nolan, Patricia M."
6406,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
6407,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
6408,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
6409,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","Harding, Richard, Jr.","McGovern, Marc C.","Lummis, Ben","Nolan, Patricia M.","Schuster, Luc"
6410,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6411,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6412,"Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
6413,"Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
6414,"Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy",skipped,skipped,skipped,skipped
6415,"Walser, Nancy","Nolan, Patricia M.","Grassi, Joseph G.","McGovern, Marc C.","Lummis, Ben","Fantini, Alfred B.","Harding, Richard, Jr.","Schuster, Luc"
6416,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6417,"Harding, Richard, Jr.","Fantini, Alfred B.","McGovern, Marc C.","Walser, Nancy","Grassi, Joseph G.","Lummis, Ben",skipped,skipped
6418,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6419,"Schuster, Luc","McGovern, Marc C.","Fantini, Alfred B.","Harding, Richard, Jr.","Grassi, Joseph G.","Lummis, Ben",skipped,skipped
6420,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6421,"McGovern, Marc C.","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
6422,"Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
6423,"Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
6424,"Grassi, Joseph G.","Nolan, Patricia M.","Walser, Nancy","Lummis, Ben","Harding, Richard, Jr.",skipped,skipped,skipped
6425,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6426,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","McGovern, Marc C.","Harding, Richard, Jr.","Lummis, Ben",skipped,skipped
6427,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped
6428,"Grassi, Joseph G.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
6429,"Nolan, Patricia M.","Walser, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
6430,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6431,"Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
6432,"Nolan, Patricia M.","Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.","Lummis, Ben","Walser, Nancy","Fantini, Alfred B.","Grassi, Joseph G."
6433,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6434,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
6435,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6436,"Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
6437,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6438,"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
6439,"Walser, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6440,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
6441,"Walser, Nancy","Nolan, Patricia M.","Lummis, Ben","McGovern, Marc C.","Schuster, Luc","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr."
6442,"Schuster, Luc","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
6443,"Nolan, Patricia M.","Walser, Nancy","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
6444,"Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
6445,"Nolan, Patricia M.","Walser, Nancy","Harding, Richard, Jr.","Lummis, Ben",skipped,skipped,skipped,skipped
6446,"Fantini, Alfred B.","Harding, Richard, Jr.","Lummis, Ben","Grassi, Joseph G.","Walser, Nancy","McGovern, Marc C.","Nolan, Patricia M.",skipped
6447,"Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
6448,"Harding, Richard, Jr.","Lummis, Ben","Fantini, Alfred B.","Schuster, Luc",skipped,skipped,skipped,skipped
6449,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
6450,"Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
6451,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6452,"Grassi, Joseph G.","McGovern, Marc C.","Lummis, Ben","Nolan, Patricia M.","Schuster, Luc","Walser, Nancy","Fantini, Alfred B.",skipped
6453,"Fantini, Alfred B.","Grassi, Joseph G.","Lummis, Ben","Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.",skipped,"Walser, Nancy"
6454,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6455,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6456,"Walser, Nancy","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
6457,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6458,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,"Nolan, Patricia M.","Lummis, Ben",skipped,skipped
6459,"Fantini, Alfred B.","Walser, Nancy","Grassi, Joseph G.","McGovern, Marc C.","Harding, Richard, Jr.","Lummis, Ben",skipped,skipped
6460,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Walser, Nancy","McGovern, Marc C.","Nolan, Patricia M.","Lummis, Ben","Schuster, Luc"
6461,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
6462,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
6463,"Schuster, Luc","Nolan, Patricia M.","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped
6464,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","Schuster, Luc","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Nolan, Patricia M."
6465,skipped,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
6466,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6467,"Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
6468,"Walser, Nancy","Lummis, Ben","Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped
6469,"Fantini, Alfred B.","Grassi, Joseph G.","Walser, Nancy","Lummis, Ben","Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.","Nolan, Patricia M."
6470,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6471,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
6472,"Grassi, Joseph G.","Walser, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
6473,"Fantini, Alfred B.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
6474,"Nolan, Patricia M.","Schuster, Luc","Walser, Nancy","Harding, Richard, Jr.","Lummis, Ben",skipped,skipped,skipped
6475,"McGovern, Marc C.","Walser, Nancy","Fantini, Alfred B.","Lummis, Ben",skipped,skipped,skipped,skipped
6476,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6477,"McGovern, Marc C.","Harding, Richard, Jr.","Walser, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped
6478,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6479,"Walser, Nancy","Lummis, Ben","McGovern, Marc C.","Schuster, Luc","Grassi, Joseph G.","Harding, Richard, Jr.","Fantini, Alfred B.",skipped
6480,"Walser, Nancy","Lummis, Ben","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
6481,"Lummis, Ben","Grassi, Joseph G.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
6482,"Lummis, Ben","Walser, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
6483,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6484,overvote,overvote,skipped,skipped,skipped,skipped,skipped,skipped
6485,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
6486,"Schuster, Luc","Walser, Nancy","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped
6487,"Lummis, Ben","Fantini, Alfred B.","McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped
6488,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped
6489,"Harding, Richard, Jr.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
6490,"Harding, Richard, Jr.","Schuster, Luc","Lummis, Ben","Walser, Nancy","McGovern, Marc C.",skipped,skipped,skipped
6491,"Harding, Richard, Jr.","Schuster, Luc","McGovern, Marc C.","Walser, Nancy","Lummis, Ben",skipped,skipped,skipped
6492,"Lummis, Ben","Nolan, Patricia M.","Fantini, Alfred B.","Walser, Nancy","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped
6493,"Lummis, Ben","Walser, Nancy","McGovern, Marc C.","Grassi, Joseph G.","Schuster, Luc","Nolan, Patricia M.","Fantini, Alfred B.","Harding, Richard, Jr."
6494,"Harding, Richard, Jr.","Nolan, Patricia M.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
6495,"Lummis, Ben",skipped,skipped,skipped,skipped,skipped,skipped,skipped
