ballotID,rank1,rank2,rank3,rank4
4706,Sarah A. Lucido,Larry Edwards,skipped,skipped
4707,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4708,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4709,Sarah A. Lucido,Harvey Curley,skipped,skipped
4710,Harvey Curley,Sarah A. Lucido,skipped,skipped
4711,Harvey Curley,Mary Hall-Rayford,skipped,skipped
4712,Harvey Curley,Sarah A. Lucido,skipped,skipped
4713,Harvey Curley,Sarah A. Lucido,Larry Edwards,skipped
4714,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4715,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,skipped
4716,Harvey Curley,Sarah A. Lucido,skipped,skipped
4717,Harvey Curley,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido
4718,Harvey Curley,Sarah A. Lucido,skipped,skipped
4719,Harvey Curley,Sarah A. Lucido,skipped,skipped
4720,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4721,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
4722,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
4723,Mary Hall-Rayford,Harvey Curley,Sarah A. Lucido,Larry Edwards
4724,Harvey Curley,Sarah A. Lucido,skipped,skipped
4725,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
4726,Harvey Curley,Sarah A. Lucido,skipped,skipped
4727,Harvey Curley,skipped,skipped,skipped
4728,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4729,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4730,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
4731,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4732,Sarah A. Lucido,Harvey Curley,skipped,skipped
4733,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4734,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
4735,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4736,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
4737,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
4738,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4739,Harvey Curley,skipped,skipped,skipped
4740,Harvey Curley,Sarah A. Lucido,Larry Edwards,skipped
4741,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4742,Harvey Curley,Sarah A. Lucido,skipped,skipped
4743,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4744,Harvey Curley,skipped,skipped,skipped
4745,Harvey Curley,skipped,skipped,skipped
4746,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley
4747,Harvey Curley,Sarah A. Lucido,skipped,skipped
4748,Larry Edwards,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido
4749,Mary Hall-Rayford,Harvey Curley,skipped,skipped
4750,skipped,skipped,skipped,skipped
4751,Larry Edwards,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford
4752,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
4753,Harvey Curley,Sarah A. Lucido,skipped,skipped
4754,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4755,Mary Hall-Rayford,Larry Edwards,Harvey Curley,Sarah A. Lucido
4756,Harvey Curley,Sarah A. Lucido,skipped,skipped
4757,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
4758,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
4759,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
4760,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
4761,Sarah A. Lucido,skipped,skipped,skipped
4762,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
4763,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
4764,Harvey Curley,Sarah A. Lucido,skipped,skipped
4765,Sarah A. Lucido,Larry Edwards,skipped,skipped
4766,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4767,Harvey Curley,Sarah A. Lucido,skipped,skipped
4768,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,skipped
4769,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4770,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards
4771,Sarah A. Lucido,Harvey Curley,skipped,skipped
4772,Sarah A. Lucido,Harvey Curley,skipped,skipped
4773,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido,skipped
4774,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
4775,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4776,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
4777,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4778,Harvey Curley,Mary Hall-Rayford,skipped,skipped
4779,Harvey Curley,skipped,skipped,skipped
4780,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4781,Sarah A. Lucido,skipped,skipped,skipped
4782,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido,skipped
4783,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
4784,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido
4785,Sarah A. Lucido,Sarah A. Lucido,skipped,skipped
4786,Larry Edwards,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford
4787,Harvey Curley,Sarah A. Lucido,skipped,skipped
4788,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
4789,Sarah A. Lucido,skipped,skipped,skipped
4790,Larry Edwards,Mary Hall-Rayford,skipped,skipped
4791,Harvey Curley,Sarah A. Lucido,skipped,skipped
4792,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4793,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4794,Mary Hall-Rayford,Larry Edwards,Harvey Curley,skipped
4795,Harvey Curley,Sarah A. Lucido,skipped,skipped
4796,Mary Hall-Rayford,Harvey Curley,skipped,skipped
4797,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4798,Harvey Curley,Sarah A. Lucido,skipped,skipped
4799,Harvey Curley,Sarah A. Lucido,skipped,skipped
4800,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4801,Harvey Curley,Sarah A. Lucido,skipped,skipped
4802,Mary Hall-Rayford,Harvey Curley,Sarah A. Lucido,Larry Edwards
4803,Harvey Curley,Sarah A. Lucido,skipped,skipped
4804,Mary Hall-Rayford,overvote,overvote,Mary Hall-Rayford
4805,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4806,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
4807,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,skipped
4808,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley
4809,Harvey Curley,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido
4810,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4811,Sarah A. Lucido,Larry Edwards,Harvey Curley,Mary Hall-Rayford
4812,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford,skipped
4813,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4814,Harvey Curley,Sarah A. Lucido,skipped,skipped
4815,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4816,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley,skipped
4817,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
4818,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
4819,Sarah A. Lucido,skipped,skipped,skipped
4820,Sarah A. Lucido,Sarah A. Lucido,Harvey Curley,Larry Edwards
4821,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley
4822,Harvey Curley,Sarah A. Lucido,skipped,skipped
4823,Harvey Curley,skipped,skipped,skipped
4824,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4825,Harvey Curley,skipped,skipped,skipped
4826,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
4827,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4828,Harvey Curley,skipped,skipped,skipped
4829,Sarah A. Lucido,Larry Edwards,Harvey Curley,Mary Hall-Rayford
4830,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
4831,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4832,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards
4833,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4834,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
4835,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
4836,Harvey Curley,Sarah A. Lucido,skipped,skipped
4837,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
4838,Harvey Curley,Sarah A. Lucido,skipped,skipped
4839,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
4840,Mary Hall-Rayford,Harvey Curley,Larry Edwards,Sarah A. Lucido
4841,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
4842,Harvey Curley,Mary Hall-Rayford,skipped,skipped
4843,Harvey Curley,Sarah A. Lucido,skipped,skipped
4844,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4845,Harvey Curley,Sarah A. Lucido,skipped,skipped
4846,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
4847,Harvey Curley,Larry Edwards,Sarah A. Lucido,skipped
4848,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4849,Harvey Curley,Sarah A. Lucido,skipped,skipped
4850,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4851,skipped,skipped,skipped,skipped
4852,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
4853,Harvey Curley,skipped,skipped,skipped
4854,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4855,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido,skipped
4856,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley
4857,Sarah A. Lucido,skipped,skipped,skipped
4858,Harvey Curley,Larry Edwards,Sarah A. Lucido,skipped
4859,Harvey Curley,Sarah A. Lucido,skipped,skipped
4860,Harvey Curley,skipped,skipped,skipped
4861,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
4862,Harvey Curley,Sarah A. Lucido,skipped,skipped
4863,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4864,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4865,Harvey Curley,Sarah A. Lucido,Larry Edwards,skipped
4866,Harvey Curley,skipped,skipped,skipped
4867,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
4868,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4869,Larry Edwards,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford
4870,Larry Edwards,skipped,skipped,skipped
4871,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
4872,Sarah A. Lucido,skipped,skipped,skipped
4873,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4874,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4875,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4876,Sarah A. Lucido,Harvey Curley,skipped,skipped
4877,Harvey Curley,Sarah A. Lucido,skipped,skipped
4878,Harvey Curley,Sarah A. Lucido,skipped,skipped
4879,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,skipped
4880,Harvey Curley,Sarah A. Lucido,skipped,skipped
4881,Sarah A. Lucido,Harvey Curley,skipped,skipped
4882,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
4883,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
4884,Larry Edwards,skipped,skipped,skipped
4885,Harvey Curley,Mary Hall-Rayford,skipped,skipped
4886,Sarah A. Lucido,Larry Edwards,skipped,skipped
4887,Harvey Curley,Harvey Curley,Harvey Curley,Harvey Curley
4888,Harvey Curley,Larry Edwards,skipped,skipped
4889,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
4890,Harvey Curley,skipped,skipped,skipped
4891,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4892,Larry Edwards,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford
4893,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido
4894,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley,Larry Edwards
4895,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
4896,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
4897,Larry Edwards,Sarah A. Lucido,skipped,skipped
4898,Harvey Curley,Larry Edwards,skipped,skipped
4899,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4900,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
4901,Mary Hall-Rayford,Harvey Curley,Sarah A. Lucido,Larry Edwards
4902,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4903,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
4904,Harvey Curley,skipped,skipped,skipped
4905,Sarah A. Lucido,Harvey Curley,skipped,skipped
4906,Harvey Curley,Larry Edwards,Sarah A. Lucido,skipped
4907,Harvey Curley,skipped,skipped,skipped
4908,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4909,Sarah A. Lucido,Larry Edwards,skipped,skipped
4910,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4911,writein,writein,writein,writein
4912,Sarah A. Lucido,Larry Edwards,Harvey Curley,Mary Hall-Rayford
4913,Mary Hall-Rayford,Larry Edwards,Harvey Curley,Sarah A. Lucido
4914,Harvey Curley,skipped,skipped,skipped
4915,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4916,Sarah A. Lucido,Harvey Curley,skipped,skipped
4917,Sarah A. Lucido,skipped,skipped,Harvey Curley
4918,Harvey Curley,Sarah A. Lucido,skipped,skipped
4919,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4920,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
4921,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
4922,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
4923,Sarah A. Lucido,Harvey Curley,skipped,skipped
4924,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Sarah A. Lucido
4925,Harvey Curley,Mary Hall-Rayford,Larry Edwards,Sarah A. Lucido
4926,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,skipped
4927,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4928,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4929,Harvey Curley,skipped,skipped,skipped
4930,Sarah A. Lucido,skipped,skipped,skipped
4931,Harvey Curley,Sarah A. Lucido,skipped,skipped
4932,Harvey Curley,Sarah A. Lucido,skipped,skipped
4933,writein,writein,writein,writein
4934,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
4935,Harvey Curley,Mary Hall-Rayford,skipped,skipped
4936,Harvey Curley,Sarah A. Lucido,skipped,skipped
4937,Harvey Curley,skipped,skipped,skipped
4938,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4939,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
4940,Larry Edwards,skipped,skipped,skipped
4941,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,skipped
4942,Sarah A. Lucido,skipped,skipped,skipped
4943,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4944,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido
4945,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
4946,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4947,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
4948,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido,skipped
4949,Sarah A. Lucido,Harvey Curley,skipped,skipped
4950,Larry Edwards,skipped,skipped,skipped
4951,Larry Edwards,Sarah A. Lucido,Harvey Curley,skipped
4952,Sarah A. Lucido,skipped,skipped,skipped
4953,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
4954,Mary Hall-Rayford,skipped,skipped,skipped
4955,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
4956,Harvey Curley,Larry Edwards,skipped,skipped
4957,Sarah A. Lucido,Harvey Curley,skipped,skipped
4958,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4959,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
4960,Harvey Curley,Sarah A. Lucido,skipped,skipped
4961,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4962,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4963,Larry Edwards,skipped,skipped,skipped
4964,Harvey Curley,Sarah A. Lucido,skipped,skipped
4965,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
4966,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4967,Harvey Curley,Sarah A. Lucido,skipped,skipped
4968,Sarah A. Lucido,skipped,skipped,skipped
4969,Harvey Curley,Larry Edwards,skipped,skipped
4970,Harvey Curley,skipped,skipped,skipped
4971,Harvey Curley,Sarah A. Lucido,skipped,skipped
4972,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
4973,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
4974,Harvey Curley,skipped,skipped,skipped
4975,Larry Edwards,Harvey Curley,Mary Hall-Rayford,skipped
4976,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4977,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4978,Harvey Curley,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido
4979,Harvey Curley,Sarah A. Lucido,skipped,skipped
4980,Harvey Curley,Sarah A. Lucido,skipped,skipped
4981,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
4982,Harvey Curley,Sarah A. Lucido,skipped,skipped
4983,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4984,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4985,Mary Hall-Rayford,Harvey Curley,skipped,skipped
4986,Mary Hall-Rayford,Larry Edwards,Sarah A. Lucido,Harvey Curley
4987,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
4988,Mary Hall-Rayford,Larry Edwards,Sarah A. Lucido,Harvey Curley
4989,Harvey Curley,Sarah A. Lucido,skipped,skipped
4990,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
4991,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4992,Harvey Curley,Mary Hall-Rayford,Larry Edwards,writein
4993,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
4994,Harvey Curley,Harvey Curley,Harvey Curley,Harvey Curley
4995,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
4996,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
4997,Mary Hall-Rayford,Harvey Curley,skipped,skipped
4998,Mary Hall-Rayford,skipped,skipped,skipped
4999,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
5000,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
5001,Harvey Curley,skipped,skipped,skipped
5002,Harvey Curley,Sarah A. Lucido,skipped,skipped
5003,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
5004,Harvey Curley,Sarah A. Lucido,skipped,skipped
5005,Larry Edwards,Mary Hall-Rayford,Harvey Curley,Sarah A. Lucido
5006,Harvey Curley,Sarah A. Lucido,skipped,skipped
5007,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
5008,Sarah A. Lucido,skipped,skipped,skipped
5009,Harvey Curley,skipped,skipped,skipped
5010,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
5011,Harvey Curley,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido
5012,Mary Hall-Rayford,Larry Edwards,Harvey Curley,Sarah A. Lucido
5013,Harvey Curley,Mary Hall-Rayford,skipped,skipped
5014,Harvey Curley,skipped,skipped,skipped
5015,Harvey Curley,Larry Edwards,skipped,skipped
5016,Harvey Curley,Sarah A. Lucido,skipped,skipped
5017,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
5018,Larry Edwards,Harvey Curley,skipped,skipped
5019,Harvey Curley,Sarah A. Lucido,skipped,skipped
5020,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
5021,Harvey Curley,Mary Hall-Rayford,skipped,skipped
5022,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
5023,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
5024,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
5025,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
5026,Harvey Curley,Sarah A. Lucido,skipped,skipped
5027,Harvey Curley,skipped,skipped,skipped
5028,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
5029,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
5030,Harvey Curley,Sarah A. Lucido,skipped,skipped
5031,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
5032,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
5033,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
5034,Harvey Curley,Sarah A. Lucido,skipped,skipped
5035,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido
5036,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
5037,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
5038,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,skipped
5039,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards
5040,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
5041,Sarah A. Lucido,Harvey Curley,skipped,skipped
5042,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
5043,Sarah A. Lucido,Larry Edwards,Harvey Curley,Mary Hall-Rayford
5044,Harvey Curley,skipped,skipped,skipped
5045,Harvey Curley,Sarah A. Lucido,skipped,skipped
5046,Sarah A. Lucido,Harvey Curley,skipped,skipped
5047,Harvey Curley,Mary Hall-Rayford,skipped,skipped
5048,Sarah A. Lucido,Larry Edwards,skipped,skipped
5049,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
5050,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
5051,Harvey Curley,skipped,skipped,skipped
5052,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
5053,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,skipped
5054,Mary Hall-Rayford,skipped,skipped,skipped
5055,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
5056,Harvey Curley,Sarah A. Lucido,skipped,skipped
5057,Harvey Curley,Sarah A. Lucido,skipped,skipped
5058,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
5059,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
5060,Sarah A. Lucido,skipped,skipped,skipped
5061,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
5062,Harvey Curley,Sarah A. Lucido,skipped,skipped
5063,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
5064,Harvey Curley,skipped,skipped,skipped
5065,Sarah A. Lucido,Larry Edwards,skipped,skipped
5066,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
5067,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
5068,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
5069,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
5070,Sarah A. Lucido,skipped,skipped,skipped
5071,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards
5072,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards
5073,Sarah A. Lucido,skipped,skipped,skipped
5074,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
5075,Sarah A. Lucido,skipped,skipped,skipped
5076,Harvey Curley,Sarah A. Lucido,skipped,skipped
5077,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
5078,Sarah A. Lucido,Larry Edwards,skipped,skipped
5079,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley
5080,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
5081,Sarah A. Lucido,Larry Edwards,Harvey Curley,skipped
5082,Harvey Curley,skipped,skipped,skipped
5083,Harvey Curley,Sarah A. Lucido,skipped,skipped
5084,Harvey Curley,skipped,skipped,skipped
