raceID,candidate,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote,round_5_vote,round_6_vote,round_7_vote,round_8_vote,round_9_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote,round_16_vote,round_17_vote,round_18_vote,round_19_vote,round_20_vote,round_21_vote,round_22_vote,round_23_vote,round_24_vote,round_25_vote,round_26_vote,round_27_vote,round_28_vote,round_29_vote,round_30_vote,round_31_vote,round_32_vote,round_33_vote,round_34_vote,round_35_vote
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,WRITE-IN - MICHAEL PETRELIS,,1.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,ED LEE,1.0,,105771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,WRITE-IN - JOHN E. FITCH,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,WRITE-IN - DANIEL C KAPPLER,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,"WRITE-IN - ROBERT L. JORDAN, JR.",,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,WRITE-IN - KARLA GOTTSCHALK (a.k.a BELLE STARR),,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,FRANCISCO HERRERA,,1.0,28805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,STUART SCHUFFMAN,,1.0,18347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Sheriff__SanFranciscoSheriff2015,ROSS MIRKARIMI,,1.0,61446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Sheriff__SanFranciscoSheriff2015,VICKI HENNESSY,1.0,,113349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Sheriff__SanFranciscoSheriff2015,JOHN ROBINSON,,1.0,11036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD2__2016BerkeleyCouncilD2,NANCI IRA ARMSTRONG-TEMPLE,,1.0,2086.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD2__2016BerkeleyCouncilD2,CHERYL DAVILA,2.0,,2215.0,3451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD2__2016BerkeleyCouncilD2,DARRYL MOORE,,2.0,2837.0,3283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD3__2016BerkeleyCouncilD3,AL G. MURRAY,,1.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD3__2016BerkeleyCouncilD3,MARK A. COPLAN,,1.0,1443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD3__2016BerkeleyCouncilD3,DEBORAH MATTHEWS,,1.0,1482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD3__2016BerkeleyCouncilD3,BEN BARTLETT,1.0,,4060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD5__2016BerkeleyCouncilD5,SOPHIE HAHN,1.0,,5821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD5__2016BerkeleyCouncilD5,STEPHEN MURPHY,,1.0,3502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD6__2016BerkeleyCouncilD6,ISABELLE GASTON,,1.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD6__2016BerkeleyCouncilD6,FRED DODSWORTH,,1.0,2175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__CouncilD6__2016BerkeleyCouncilD6,SUSAN WENGRAF,1.0,,4358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__Mayor__2016BerkeleyMayor,BEN GOULD,,4.0,1744.0,1770.0,1895.0,2295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__Mayor__2016BerkeleyMayor,LAURIE CAPITELLI,,4.0,18995.0,19058.0,19176.0,19401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__Mayor__2016BerkeleyMayor,KRISS WORTHINGTON,,4.0,4746.0,4792.0,4894.0,5299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__Mayor__2016BerkeleyMayor,JESSE ARREGUÍN,4.0,,29039.0,29080.0,29269.0,29499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__Mayor__2016BerkeleyMayor,ZACHARY RUNNINGWOLF,,4.0,1621.0,1660.0,1863.0,2051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__Mayor__2016BerkeleyMayor,GUY ''MIKE'' LEE,,2.0,954.0,988.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__Mayor__2016BerkeleyMayor,BERNT RAINER WAHL,,3.0,1673.0,1694.0,1762.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2016__Mayor__2016BerkeleyMayor,NAOMI D. PETE,,1.0,372.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__Attorney__2016OaklandAttorney,BARBARA J. PARKER,1.0,,128029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilAtLrg__2016OaklandCouncilAtLrg,REBECCA KAPLAN,1.0,,83365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilAtLrg__2016OaklandCouncilAtLrg,PEGGY MOORE,,1.0,31925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilAtLrg__2016OaklandCouncilAtLrg,BRUCE QUAN,,1.0,27342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilAtLrg__2016OaklandCouncilAtLrg,FRANCIS ''MATT'' HUMMEL,,1.0,11593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilAtLrg__2016OaklandCouncilAtLrg,NANCY SIDEBOTHAM,,1.0,5799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilD1__2016OaklandCouncilD1,KEVIN M. CORBETT,,1.0,5917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilD1__2016OaklandCouncilD1,DAN KALB,1.0,,25102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilD3__2016OaklandCouncilD3,LYNETTE GIBSON MCELHANEY,1.0,,13147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilD3__2016OaklandCouncilD3,NONI D. SESSION,,1.0,10108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilD5__2016OaklandCouncilD5,NOEL GALLO,1.0,,7838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilD5__2016OaklandCouncilD5,VIOLA GONZALES,,1.0,6053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilD7__2016OaklandCouncilD7,NEHANDA IMARA,,1.0,3324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilD7__2016OaklandCouncilD7,LARRY E. REID,1.0,,8464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__CouncilD7__2016OaklandCouncilD7,MARCIE HODGE,,1.0,3947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD1__2016OaklandSchoolD1,JODY LONDON,1.0,,21746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD1__2016OaklandSchoolD1,DON MACLEAY,,1.0,7096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD3__2016OaklandSchoolD3,KHARYSHI ''MS. K'' WIGINTON,,4.0,7400.0,7407.0,7689.0,9810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD3__2016OaklandSchoolD3,LUCKY NARAIN,,2.0,1616.0,1616.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD3__2016OaklandSchoolD3,MISTY CROSS,,1.0,39.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD3__2016OaklandSchoolD3,BENJAMIN LANG,,3.0,4391.0,4393.0,4977.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD3__2016OaklandSchoolD3,JUMOKE HINTON HODGE,4.0,,8905.0,8911.0,9228.0,10796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD5__2016OaklandSchoolD5,MIKE HUTCHINSON,,2.0,2122.0,2275.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD5__2016OaklandSchoolD5,HUBER TRENADO,,3.0,4941.0,5525.0,6009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD5__2016OaklandSchoolD5,MIKE HASSID,,1.0,1456.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD5__2016OaklandSchoolD5,ROSIE TORRES,3.0,,4786.0,5150.0,6277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD7__2016OaklandSchoolD7,CHRIS JACKSON,,1.0,4965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2016__SchoolD7__2016OaklandSchoolD7,JAMES HARRIS,1.0,,9965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict1__SanFranciscoBoardofSupervisorsDistrict12016,MARJAN PHILHOUR,,9.0,11099.0,11167.0,11280.0,11391.0,11559.0,11765.0,11968.0,12282.0,13459.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict1__SanFranciscoBoardofSupervisorsDistrict12016,SANDRA LEE FEWER,9.0,,12568.0,12707.0,12795.0,12863.0,13084.0,13152.0,13316.0,13479.0,15037.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict1__SanFranciscoBoardofSupervisorsDistrict12016,JASON JUNGREIS,,3.0,612.0,628.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict1__SanFranciscoBoardofSupervisorsDistrict12016,SAMUEL KWONG,,5.0,744.0,748.0,765.0,792.0,824.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict1__SanFranciscoBoardofSupervisorsDistrict12016,SHERMAN R. D'SILVA,,2.0,558.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict1__SanFranciscoBoardofSupervisorsDistrict12016,JONATHAN LYENS,,4.0,611.0,654.0,682.0,734.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict1__SanFranciscoBoardofSupervisorsDistrict12016,DAVID LEE,,8.0,3402.0,3414.0,3496.0,3566.0,3643.0,3885.0,4006.0,4166.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict1__SanFranciscoBoardofSupervisorsDistrict12016,ANDY THORNLEY,,1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict1__SanFranciscoBoardofSupervisorsDistrict12016,BRIAN J. LARKIN,,6.0,747.0,773.0,835.0,905.0,976.0,1032.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict1__SanFranciscoBoardofSupervisorsDistrict12016,RICHIE GREENBERG,,7.0,980.0,990.0,1048.0,1229.0,1290.0,1420.0,1562.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict11__SanFranciscoBoardofSupervisorsDistrict112016,AHSHA SAFAI,4.0,,9466.0,9697.0,10252.0,11222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict11__SanFranciscoBoardofSupervisorsDistrict112016,MAGDALENA DE GUZMAN,,3.0,3019.0,3497.0,4705.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict11__SanFranciscoBoardofSupervisorsDistrict112016,KIM ALVARENGA,,4.0,8670.0,8961.0,9756.0,10809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict11__SanFranciscoBoardofSupervisorsDistrict112016,BERTA HERNANDEZ,,1.0,1607.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict11__SanFranciscoBoardofSupervisorsDistrict112016,FRANCISCO HERRERA,,2.0,2618.0,3058.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict3__SanFranciscoBoardofSupervisorsDistrict32016,TIM E. DONNELLY,,1.0,7447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict3__SanFranciscoBoardofSupervisorsDistrict32016,AARON PESKIN,1.0,,19211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict5__SanFranciscoBoardofSupervisorsDistrict52016,DEAN PRESTON,,1.0,19610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict5__SanFranciscoBoardofSupervisorsDistrict52016,LONDON BREED,1.0,,21399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72016,JOEL ENGARDIO,,4.0,7645.0,7976.0,9600.0,12815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72016,MIKE YOUNG,,1.0,2004.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72016,NORMAN YEE,4.0,,14179.0,14672.0,15796.0,17692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72016,BEN MATRANGA,,3.0,6498.0,6833.0,8667.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict7__SanFranciscoBoardofSupervisorsDistrict72016,JOHN FARRELL,,2.0,4948.0,5556.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict9__SanFranciscoBoardofSupervisorsDistrict92016,ISWARI ESPAÑA,,1.0,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict9__SanFranciscoBoardofSupervisorsDistrict92016,MELISSA SAN MIGUEL,,1.0,3465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict9__SanFranciscoBoardofSupervisorsDistrict92016,HILLARY RONEN,1.0,,18396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2016__BoardofSupervisorsDistrict9__SanFranciscoBoardofSupervisorsDistrict92016,JOSHUA ARCE,,1.0,9648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2016__CouncilD2__2016SanLeandroCouncilD2,ED HERNANDEZ,1.0,,14648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2016__CouncilD2__2016SanLeandroCouncilD2,BRYAN AZEVEDO,,1.0,12282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2016__CouncilD4__2016SanLeandroCouncilD4,BENNY LEE,1.0,,23293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2016__CouncilD6__2016SanLeandroCouncilD6,PETE BALLEW,1.0,,21338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2017__CouncilD4__2017BerkCouncilD4,BEN GOULD,,1.0,994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2017__CouncilD4__2017BerkCouncilD4,KATE HARRISON,1.0,,1608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__BOE__MinneapolisBOE2017,writeIns,,2.0,680.0,798.0246247119157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__BOE__MinneapolisBOE2017,Carol Becker,1.0,,48163.0,23231.333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__BOE__MinneapolisBOE2017,John Edwards,,2.0,1539.0,1573.1650229429229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__BOE__MinneapolisBOE2017,David B. Wheeler,2.0,,19312.0,35171.817771595066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Gregg A. Iverson,,6.0,335.0,335.0,336.0,338.0,340.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Troy Benjegerdes,,4.0,184.0,184.0,192.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Nekima Levy-Pounds,,14.0,15716.0,15717.0,15723.0,15725.0,15738.0,15749.0,15764.0,15775.0,15860.0,15897.0,15911.0,16050.0,16165.0,16189.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Betsy Hodges,,16.0,18915.0,18915.0,18921.0,18927.0,18935.0,18947.0,19016.0,19035.0,19099.0,19142.0,19168.0,19292.0,19396.0,19467.0,23511.0,26875.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,David John Wilson,,5.0,220.0,220.0,223.0,227.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Ian Simpson,,2.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,writeIns,,3.0,138.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Charlie Gers,,13.0,1233.0,1233.0,1244.0,1249.0,1256.0,1266.0,1273.0,1313.0,1328.0,1361.0,1509.0,1520.0,1541.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Captain Jack Sparrow,,9.0,438.0,438.0,448.0,453.0,470.0,499.0,515.0,536.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,David Rosenfeld,,8.0,477.0,477.0,477.0,480.0,483.0,490.0,500.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Raymond Dehn,,17.0,18101.0,18101.0,18107.0,18110.0,18127.0,18138.0,18156.0,18176.0,18267.0,18307.0,18322.0,18404.0,18524.0,18574.0,24028.0,27358.0,34971.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Tom Hoch,,15.0,20125.0,20125.0,20136.0,20142.0,20156.0,20179.0,20215.0,20260.0,20292.0,20345.0,20434.0,20537.0,20680.0,20912.0,22754.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Jacob Frey,17.0,,26116.0,26116.0,26125.0,26133.0,26159.0,26185.0,26232.0,26261.0,26295.0,26351.0,26418.0,26482.0,26601.0,26750.0,29480.0,39368.0,46716.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,L.A. Nik,,10.0,612.0,612.0,617.0,621.0,632.0,639.0,642.0,685.0,695.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Theron Preston Washington,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Ronald Lischeid,,7.0,325.0,325.0,335.0,335.0,348.0,354.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Aswar Rahman,,12.0,756.0,756.0,762.0,762.0,768.0,775.0,786.0,796.0,819.0,838.0,850.0,891.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Al Flowers,,11.0,711.0,711.0,713.0,715.0,721.0,727.0,745.0,750.0,762.0,788.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__Mayor__MinneapolisMayor2017,Christopher Zimmerman,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkAtLarge__MinneapolisParkAtLarge2017,Scott Vreeland,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkAtLarge__MinneapolisParkAtLarge2017,Latrisha Vetaw,8.0,,18526.0,18526.0,18534.0,18631.0,18888.0,19142.0,20529.0,22827.0,21086.75,21086.75,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkAtLarge__MinneapolisParkAtLarge2017,Mike Derus,,9.0,10679.0,10679.0,10686.0,10931.0,11404.0,12335.0,12849.0,13970.0,14588.63415685637,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkAtLarge__MinneapolisParkAtLarge2017,Bob Sullentrop,,3.0,1659.0,1659.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkAtLarge__MinneapolisParkAtLarge2017,Devin Hogan,,6.0,6246.0,6246.0,6250.0,6327.0,6471.0,6735.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkAtLarge__MinneapolisParkAtLarge2017,Jonathan Honerbrink,,4.0,2617.0,2617.0,2618.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkAtLarge__MinneapolisParkAtLarge2017,writeIns,,2.0,390.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkAtLarge__MinneapolisParkAtLarge2017,Charlie Casserly,,5.0,3756.0,3758.0,3760.0,3914.0,4156.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkAtLarge__MinneapolisParkAtLarge2017,Russ Henry,,7.0,9056.0,9056.0,9063.0,9209.0,9529.0,9815.0,11014.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkAtLarge__MinneapolisParkAtLarge2017,Londel French,10.0,,12405.0,12405.0,12407.0,12450.0,12589.0,12815.0,14308.0,17947.0,18772.75090468566,20134.16715012881,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkAtLarge__MinneapolisParkAtLarge2017,Meg Forney,8.0,,19010.0,19011.0,19025.0,19174.0,19578.0,20366.0,21066.0,22506.0,21086.75,21086.75,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict1__MinneapolisParkDistrict12017,writeIns,,1.0,82.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict1__MinneapolisParkDistrict12017,Billy Menz,,3.0,5070.0,5074.0,5831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict1__MinneapolisParkDistrict12017,Mohamed Issa Barre,,2.0,2793.0,2795.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict1__MinneapolisParkDistrict12017,Chris Meyer,3.0,,6358.0,6361.0,7210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2017__ParkDistrict2__MinneapolisParkDistrict22017,writeIns,,1.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
