"srprec,C,20","tract,C,20","block,C,20","blkreg,N,7,0","srtotreg,N,7,0","pctsrprec,N,6,2","blktotreg,N,7,0","pctblk,N,6,2"
205700,421400,1005,3,837,0.36,3,100
205800,421300,3000,1,683,0.15,1,100
205800,421300,3002,26,683,3.81,26,100
205800,421300,3003,64,683,9.37,64,100
205800,421300,3004,8,683,1.17,8,100
205800,421300,3005,14,683,2.05,14,100
205800,421300,3006,51,683,7.47,51,100
205800,421300,3007,27,683,3.95,27,100
205800,421300,3008,6,683,0.88,6,100
205800,421300,3009,11,683,1.61,11,100
205800,421300,4001,27,683,3.95,27,100
205800,421300,4002,1,683,0.15,1,100
205800,421300,4003,4,683,0.59,4,100
205800,421300,4004,34,683,4.98,34,100
205800,421300,4005,18,683,2.64,18,100
205800,421300,4006,7,683,1.02,7,100
205800,421300,4007,6,683,0.88,6,100
205800,421300,4008,64,683,9.37,64,100
205800,421300,4009,12,683,1.76,12,100
205800,421300,4010,80,683,11.71,80,100
205800,421300,4011,78,683,11.42,78,100
205800,421300,4012,60,683,8.78,60,100
205800,421300,4015,11,683,1.61,25,44
205800,421300,4016,20,683,2.93,20,100
205800,421300,4017,1,683,0.15,1,100
205800,421300,4018,33,683,4.83,63,52.38
205800,421300,4023,19,683,2.78,43,44.19
205900,421300,3010,42,753,5.58,42,100
205900,421300,3011,75,753,9.96,75,100
205900,421300,3012,60,753,7.97,60,100
205900,421300,3015,107,753,14.21,107,100
205900,421300,3016,50,753,6.64,50,100
205900,421300,3017,29,753,3.85,29,100
205900,421300,3019,8,753,1.06,8,100
205900,421300,3020,11,753,1.46,11,100
205900,421300,3021,16,753,2.12,16,100
205900,421300,3022,50,753,6.64,50,100
205900,421300,3023,41,753,5.44,41,100
205900,421300,3025,42,753,5.58,42,100
205900,421300,3026,13,753,1.73,13,100
205900,421300,3029,19,753,2.52,19,100
205900,421300,4015,14,753,1.86,25,56
205900,421300,4018,30,753,3.98,63,47.62
205900,421300,4019,34,753,4.52,34,100
205900,421300,4020,16,753,2.12,21,76.19
205900,421300,4021,6,753,0.8,6,100
205900,421300,4022,59,753,7.84,59,100
205900,421300,4023,24,753,3.19,43,55.81
205900,421900,1000,7,753,0.93,90,7.78
206000,421400,1007,17,616,2.76,41,41.46
206000,421400,1008,56,616,9.09,71,78.87
206000,421400,1009,7,616,1.14,7,100
206000,421400,1010,3,616,0.49,3,100
206000,421400,2000,63,616,10.23,63,100
206000,421400,2001,35,616,5.68,35,100
206000,421400,2002,11,616,1.79,11,100
206000,421400,2005,9,616,1.46,9,100
206000,421400,2006,11,616,1.79,11,100
206000,421400,2007,79,616,12.82,79,100
206000,421400,2009,26,616,4.22,26,100
206000,421400,2010,5,616,0.81,5,100
206000,421400,2011,7,616,1.14,7,100
206000,421400,2012,20,616,3.25,20,100
206000,421400,2013,39,616,6.33,39,100
206000,421400,2014,74,616,12.01,74,100
206000,421400,2015,10,616,1.62,10,100
206000,421400,2016,31,616,5.03,31,100
206000,421400,2017,38,616,6.17,68,55.88
206000,421400,2018,27,616,4.38,37,72.97
206000,421400,2019,27,616,4.38,27,100
206000,421400,2020,14,616,2.27,14,100
206000,421400,2022,7,616,1.14,7,100
206100,421400,1000,32,760,4.21,32,100
206100,421400,1001,57,760,7.5,57,100
206100,421400,1002,124,760,16.32,124,100
206100,421400,1003,108,760,14.21,108,100
206100,421400,1004,83,760,10.92,83,100
206100,421400,1006,125,760,16.45,125,100
206100,421400,1007,24,760,3.16,41,58.54
206100,421400,1008,15,760,1.97,71,21.13
206100,421400,1011,65,760,8.55,65,100
206100,421400,1012,87,760,11.45,87,100
206100,421400,2017,30,760,3.95,68,44.12
206100,421400,2018,10,760,1.32,37,27.03
206200,421700,1001,22,671,3.28,65,33.85
206200,421700,1002,136,671,20.27,136,100
206200,421700,1003,52,671,7.75,52,100
206200,421700,1004,34,671,5.07,34,100
206200,421700,1005,7,671,1.04,7,100
206200,421700,1006,107,671,15.95,107,100
206200,421700,1007,43,671,6.41,43,100
206200,421700,1008,8,671,1.19,8,100
206200,421700,1010,49,671,7.3,152,32.24
206200,421700,1011,9,671,1.34,114,7.89
206200,421700,1012,32,671,4.77,104,30.77
206200,421700,1013,55,671,8.2,55,100
206200,421700,1014,82,671,12.22,82,100
206200,421700,1015,35,671,5.22,98,35.71
206300,421700,1000,62,749,8.28,62,100
206300,421700,1001,43,749,5.74,65,66.15
206300,421700,1015,63,749,8.41,98,64.29
206300,421700,1016,58,749,7.74,58,100
206300,421700,2000,107,749,14.29,107,100
206300,421700,2001,44,749,5.87,98,44.9
206300,421700,3000,149,749,19.89,163,91.41
206300,421700,3001,109,749,14.55,109,100
206300,421700,3002,70,749,9.35,70,100
206300,421700,3003,15,749,2,15,100
206300,421700,3004,29,749,3.87,29,100
206400,421700,1009,70,741,9.45,70,100
206400,421700,1010,103,741,13.9,152,67.76
206400,421700,1011,105,741,14.17,114,92.11
206400,421700,1012,72,741,9.72,104,69.23
206400,421700,2001,54,741,7.29,98,55.1
206400,421700,2002,25,741,3.37,25,100
206400,421700,2007,14,741,1.89,14,100
206400,421700,2008,14,741,1.89,14,100
206400,421700,2009,121,741,16.33,121,100
206400,421700,2010,87,741,11.74,87,100
206400,421700,2011,16,741,2.16,16,100
206400,421700,2012,5,741,0.67,5,100
206400,421700,2014,55,741,7.42,55,100
206600,422400,2000,187,923,20.26,187,100
206600,422400,2001,38,923,4.12,38,100
206600,422400,2002,29,923,3.14,29,100
206600,422400,2003,9,923,0.98,9,100
206600,422400,2005,36,923,3.9,36,100
206600,422400,2006,58,923,6.28,58,100
206600,422400,2007,93,923,10.08,93,100
206600,422400,2008,24,923,2.6,24,100
206600,422400,2009,12,923,1.3,12,100
206600,422400,2010,9,923,0.98,9,100
206600,422400,2011,32,923,3.47,32,100
206600,422400,2012,46,923,4.98,46,100
206600,422400,2013,1,923,0.11,1,100
206600,422400,2015,88,923,9.53,88,100
206600,422400,2017,4,923,0.43,4,100
206600,422400,3010,169,923,18.31,169,100
206600,422400,3011,88,923,9.53,128,68.75
206900,421700,3007,118,434,27.19,204,57.84
206900,422400,3001,160,434,36.87,160,100
206900,422400,3002,35,434,8.06,35,100
206900,422400,3005,121,434,27.88,121,100
207000,421300,3024,65,829,7.84,65,100
207000,421800,1000,32,829,3.86,32,100
207000,421800,1001,45,829,5.43,45,100
207000,421800,1002,76,829,9.17,76,100
207000,421800,1003,62,829,7.48,62,100
207000,421800,1007,100,829,12.06,100,100
207000,421800,2000,64,829,7.72,64,100
207000,421800,2001,2,829,0.24,2,100
207000,421800,2002,29,829,3.5,29,100
207000,421800,2003,25,829,3.02,25,100
207000,421800,2005,54,829,6.51,54,100
207000,421800,2007,33,829,3.98,33,100
207000,421800,2008,25,829,3.02,97,25.77
207000,421800,2009,15,829,1.81,15,100
207000,421800,2010,108,829,13.03,108,100
207000,421800,2011,5,829,0.6,5,100
207000,421800,2018,36,829,4.34,36,100
207000,421800,2019,53,829,6.39,53,100
207010,421700,3006,144,836,17.22,144,100
207010,421700,3007,86,836,10.29,204,42.16
207010,421700,3008,47,836,5.62,47,100
207010,421800,1004,13,836,1.56,13,100
207010,421800,1005,9,836,1.08,9,100
207010,421800,1006,13,836,1.56,13,100
207010,421800,1008,97,836,11.6,97,100
207010,421800,1009,99,836,11.84,99,100
207010,421800,1010,99,836,11.84,99,100
207010,421800,1011,80,836,9.57,80,100
207010,421800,1012,94,836,11.24,94,100
207010,421800,1013,55,836,6.58,55,100
207100,421800,2006,9,328,2.74,9,100
207100,421800,2008,72,328,21.95,97,74.23
207100,421800,2012,41,328,12.5,41,100
207100,421800,2013,23,328,7.01,23,100
207100,421800,2014,7,328,2.13,7,100
207100,421800,2015,4,328,1.22,4,100
207100,421800,2016,18,328,5.49,18,100
207100,421800,2017,27,328,8.23,27,100
207100,421800,2020,45,328,13.72,45,100
207100,421800,2021,40,328,12.2,40,100
207100,421800,2022,42,328,12.8,95,44.21
207200,421800,2022,53,633,8.37,95,55.79
207200,422300,1004,14,633,2.21,14,100
207200,422300,1006,24,633,3.79,24,100
207200,422300,1007,10,633,1.58,10,100
207200,422300,1008,6,633,0.95,6,100
207200,422300,1009,63,633,9.95,63,100
207200,422300,1012,14,633,2.21,14,100
207200,422300,1014,24,633,3.79,24,100
207200,422300,1015,65,633,10.27,65,100
207200,422300,2002,88,633,13.9,88,100
207200,422300,2003,40,633,6.32,40,100
207200,422300,2004,37,633,5.85,37,100
207200,422300,2006,54,633,8.53,54,100
207200,422300,2007,87,633,13.74,87,100
207200,422300,2012,51,633,8.06,52,98.08
207200,422300,2013,3,633,0.47,3,100
207300,422300,1002,175,620,28.23,175,100
207300,422300,1003,11,620,1.77,11,100
207300,422300,1005,22,620,3.55,22,100
207300,422300,1010,32,620,5.16,32,100
207300,422300,1011,67,620,10.81,67,100
207300,422300,2001,94,620,15.16,94,100
207300,422300,2008,81,620,13.06,81,100
207300,422300,2010,92,620,14.84,92,100
207300,422300,2011,46,620,7.42,46,100
207500,422300,2012,1,959,0.1,52,1.92
207500,422300,2014,46,959,4.8,46,100
207500,422300,3000,81,959,8.45,81,100
207500,422300,3001,112,959,11.68,112,100
207500,422300,3002,63,959,6.57,63,100
207500,422300,3003,79,959,8.24,79,100
207500,422300,3007,58,959,6.05,58,100
207500,422300,3008,58,959,6.05,58,100
207500,422300,3009,101,959,10.53,101,100
207500,422300,3010,155,959,16.16,155,100
207500,422300,3011,40,959,4.17,40,100
207500,422300,3012,62,959,6.47,62,100
207500,422300,3014,31,959,3.23,31,100
207500,422300,3015,72,959,7.51,72,100
207600,422900,1000,106,975,10.87,106,100
207600,422900,1002,11,975,1.13,11,100
207600,422900,1008,3,975,0.31,3,100
207600,422900,1009,32,975,3.28,32,100
207600,422900,2000,27,975,2.77,27,100
207600,422900,2001,1,975,0.1,1,100
207600,422900,2002,104,975,10.67,104,100
207600,422900,2003,1,975,0.1,1,100
207600,422900,2004,37,975,3.79,37,100
207600,422900,2007,58,975,5.95,58,100
207600,422900,2008,86,975,8.82,86,100
207600,422900,2009,1,975,0.1,1,100
207600,422900,2010,30,975,3.08,30,100
207600,422900,2011,76,975,7.79,76,100
207600,422900,2013,6,975,0.62,6,100
207600,422900,2015,1,975,0.1,1,100
207600,422900,2018,1,975,0.1,1,100
207600,422900,2020,10,975,1.03,10,100
207600,422900,2021,4,975,0.41,4,100
207600,422900,2022,4,975,0.41,4,100
207600,422900,2023,15,975,1.54,15,100
207600,422900,2024,81,975,8.31,81,100
207600,422900,2025,126,975,12.92,126,100
207600,422900,2026,13,975,1.33,13,100
207600,422900,2028,141,975,14.46,141,100
207700,422900,1003,51,1441,3.54,51,100
207700,422900,1004,93,1441,6.45,93,100
207700,422900,1007,225,1441,15.61,225,100
207700,422900,1010,244,1441,16.93,244,100
207700,422900,1011,40,1441,2.78,40,100
207700,422900,1012,1,1441,0.07,1,100
207700,422900,1013,185,1441,12.84,185,100
207700,422900,1014,39,1441,2.71,39,100
207700,422900,1015,1,1441,0.07,1,100
207700,422900,1016,161,1441,11.17,161,100
207700,422900,2031,222,1441,15.41,222,100
207700,422900,2033,170,1441,11.8,170,100
207700,422900,2034,9,1441,0.62,9,100
208000,422900,2005,173,678,25.52,173,100
208000,423000,1000,89,678,13.13,89,100
208000,423000,1001,110,678,16.22,110,100
208000,423000,1012,1,678,0.15,1,100
208000,423000,1013,80,678,11.8,80,100
208000,423000,1014,92,678,13.57,92,100
208000,423000,1015,97,678,14.31,97,100
208000,423000,2000,9,678,1.33,314,2.87
208000,423000,2001,12,678,1.77,50,24
208000,423000,2002,11,678,1.62,99,11.11
208000,423000,2003,4,678,0.59,57,7.02
208010,423000,1002,28,1178,2.38,28,100
208010,423000,1003,58,1178,4.92,58,100
208010,423000,1005,65,1178,5.52,65,100
208010,423000,1008,160,1178,13.58,160,100
208010,423000,1009,117,1178,9.93,117,100
208010,423000,1010,115,1178,9.76,115,100
208010,423000,1011,70,1178,5.94,70,100
208010,423000,1016,23,1178,1.95,23,100
208010,423000,3000,57,1178,4.84,63,90.48
208010,423000,3001,73,1178,6.2,84,86.9
208010,423000,3002,85,1178,7.22,101,84.16
208010,423000,3003,22,1178,1.87,22,100
208010,423100,1000,106,1178,9,106,100
208010,423100,1014,149,1178,12.65,149,100
208010,423100,1016,50,1178,4.24,50,100
208100,423000,2004,146,684,21.35,387,37.73
208100,423000,3000,6,684,0.88,63,9.52
208100,423000,3001,11,684,1.61,84,13.1
208100,423000,3002,16,684,2.34,101,15.84
208100,423000,3006,53,684,7.75,53,100
208100,423000,3007,95,684,13.89,95,100
208100,423000,3008,80,684,11.7,80,100
208100,423000,3009,68,684,9.94,68,100
208100,423000,3010,13,684,1.9,76,17.11
208100,423000,3011,47,684,6.87,69,68.12
208100,423000,3012,84,684,12.28,84,100
208100,423000,3013,65,684,9.5,65,100
208110,423000,2000,305,646,47.21,314,97.13
208110,423000,2001,38,646,5.88,50,76
208110,423000,2002,88,646,13.62,99,88.89
208110,423000,2003,53,646,8.2,57,92.98
208110,423000,2004,6,646,0.93,387,1.55
208110,423000,2005,64,646,9.91,136,47.06
208110,423000,2006,84,646,13,90,93.33
208110,423000,2007,8,646,1.24,18,44.44
208200,423000,2004,235,723,32.5,387,60.72
208200,423000,2005,72,723,9.96,136,52.94
208200,423000,2006,6,723,0.83,90,6.67
208200,423000,2007,10,723,1.38,18,55.56
208200,423000,2008,16,723,2.21,16,100
208200,423000,2009,47,723,6.5,47,100
208200,423000,2010,101,723,13.97,101,100
208200,423000,2011,94,723,13,94,100
208200,423000,2012,57,723,7.88,57,100
208200,423000,3010,63,723,8.71,76,82.89
208200,423000,3011,22,723,3.04,69,31.88
208210,423400,1000,101,820,12.32,101,100
208210,423400,1001,96,820,11.71,175,54.86
208210,423400,1008,120,820,14.63,120,100
208210,423400,1009,67,820,8.17,67,100
208210,423400,2000,92,820,11.22,92,100
208210,423400,2001,117,820,14.27,117,100
208210,423400,2008,63,820,7.68,63,100
208210,423400,2009,80,820,9.76,80,100
208210,423400,3000,37,820,4.51,98,37.76
208210,423400,3001,47,820,5.73,110,42.73
208300,423400,1001,79,985,8.02,175,45.14
208300,423400,1002,101,985,10.25,101,100
208300,423400,1003,97,985,9.85,97,100
208300,423400,1006,61,985,6.19,61,100
208300,423400,1007,66,985,6.7,66,100
208300,423400,2002,91,985,9.24,91,100
208300,423400,2003,59,985,5.99,59,100
208300,423400,2005,21,985,2.13,21,100
208300,423400,2006,57,985,5.79,57,100
208300,423400,2007,83,985,8.43,83,100
208300,423400,3002,90,985,9.14,90,100
208300,423400,3003,1,985,0.1,1,100
208300,423400,3005,1,985,0.1,1,100
208300,423400,3006,87,985,8.83,87,100
208300,423400,3007,54,985,5.48,102,52.94
208300,423400,3013,37,985,3.76,82,45.12
208310,423400,3007,48,910,5.27,102,47.06
208310,423400,3012,118,910,12.97,118,100
208310,423400,3013,45,910,4.95,82,54.88
208310,423400,3014,11,910,1.21,11,100
208310,423400,3015,159,910,17.47,159,100
208310,423400,4005,153,910,16.81,173,88.44
208310,423400,4006,81,910,8.9,81,100
208310,423400,4007,144,910,15.82,144,100
208310,423400,4008,6,910,0.66,6,100
208310,423400,4009,8,910,0.88,8,100
208310,423400,4010,72,910,7.91,72,100
208310,423400,4011,65,910,7.14,125,52
208400,423400,3000,61,969,6.3,98,62.24
208400,423400,3001,63,969,6.5,110,57.27
208400,423400,3008,150,969,15.48,150,100
208400,423400,3009,84,969,8.67,84,100
208400,423400,3010,64,969,6.6,64,100
208400,423400,3011,114,969,11.76,114,100
208400,423400,4001,43,969,4.44,43,100
208400,423400,4002,117,969,12.07,117,100
208400,423400,4003,94,969,9.7,94,100
208400,423400,4004,99,969,10.22,99,100
208400,423400,4005,20,969,2.06,173,11.56
208400,423400,4011,60,969,6.19,125,48
208500,423500,1006,17,823,2.07,17,100
208500,423500,1007,103,823,12.52,103,100
208500,423500,1008,96,823,11.66,96,100
208500,423500,1010,84,823,10.21,84,100
208500,423500,1011,105,823,12.76,105,100
208500,423500,1021,75,823,9.11,75,100
208500,423500,2000,75,823,9.11,75,100
208500,423500,2001,25,823,3.04,25,100
208500,423500,2012,94,823,11.42,94,100
208500,423500,2013,94,823,11.42,94,100
208500,423500,2020,28,823,3.4,28,100
208500,423500,3000,27,823,3.28,122,22.13
208510,423500,1013,93,982,9.47,93,100
208510,423500,1014,69,982,7.03,69,100
208510,423500,1015,6,982,0.61,6,100
208510,423500,1017,15,982,1.53,15,100
208510,423500,1018,2,982,0.2,2,100
208510,423500,1019,7,982,0.71,7,100
208510,423500,2005,25,982,2.55,25,100
208510,423500,2006,1,982,0.1,1,100
208510,423500,2008,83,982,8.45,83,100
208510,423500,2009,77,982,7.84,77,100
208510,423500,2017,79,982,8.04,79,100
208510,423500,2018,108,982,11,108,100
208510,423500,3004,80,982,8.15,80,100
208510,423500,3005,79,982,8.04,79,100
208510,423500,3007,65,982,6.62,65,100
208510,423500,3008,88,982,8.96,88,100
208510,423500,3009,103,982,10.49,103,100
208510,423901,2008,2,982,0.2,2,100
208600,400500,1001,48,794,6.05,140,34.29
208600,423901,1001,123,794,15.49,123,100
208600,423901,1002,209,794,26.32,209,100
208600,423901,1005,109,794,13.73,109,100
208600,423901,1006,66,794,8.31,66,100
208600,423901,1007,67,794,8.44,67,100
208600,423901,1008,63,794,7.93,63,100
208600,423901,1009,38,794,4.79,38,100
208600,423901,1016,71,794,8.94,71,100
208610,423500,2014,2,965,0.21,2,100
208610,423500,3002,1,965,0.1,1,100
208610,423500,3010,14,965,1.45,14,100
208610,423500,3012,42,965,4.35,42,100
208610,423500,3013,25,965,2.59,25,100
208610,423901,1012,64,965,6.63,64,100
208610,423901,2000,96,965,9.95,96,100
208610,423901,2001,1,965,0.1,1,100
208610,423901,2002,100,965,10.36,100,100
208610,423901,2009,72,965,7.46,72,100
208610,423901,2010,18,965,1.87,18,100
208610,423901,2011,21,965,2.18,21,100
208610,423901,2013,65,965,6.74,65,100
208610,423901,2014,53,965,5.49,53,100
208610,423901,2015,1,965,0.1,1,100
208610,423901,2017,78,965,8.08,78,100
208610,423901,2018,42,965,4.35,42,100
208610,423901,2020,37,965,3.83,37,100
208610,423901,2022,22,965,2.28,22,100
208610,423901,2023,67,965,6.94,67,100
208610,423901,2027,35,965,3.63,43,81.4
208610,423901,2028,67,965,6.94,67,100
208610,423901,2029,7,965,0.73,7,100
208610,423901,2030,35,965,3.63,38,92.11
208650,423601,2007,31,418,7.42,31,100
208650,423601,2008,45,418,10.77,45,100
208650,423902,2006,101,418,24.16,101,100
208650,423902,2010,81,418,19.38,81,100
208650,423902,2011,48,418,11.48,48,100
208650,423902,2012,92,418,22.01,92,100
208650,423902,2013,5,418,1.2,5,100
208650,423902,2014,13,418,3.11,13,100
208650,423902,2016,2,418,0.48,97,2.06
208700,424001,1000,98,1050,9.33,98,100
208700,424001,1001,107,1050,10.19,107,100
208700,424001,1003,100,1050,9.52,100,100
208700,424001,1007,175,1050,16.67,175,100
208700,424001,2000,65,1050,6.19,65,100
208700,424001,2001,61,1050,5.81,61,100
208700,424001,2002,65,1050,6.19,65,100
208700,424001,2003,173,1050,16.48,173,100
208700,424001,2006,37,1050,3.52,75,49.33
208700,424001,2007,4,1050,0.38,14,28.57
208700,424001,3002,60,1050,5.71,64,93.75
208700,424001,3003,105,1050,10,166,63.25
208800,423901,2016,115,1169,9.84,115,100
208800,424001,2006,38,1169,3.25,75,50.67
208800,424001,2007,10,1169,0.86,14,71.43
208800,424001,3000,112,1169,9.58,112,100
208800,424001,3001,60,1169,5.13,60,100
208800,424001,3002,4,1169,0.34,64,6.25
208800,424001,3003,61,1169,5.22,166,36.75
208800,424001,3009,121,1169,10.35,121,100
208800,424001,4000,11,1169,0.94,11,100
208800,424001,4001,17,1169,1.45,17,100
208800,424001,4002,75,1169,6.42,75,100
208800,424001,4005,47,1169,4.02,47,100
208800,424001,4006,11,1169,0.94,11,100
208800,424001,4007,2,1169,0.17,2,100
208800,424001,4009,4,1169,0.34,47,8.51
208800,424001,4011,48,1169,4.11,48,100
208800,424001,4012,9,1169,0.77,9,100
208800,424001,4013,145,1169,12.4,145,100
208800,424001,4014,140,1169,11.98,140,100
208800,424001,4015,44,1169,3.76,44,100
208800,424001,4016,15,1169,1.28,15,100
208800,424001,4018,61,1169,5.22,61,100
208800,424001,4019,2,1169,0.17,2,100
208800,424001,4021,17,1169,1.45,17,100
208810,424001,4003,71,1095,6.48,71,100
208810,424001,4008,3,1095,0.27,3,100
208810,424001,4009,43,1095,3.93,47,91.49
208810,424001,4010,65,1095,5.94,65,100
208810,424002,1002,3,1095,0.27,77,3.9
208810,424002,1011,18,1095,1.64,35,51.43
208810,424002,1012,44,1095,4.02,67,65.67
208810,424002,1013,51,1095,4.66,51,100
208810,424002,2000,69,1095,6.3,69,100
208810,424002,2001,96,1095,8.77,96,100
208810,424002,2002,22,1095,2.01,22,100
208810,424002,2003,18,1095,1.64,18,100
208810,424002,2004,68,1095,6.21,68,100
208810,424002,2005,51,1095,4.66,51,100
208810,424002,2006,68,1095,6.21,68,100
208810,424002,2007,54,1095,4.93,54,100
208810,424002,2008,46,1095,4.2,46,100
208810,424002,2009,39,1095,3.56,39,100
208810,424002,2010,26,1095,2.37,26,100
208810,424002,2011,12,1095,1.1,12,100
208810,424002,2012,22,1095,2.01,22,100
208810,424002,2013,67,1095,6.12,67,100
208810,424002,2014,67,1095,6.12,67,100
208810,424002,2015,46,1095,4.2,46,100
208810,424002,2016,26,1095,2.37,26,100
208900,423300,2017,133,1087,12.24,148,89.86
208900,423300,3009,13,1087,1.2,49,26.53
208900,423300,3010,17,1087,1.56,54,31.48
208900,423300,3011,73,1087,6.72,73,100
208900,423300,3012,19,1087,1.75,19,100
208900,423300,3013,32,1087,2.94,32,100
208900,423300,3015,140,1087,12.88,140,100
208900,423300,3016,132,1087,12.14,132,100
208900,424002,1002,37,1087,3.4,77,48.05
208900,424002,1003,87,1087,8,87,100
208900,424002,1004,124,1087,11.41,124,100
208900,424002,1007,104,1087,9.57,104,100
208900,424002,1009,34,1087,3.13,34,100
208900,424002,1010,102,1087,9.38,102,100
208900,424002,1011,17,1087,1.56,35,48.57
